id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
48,OB/Peds,OB Emergency,A patient at 34 weeks has severe RUQ pain nausea and has had recent preeclampsia. Labs would likely show:,Normal,Elevated LFTs low platelets hemolysis - HELLP syndrome,Low glucose,High glucose,B,HELLP: Hemolysis Elevated Liver enzymes Low Platelets. Variant of severe preeclampsia.,Paramedic,medium
49,OB/Peds,OB Emergency,Management of HELLP syndrome:,Outpatient management,Stabilization and transport for emergent delivery,Tocolytics,Expectant management,B,HELLP requires delivery. Stabilize mother magnesium if needed emergent transport.,Paramedic,medium
50,OB/Peds,Breech,A patient is in labor and you see buttocks presenting. This is:,Vertex presentation,Breech presentation,Transverse lie,Face presentation,B,Breech: buttocks or feet presenting instead of head.,Paramedic,medium
51,OB/Peds,Breech,If breech delivery is unavoidable in the field you should:,Pull on presenting part,Support delivery do not pull allow body to deliver with gravity assist head delivery,Push baby back,Perform cesarean,B,Breech delivery: support do not pull. Body delivers then assist head which is most difficult.,Paramedic,medium
52,OB/Peds,Breech,During breech delivery the body has delivered but the head is trapped. Maneuver to assist:,Pull harder,Mauriceau-Smellie-Veit maneuver flex head and suprapubic pressure,Fundal pressure,Wait,B,MSV maneuver: fingers in mouth flex head body on arm suprapubic pressure assists head delivery.,Paramedic,medium
53,OB/Peds,Breech,If after-coming head will not deliver consider:,Abandon efforts,Duff maneuver incise posterior vaginal wall,Fundal pressure,Rapid transport with head trapped,B,Trapped after-coming head: may need episiotomy or Duff maneuver to enlarge outlet.,Paramedic,medium
54,OB/Peds,Pediatric Arrest,A 5-year-old is found unresponsive and apneic with no pulse. Most likely cause of arrest:,Primary cardiac arrhythmia,Respiratory failure leading to hypoxia,Sudden cardiac death,Ventricular fibrillation,B,Pediatric arrest usually respiratory in origin. Different from adults with primary cardiac causes.,Paramedic,medium
55,OB/Peds,Pediatric Arrest,For the pediatric arrest above first intervention priority should be:,Defibrillation,High quality CPR with early ventilation,IV access,Epinephrine,B,Pediatric arrest: CPR with emphasis on ventilation since usually respiratory cause.,Paramedic,medium
56,OB/Peds,Pediatric Arrest,CPR ratio for two-rescuer pediatric CPR is:,30:2,15:2,5:1,10:2,B,Two-rescuer pediatric CPR: 15:2 ratio. Single rescuer uses 30:2.,Paramedic,medium
57,OB/Peds,Pediatric Arrest,Compression depth for a child is:,1 inch,About 2 inches or one-third chest depth,2.5 inches,Same as adult,B,Child compression depth: about 2 inches or one-third AP diameter.,Paramedic,medium
58,OB/Peds,Pediatric Arrest,Pediatric defibrillation initial dose is:,100 J,2 J/kg,4 J/kg,1 J/kg,B,Pediatric initial defib: 2 J/kg. Subsequent shocks 4 J/kg. Max 10 J/kg or adult dose.,Paramedic,medium
59,OB/Peds,Pediatric Arrest,A 3-year-old weighs 15 kg. Initial defibrillation dose is:,15 J,30 J,60 J,100 J,B,2 J/kg x 15 kg = 30 J initial dose.,Paramedic,medium
60,OB/Peds,Pediatric Arrest,Epinephrine dose for pediatric cardiac arrest:,0.1 mg/kg,0.01 mg/kg 1:10000 IV/IO,0.001 mg/kg,1 mg,B,Pediatric epi: 0.01 mg/kg of 1:10000 which is 0.1 mL/kg of 1:10000. Max 1 mg.,Paramedic,medium
61,OB/Peds,Pediatric Arrest,For a 20 kg child epinephrine dose is:,0.2 mg,0.2 mg or 2 mL of 1:10000,0.02 mg,2 mg,B,0.01 mg/kg x 20 kg = 0.2 mg. Using 1:10000 that is 2 mL.,Paramedic,medium
62,OB/Peds,Pediatric Arrest,A 7-year-old in witnessed VF arrest should receive:,CPR for 2 minutes before shock,Immediate defibrillation,Epinephrine first,Chest compressions only,B,Witnessed pediatric VF: immediate defibrillation same as adult. Shockable rhythm treat with shock.,Paramedic,medium
63,OB/Peds,Pediatric Medical,A 2-year-old has barking cough inspiratory stridor at rest and appears anxious. Croup score indicates moderate severity. Treatment:,Antibiotics,Dexamethasone and racemic epinephrine if not improving,Intubation,No treatment,B,Moderate croup with stridor at rest: dexamethasone and consider racemic epinephrine.,Paramedic,medium
64,OB/Peds,Pediatric Medical,Racemic epinephrine dose for croup:,0.05 mL/kg,0.5 mL of 2.25% solution nebulized,2.5 mg nebulized,1 mg IM,B,Racemic epi: 0.5 mL of 2.25% in 2.5 mL NS nebulized. Monitor for rebound.,Paramedic,medium
65,OB/Peds,Pediatric Medical,After racemic epinephrine for croup patient must be observed because:,Drug is toxic,Rebound worsening can occur as medication wears off,Cardiac effects,Seizure risk,B,Racemic epi effects wear off in 1-2 hours. Must observe for rebound stridor.,Paramedic,medium
66,OB/Peds,Pediatric Medical,A 4-year-old has high fever drooling tripod position severe distress and stridor. You should:,Examine throat,Avoid agitation allow position of comfort prepare for airway emergency,Give racemic epinephrine,Lay supine for exam,B,Epiglottitis: do NOT examine throat or agitate. Allow position of comfort. Prepare for total obstruction.,Paramedic,medium
67,OB/Peds,Pediatric Medical,Differentiating croup from epiglottitis:,Cannot be differentiated,Croup has barking cough gradual onset epiglottitis has drooling rapid onset toxic appearance,They are the same,Epiglottitis has barking cough,B,Croup: viral prodrome barking cough. Epiglottitis: sudden toxic drooling no cough.,Paramedic,medium
68,OB/Peds,Pediatric Medical,A 10-month-old with RSV bronchiolitis has respiratory rate 70 retractions and SpO2 88%. Treatment:,Albuterol,Supportive care oxygen suctioning consider CPAP,Antibiotics,Epinephrine,B,Bronchiolitis: supportive care. Bronchodilators have limited evidence. Oxygen suctioning.,Paramedic,medium
69,OB/Peds,Pediatric Medical,A 6-month-old has fever of 104F and a seizure lasting 3 minutes. Postictal she is sleepy but arousable. This is:,Epilepsy,Simple febrile seizure,Status epilepticus,Meningitis definitely,B,Simple febrile seizure: less than 15 minutes generalized age 6 months to 5 years with fever.,Paramedic,medium
70,OB/Peds,Pediatric Medical,A febrile 12-month-old has a seizure lasting 20 minutes. This is:,Simple febrile seizure,Complex febrile seizure,Status epilepticus,Normal,B,Complex febrile: greater than 15 minutes focal or recurrent within 24 hours.,Paramedic,medium
71,OB/Peds,Pediatric Medical,A child has a complex febrile seizure that is still ongoing after 5 minutes. Treatment:,Observation,Benzodiazepine midazolam or lorazepam,Phenytoin first,Wait 15 minutes,B,Prolonged seizure: benzodiazepine. Midazolam IM/IN or lorazepam IV.,Paramedic,medium
72,OB/Peds,Pediatric Medical,Midazolam dose for pediatric seizure:,0.05 mg/kg,0.1-0.2 mg/kg IM or IN,1 mg/kg,5 mg regardless of weight,B,Midazolam: 0.1-0.2 mg/kg IM or IN. Max 10 mg. May use IV also.,Paramedic,medium
73,OB/Peds,Pediatric Medical,A 3-year-old diabetic is found unresponsive. Blood glucose is 32 mg/dL. IV dextrose dose:,D50 25g IV,D25 2-4 mL/kg or D10 5 mL/kg,D50 50g IV,D10 1 mL/kg,B,Pediatric hypoglycemia: D25 2-4 mL/kg or D10 5 mL/kg. Avoid D50 in children due to hyperosmolarity.,Paramedic,medium
74,OB/Peds,Pediatric Medical,A 2-year-old has sudden onset of coughing and gagging while eating peanuts. Now has unilateral wheezing. Suspect:,Asthma,Foreign body aspiration,Pneumonia,Bronchiolitis,B,Foreign body: sudden onset with eating unilateral wheeze or decreased breath sounds.,Paramedic,medium
75,OB/Peds,Pediatric Medical,Management of suspected foreign body aspiration in conscious child with good air exchange:,Abdominal thrusts,Allow to cough keep calm transport monitor for deterioration,Blind finger sweep,Back blows,B,Partial obstruction with adequate air exchange: allow to cough do not intervene unless worsens.,Paramedic,medium
76,OB/Peds,Pediatric Medical,An 8-month-old with foreign body aspiration becomes unconscious and pulseless. Management:,5 back blows and 5 abdominal thrusts,CPR look for object before ventilations remove if seen,5 back blows 5 chest thrusts,Finger sweep first,B,Infant arrest from FBAO: CPR. Check airway before ventilations remove visible object only.,Paramedic,medium
77,OB/Peds,Pediatric Medical,A 9-year-old with asthma is in severe distress with wheezing and SpO2 88%. Albuterol given twice with minimal improvement. Next intervention:,Continue albuterol only,Ipratropium magnesium consider epinephrine and prepare for intubation,Intubate now,No further treatment,B,Severe asthma: add ipratropium IV magnesium consider epinephrine for impending failure.,Paramedic,medium
78,OB/Peds,Pediatric Medical,Ipratropium is added to albuterol in severe asthma because:,It is required,Additional bronchodilation through different mechanism,It replaces albuterol,Reduces inflammation,B,Ipratropium: anticholinergic bronchodilator. Additive effect with beta agonist in severe asthma.,Paramedic,medium
79,OB/Peds,Pediatric Medical,A child with severe dehydration has HR 180 BP 70/40 sunken eyes and no tears. Fluid bolus should be:,10 mL/kg,20 mL/kg NS or LR bolus repeat as needed,5 mL/kg,50 mL/kg,B,Pediatric shock: 20 mL/kg crystalloid bolus. May repeat 2-3 times based on response.,Paramedic,medium
80,OB/Peds,Pediatric Medical,After 60 mL/kg fluid the severely dehydrated child remains hypotensive. Consider:,More fluids only,Vasopressor epinephrine infusion,Stop fluids,Slow infusion rate,B,Fluid refractory pediatric shock: vasopressor support. Epinephrine or norepinephrine infusion.,Paramedic,medium
81,OB/Peds,Pediatric Trauma,A 5-year-old is struck by a car and has altered mental status. Unique consideration vs adults:,Same management,Children compensate well then decompensate rapidly hypotension is late sign,Less aggressive treatment,No fluid resuscitation,B,Pediatric shock: maintain BP with tachycardia until late decompensation. Early aggressive treatment.,Paramedic,medium
82,OB/Peds,Pediatric Trauma,Hypotension in a 6-year-old SBP less than 70 plus 2 times age is BP less than:,70 mmHg,82 mmHg,90 mmHg,60 mmHg,B,6-year-old hypotension: less than 70 + 2x6 = less than 82 mmHg.,Paramedic,medium
83,OB/Peds,Pediatric Trauma,A child has scalp laceration and HR 180 with normal BP. Assessment:,Normal vital signs,Likely compensated shock from blood loss,Anxiety only,No concern,B,Tachycardia out of proportion with normal BP suggests compensated shock. Scalp bleeds significantly.,Paramedic,medium
84,OB/Peds,Pediatric Trauma,Padding for pediatric spinal immobilization goes:,Under the head,Under the shoulders and torso,Under the legs,Not needed,B,Large pediatric occiput causes flexion on flat board. Shoulder padding maintains neutral.,Paramedic,medium
85,OB/Peds,Pediatric Trauma,IO insertion site in pediatric patient:,Distal femur only,Proximal tibia 1-2 cm below tibial tuberosity,Sternum,Humeral head only,B,Pediatric IO: proximal tibia anteromedial surface 1-2 cm below tuberosity on flat surface.,Paramedic,medium
86,OB/Peds,Pediatric Trauma,Signs of non-accidental trauma in a child include:,Single bruise consistent with history,Multiple injuries various ages history inconsistent with injury pattern,Active toddler,Sports injury,B,Abuse indicators: inconsistent history multiple injuries various stages of healing delay in seeking care.,Paramedic,medium
87,OB/Peds,Pediatric Trauma,When you suspect child abuse you must:,Confront the caregiver,Report to appropriate authorities as mandatory reporter,Ignore suspicion,Gather proof before reporting,B,Mandatory reporting: report suspicion. Investigation is not your role. Document objectively.,Paramedic,medium
88,OB/Peds,Pediatric Trauma,A child has bilateral retinal hemorrhages and altered mental status with no external trauma. This suggests:,Accidental injury,Shaken baby syndrome abusive head trauma,Eye infection,Spontaneous hemorrhage,B,Retinal hemorrhages with neuro changes and no history: highly suspicious for abusive head trauma.,Paramedic,medium
89,OB/Peds,Pediatric Shock,A febrile child has HR 190 BP 60/30 mottled skin and is lethargic. Diagnosis:,Dehydration,Septic shock,Cardiogenic shock,Hypovolemic shock,B,Febrile child with hypotension and altered perfusion: septic shock. Aggressive fluid resuscitation.,Paramedic,medium
90,OB/Peds,Pediatric Shock,Treatment for pediatric septic shock:,10 mL/kg fluid,20 mL/kg fluid push repeat up to 60 mL/kg then vasopressors,Vasopressors first,No fluid resuscitation,B,Pediatric sepsis: aggressive fluid 20 mL/kg push may repeat to 60 mL/kg then pressors if refractory.,Paramedic,medium
91,OB/Peds,Pediatric Shock,A child with a history of congenital heart disease is cyanotic and hypotensive at 1 week of age. Suspect:,Simple heart defect,Ductal-dependent cardiac lesion as ductus closes,Sepsis only,Dehydration,B,Neonate with cyanosis and shock as PDA closes: duct-dependent lesion. May need prostaglandin.,Paramedic,medium
92,OB/Peds,Pediatric Shock,Prostaglandin E1 PGE1 is given for suspected duct-dependent cardiac lesion to:,Close the ductus,Keep ductus arteriosus open,Improve contractility,Reduce fever,B,PGE1: maintains ductal patency until surgical intervention. Side effects include apnea.,Paramedic,medium
93,OB/Peds,Special,A pregnant patient with gestational diabetes has a term infant that is very large and floppy. Glucose is 28. This is:,Normal for infant of diabetic mother,Neonatal hypoglycemia from maternal hyperglycemia causing fetal hyperinsulinism,Sepsis,Normal glucose,B,IDM: fetal hyperinsulinism from maternal hyperglycemia causes neonatal hypoglycemia after delivery.,Paramedic,medium
94,OB/Peds,Special,Treatment for neonatal hypoglycemia:,D50 IV push,D10 2-4 mL/kg IV or early feeding if able,Glucagon only,Observation,B,Neonatal hypoglycemia: D10 2-4 mL/kg IV. D50 is too concentrated for neonates.,Paramedic,medium
95,OB/Peds,Special,A newborn has copious oral secretions and chokes with first feeding attempt. Catheter cannot pass to stomach. Suspect:,Normal newborn,Tracheoesophageal fistula or esophageal atresia,Pyloric stenosis,Normal feeding difficulty,B,TEF/EA: excessive secretions unable to pass NG choking with feeds. Surgical emergency.,Paramedic,medium
96,OB/Peds,Special,A 3-week-old has projectile non-bilious vomiting after feeds and wants to feed again. Most likely diagnosis:,GERD,Pyloric stenosis,Intestinal obstruction,Malrotation,B,Pyloric stenosis: projectile non-bilious vomiting hungry infant olive mass in RUQ.,Paramedic,medium
97,OB/Peds,Special,A 2-week-old has bilious green vomiting and abdominal distension. This is:,Normal spitting up,Intestinal obstruction possibly malrotation with volvulus,Pyloric stenosis,GERD,B,Bilious vomiting in neonate: intestinal obstruction until proven otherwise. Malrotation with volvulus is surgical emergency.,Paramedic,medium
98,OB/Peds,Special,A child with previous cardiac surgery has fever lethargy and poor feeding. Mother mentions he had dental work recently. Concern:,Teething,Bacterial endocarditis,Viral illness,Normal post-procedure,B,CHD with dental procedure and fever: suspect endocarditis. Dental procedures can cause bacteremia.,Paramedic,medium
99,OB/Peds,Special,A 12-year-old with sickle cell disease has fever and appears toxic. Of particular concern:,Simple infection,Overwhelming sepsis from encapsulated organisms due to functional asplenia,Viral syndrome,Sickle crisis,B,Sickle cell patients are functionally asplenic: high risk for encapsulated organism sepsis strep pneumo.,Paramedic,medium
