emr_id,category,subcategory,question_type,statement,correct_answer,rationale
EMR-TF-214,CPR/Cardiac,Pediatric CPR,true_false,The two-rescuer compression to ventilation ratio for infants and children is 15:2.,TRUE,Two-rescuer pediatric CPR uses 15:2 ratio compared to 30:2 for single rescuer. Children are more likely to arrest from respiratory causes so ventilation is relatively more important. The 15:2 ratio provides more ventilations per minute.
EMR-TF-215,CPR/Cardiac,Pediatric CPR,true_false,The two-finger technique is used for single-rescuer infant CPR compressions.,TRUE,Single-rescuer infant CPR uses two fingers placed on the sternum just below the nipple line. This technique can be done while maintaining head position with the other hand. Two-rescuer CPR uses the encircling thumbs technique.
EMR-TF-216,CPR/Cardiac,Pediatric CPR,true_false,Pediatric cardiac arrest is usually caused by respiratory failure rather than primary heart problems.,TRUE,Unlike adults who usually arrest from cardiac causes children typically arrest from respiratory failure or shock that progresses to cardiac arrest. This is why ensuring adequate oxygenation and ventilation is especially critical in pediatric resuscitation.
EMR-TF-217,CPR/Cardiac,AED,true_false,An AED analyzes the heart rhythm and determines if a shock is needed.,TRUE,AEDs Automated External Defibrillators analyze the patient's heart rhythm and determine if it is shockable ventricular fibrillation or pulseless ventricular tachycardia. They will only advise shock for these rhythms.
EMR-TF-218,CPR/Cardiac,AED,true_false,Ventricular fibrillation and pulseless ventricular tachycardia are the two shockable rhythms.,TRUE,Defibrillation is effective for VF and pulseless VT because it can potentially reset the heart's electrical system to a normal rhythm. Asystole and PEA are not shockable because there is no organized electrical activity to reset.
EMR-TF-219,CPR/Cardiac,AED,true_false,If the AED says no shock advised the patient is not in cardiac arrest.,FALSE,No shock advised means the rhythm is not VF or VT but the patient may still be in cardiac arrest with asystole or PEA. Continue CPR and follow AED prompts. Reanalyze every 2 minutes as the rhythm may change.
EMR-TF-220,CPR/Cardiac,AED,true_false,AED pads should be placed so current passes through the heart from one pad to the other.,TRUE,Proper pad placement ensures the electrical current passes through the heart. Standard placement is one pad on the upper right chest below clavicle and one on the lower left side. Alternative placement options exist for special situations.
EMR-TF-221,CPR/Cardiac,AED,true_false,AED pads should be placed directly over a medication patch or pacemaker.,FALSE,Remove medication patches and wipe the area before pad placement as the patch can cause burns or block energy delivery. Do not place pads directly over implanted pacemakers or defibrillators instead place at least 1 inch away.
EMR-TF-222,CPR/Cardiac,AED,true_false,The patient's chest should be dry before applying AED pads for effective energy delivery.,TRUE,Wet skin or excess sweat can cause the electrical current to arc across the surface rather than through the heart reducing effectiveness. Quickly dry the chest before applying pads. Excessive hair may need to be removed.
EMR-TF-223,CPR/Cardiac,AED,true_false,No one should be touching the patient when the AED analyzes the rhythm or delivers a shock.,TRUE,Touching the patient during analysis can interfere with rhythm detection causing false readings. Contact during shock delivery can cause shock to rescuers. Always ensure everyone is clear before analysis and before shock delivery.
EMR-TF-224,CPR/Cardiac,AED,true_false,After delivering a shock immediately resume CPR starting with chest compressions.,TRUE,After shock delivery immediately resume CPR starting with compressions. Do not pause to check pulse. Compressions help maintain circulation and perfuse the heart after defibrillation. The AED will prompt to stop for analysis after 2 minutes.
EMR-TF-225,CPR/Cardiac,AED,true_false,AEDs can be safely used on children using pediatric pads or energy reducers when available.,TRUE,AEDs can be used on children. Pediatric pads or dose attenuators reduce energy delivery to appropriate pediatric levels. If only adult pads are available use them as defibrillation with adult pads is better than no defibrillation.
EMR-TF-226,CPR/Cardiac,AED,true_false,AEDs should not be used on infants under one year of age.,FALSE,AEDs can be used on infants if needed. Use pediatric pads or attenuator if available. If only adult pads are available they can be used placed anteroposterior to avoid overlap. Some AEDs have specific infant settings.
EMR-TF-227,CPR/Cardiac,AED,true_false,If a patient has a hairy chest you should shave or remove hair for proper AED pad adhesion.,TRUE,Excessive chest hair can prevent good pad contact and reduce energy delivery. If hair prevents adhesion quickly shave or use the extra pads provided in many AED kits to pull off hair. Do not delay defibrillation for perfect preparation.
EMR-TF-228,CPR/Cardiac,Special Situations,true_false,CPR should be performed on a firm flat surface for maximum effectiveness.,TRUE,A firm surface is necessary for effective compressions. On a soft surface like a bed energy is absorbed by the mattress rather than compressing the heart. Place a backboard under the patient or move to the floor if possible.
EMR-TF-229,CPR/Cardiac,Special Situations,true_false,Drowning victims should receive rescue breaths as a priority before starting compressions.,TRUE,Drowning is a respiratory emergency and cardiac arrest results from hypoxia. Current guidelines recommend starting with rescue breaths for drowning victims before compressions. The sequence is open airway give breaths then begin CPR.
EMR-TF-230,CPR/Cardiac,Special Situations,true_false,CPR should not be performed on a patient who has a valid DNR order.,TRUE,Do Not Resuscitate orders indicate the patient does not wish to receive CPR. Valid DNR orders should be honored. If in doubt about validity or the patient's wishes begin CPR until clarification can be obtained.
EMR-TF-231,CPR/Cardiac,Special Situations,true_false,CPR should not be started on patients with obvious signs of death such as rigor mortis or dependent lividity.,TRUE,Obvious signs of death indicate CPR would be futile. These include rigor mortis stiffening dependent lividity blood pooling decomposition decapitation or massive injury incompatible with life. Do not initiate CPR if these are present.
EMR-TF-232,CPR/Cardiac,Special Situations,true_false,Pregnant women in cardiac arrest should have the uterus manually displaced to the left during CPR.,TRUE,In late pregnancy the gravid uterus compresses the inferior vena cava reducing blood return to the heart. Manual displacement of the uterus to the left or left lateral tilt improves venous return and CPR effectiveness.
EMR-TF-233,CPR/Cardiac,Special Situations,true_false,Hypothermic cardiac arrest patients should receive CPR and may require prolonged resuscitation.,TRUE,Hypothermia protects the brain and vital organs allowing for potential recovery even after prolonged arrest. Cold patients should receive CPR and be transported for rewarming. The saying is they are not dead until they are warm and dead.
EMR-TF-234,CPR/Cardiac,Signs of ROSC,true_false,Return of spontaneous circulation ROSC may be indicated by a palpable pulse purposeful movement or spontaneous breathing.,TRUE,Signs of ROSC include return of pulse spontaneous breathing coughing or movement and improvement in skin color. If ROSC is suspected check pulse. If present stop CPR and monitor closely as re-arrest is common.
EMR-TF-235,CPR/Cardiac,Signs of ROSC,true_false,After ROSC the patient should remain monitored as re-arrest is common.,TRUE,Patients who achieve ROSC after cardiac arrest are at high risk for re-arrest. Continue close monitoring maintain airway and breathing support and be prepared to resume CPR immediately if arrest recurs.
EMR-TF-236,CPR/Cardiac,Quality,true_false,High-quality CPR includes adequate compression rate depth full chest recoil and minimal interruptions.,TRUE,High-quality CPR has five components: push hard at least 2 inches in adults push fast 100-120/min allow full chest recoil minimize interruptions and avoid excessive ventilation. All components must be present for best outcomes.
EMR-TF-237,CPR/Cardiac,Quality,true_false,Compression-only CPR hands-only CPR can be performed by untrained bystanders.,TRUE,Compression-only CPR is recommended for untrained bystanders or those unwilling to give rescue breaths. Continuous chest compressions provide circulation and are better than no CPR. Trained rescuers should provide compressions and ventilations.
EMR-TF-238,CPR/Cardiac,Quality,true_false,CPR should be stopped if the rescuer becomes too fatigued to continue.,FALSE,CPR should continue until ROSC occurs higher level providers take over the rescuer is too exhausted to continue and no replacement is available or a physician orders stopping. If fatigued switch with another rescuer rather than stopping.
EMR-TF-239,CPR/Cardiac,Recognition,true_false,The first step when finding an unresponsive adult is to check for responsiveness by tapping and shouting.,TRUE,Check responsiveness by tapping the shoulders and shouting Are you okay. If no response call for help and activate EMS. Then check for breathing and pulse simultaneously for no more than 10 seconds.
EMR-TF-240,CPR/Cardiac,Recognition,true_false,Agonal respirations are normal breaths and indicate the patient does not need CPR.,FALSE,Agonal respirations are abnormal gasping breaths that are not effective breathing. They commonly occur just before or after cardiac arrest. Do not be fooled into thinking the patient is breathing. Treat agonal respirations as no breathing and provide CPR.
EMR-TF-241,CPR/Cardiac,Recognition,true_false,When checking for a pulse in an adult use the carotid artery in the neck.,TRUE,The carotid pulse is used for adult pulse checks because it is a central pulse that remains palpable longer than peripheral pulses when blood pressure drops. Check for no more than 10 seconds. If no pulse begin CPR.
EMR-TF-242,CPR/Cardiac,Recognition,true_false,The brachial artery is the preferred pulse check location for infants.,TRUE,The brachial pulse on the inside of the upper arm is preferred for infants because their short necks and excess tissue make carotid pulse assessment difficult. Feel for the pulse between the biceps and triceps muscles.
EMR-TF-243,CPR/Cardiac,Ventilation,true_false,Each rescue breath should be delivered over approximately 1 second.,TRUE,Rescue breaths should be delivered over about 1 second watching for visible chest rise. Rapid forceful breaths increase the risk of gastric insufflation and reduce the time available for chest compressions.
EMR-TF-244,CPR/Cardiac,Ventilation,true_false,Excessive ventilation during CPR can decrease blood flow to the brain.,TRUE,Hyperventilation increases intrathoracic pressure which reduces venous return to the heart. Less blood returning means less blood pumped with each compression. Additionally excessive ventilation causes vasoconstriction reducing cerebral blood flow.
EMR-TF-245,CPR/Cardiac,Ventilation,true_false,If rescue breaths do not make the chest rise reposition the head and try again.,TRUE,If the first breath does not produce chest rise reposition the head using head-tilt chin-lift and reattempt. Inadequate head positioning is the most common cause of failed ventilation. If still unsuccessful consider airway obstruction.
EMR-TF-246,CPR/Cardiac,Cardiac Emergencies,true_false,Chest pain pressure or discomfort is the most common symptom of heart attack.,TRUE,Classic heart attack symptoms include chest pain pressure squeezing or discomfort often described as heaviness or tightness. Pain may radiate to arm neck jaw or back. Other symptoms include shortness of breath sweating and nausea.
EMR-TF-247,CPR/Cardiac,Cardiac Emergencies,true_false,Women and elderly patients may have atypical heart attack symptoms such as fatigue or nausea without chest pain.,TRUE,Atypical presentations are more common in women elderly and diabetic patients. Symptoms may include fatigue weakness nausea shortness of breath back pain or general malaise without classic chest pain. Maintain high suspicion.
EMR-TF-248,CPR/Cardiac,Cardiac Emergencies,true_false,Aspirin can help during a heart attack by reducing further clot formation.,TRUE,Aspirin inhibits platelet aggregation which can help prevent additional clot formation during a heart attack. If not contraindicated and per local protocol have the patient chew 160-325mg of aspirin. Chewing speeds absorption.
EMR-TF-249,CPR/Cardiac,Cardiac Emergencies,true_false,Nitroglycerin relieves cardiac chest pain by dilating blood vessels and reducing the heart's workload.,TRUE,Nitroglycerin is a vasodilator that relaxes blood vessels reducing the heart's workload and oxygen demand. It can relieve angina and heart attack pain. EMRs may assist patients with their prescribed nitroglycerin per protocol.
EMR-TF-250,CPR/Cardiac,Cardiac Emergencies,true_false,Patients experiencing a heart attack should be kept calm and placed in a position of comfort.,TRUE,Anxiety and exertion increase oxygen demand on the heart. Keep the patient calm and in a comfortable position usually sitting or semi-reclined. Provide reassurance loosen tight clothing and transport promptly to definitive care.
