emr_id,category,subcategory,question_type,statement,correct_answer,rationale
EMR-TF-617,Circulation,Shock,true_false,Early recognition of shock allows intervention before decompensation occurs.,TRUE,Compensated shock can be recognized by subtle signs before BP drops. Tachycardia pallor delayed capillary refill and altered mentation are early signs. Early intervention improves outcomes.
EMR-TF-618,Medical,Assessment,true_false,Medical patients should have a focused assessment based on their chief complaint.,TRUE,Medical assessment focuses on body systems related to the chief complaint. A patient with chest pain needs focused cardiac and respiratory assessment. The complaint guides where to focus detailed examination.
EMR-TF-619,Medical,Diabetic,true_false,When in doubt about whether altered mental status is from high or low blood sugar check glucose if possible.,TRUE,Blood glucose testing quickly identifies hypoglycemia which is immediately treatable with oral glucose. Knowing the glucose level guides treatment. If testing is unavailable and patient can swallow giving glucose is generally safe.
EMR-TF-620,Medical,Cardiac,true_false,Cardiac chest pain is always described as crushing or pressure.,FALSE,Cardiac chest pain can present in many ways including pressure squeezing burning aching or indigestion-like symptoms. Atypical presentations are common in women elderly and diabetics. Do not rely on typical descriptions.
EMR-TF-621,Medical,Stroke,true_false,Documenting the exact time of stroke symptom onset is critical for treatment decisions.,TRUE,Time-sensitive stroke treatments like tPA have narrow windows typically 3-4.5 hours. Documenting when symptoms started or when last known normal is essential for hospital treatment decisions.
EMR-TF-622,Medical,Respiratory,true_false,Patients in respiratory distress should generally be positioned sitting upright.,TRUE,Upright positioning allows gravity to help lung expansion and reduces venous return to the heart. Most dyspneic patients instinctively sit up. Allow position of comfort which is usually upright.
EMR-TF-623,Medical,Allergic,true_false,Epinephrine is the only medication that can reverse all life-threatening effects of anaphylaxis.,TRUE,Epinephrine reverses bronchospasm airway swelling and vasodilation. Antihistamines and steroids are adjuncts but cannot rapidly reverse airway and cardiovascular collapse. Epinephrine is first-line treatment.
EMR-TF-624,Trauma,Assessment,true_false,High-energy mechanism of injury warrants high index of suspicion for serious injuries.,TRUE,Mechanism helps predict injury patterns. High-energy mechanisms like high-speed crashes ejection falls from height and penetrating trauma suggest serious injuries that may not be immediately apparent.
EMR-TF-625,Trauma,Spinal,true_false,Spinal motion restriction is indicated when mechanism suggests potential spine injury.,TRUE,Apply spinal precautions when mechanism could cause spine injury such as falls vehicle crashes diving accidents and trauma above the clavicles. Also apply for altered mental status in trauma patients.
EMR-TF-626,Trauma,Head Injury,true_false,Changes in level of consciousness are the most important indicator of head injury severity.,TRUE,LOC is the most sensitive indicator of brain function. Declining consciousness suggests worsening injury. Monitor GCS or AVPU frequently and document any changes. Deterioration requires urgent intervention.
EMR-TF-627,Trauma,Chest,true_false,Penetrating chest wounds should be covered with an occlusive dressing.,TRUE,Open chest wounds allow air to enter the pleural space. Cover with occlusive dressing sealed on three sides to allow air out but prevent air entry. Commercial vented chest seals are also used.
EMR-TF-628,Trauma,Abdominal,true_false,Abdominal injuries may not be immediately apparent and can cause delayed deterioration.,TRUE,Solid organ injuries can cause slow bleeding with delayed shock. Hollow organ injuries can leak contents causing peritonitis. Monitor abdominal trauma patients closely for delayed deterioration.
EMR-TF-629,Trauma,Extremity,true_false,Neurovascular status should be checked before and after splinting.,TRUE,Check pulse motor function and sensation distal to injury before splinting to establish baseline. Recheck after splinting to ensure the splint has not compromised circulation or nerve function.
EMR-TF-630,Trauma,Burns,true_false,The rule of nines helps estimate body surface area affected by burns.,TRUE,Rule of nines divides adult body into areas of 9% or multiples. Head 9% each arm 9% each leg 18% front torso 18% back 18% genitals 1%. Helps communicate burn severity.
EMR-TF-631,Special Populations,Pediatric,true_false,Pediatric assessment should include the Pediatric Assessment Triangle as an initial impression tool.,TRUE,PAT provides rapid visual assessment of appearance work of breathing and circulation before touching the child. Abnormality in any component indicates a sick child requiring intervention.
EMR-TF-632,Special Populations,Pediatric,true_false,Children have smaller airways that are more easily obstructed.,TRUE,Pediatric airways are smaller and more easily blocked by swelling secretions or foreign bodies. Anatomical differences include larger tongue proportionally and more anterior airway position.
EMR-TF-633,Special Populations,Pediatric,true_false,Respiratory problems are the most common cause of cardiac arrest in children.,TRUE,Unlike adults whose arrests are usually cardiac children typically arrest from respiratory causes. Hypoxia leads to bradycardia then arrest. This is why airway and breathing are especially critical in pediatric resuscitation.
EMR-TF-634,Special Populations,Geriatric,true_false,Elderly patients may not show typical symptoms of serious conditions.,TRUE,Atypical presentation is common in elderly. They may have MI without chest pain infection without fever or serious illness with only confusion. Maintain high suspicion for serious conditions.
EMR-TF-635,Special Populations,Geriatric,true_false,Medication lists should always be gathered for elderly patients.,TRUE,Polypharmacy is common in elderly. Medications can cause emergencies interact with treatments or mask symptoms. Gather complete medication lists including OTC drugs and supplements.
EMR-TF-636,Special Populations,Obstetric,true_false,In late pregnancy position the patient on her left side to prevent supine hypotension.,TRUE,The gravid uterus can compress the inferior vena cava when supine reducing venous return. Left lateral position or left uterine displacement prevents this. Never leave a late-pregnancy patient flat.
EMR-TF-637,Special Populations,Obstetric,true_false,Any vaginal bleeding during pregnancy requires medical evaluation.,TRUE,Pregnancy bleeding can indicate serious conditions including ectopic pregnancy miscarriage placenta previa and abruption. All pregnant patients with bleeding need evaluation regardless of amount.
EMR-TF-638,Operations,Communication,true_false,Patient information should be shared only with those who need it for patient care.,TRUE,Patient confidentiality is protected by HIPAA and ethics. Share information only with those directly involved in care or as required by law. Do not discuss patients publicly or on social media.
EMR-TF-639,Operations,Documentation,true_false,If it was not documented it was not done.,TRUE,Documentation provides the legal record of care. Undocumented assessments and treatments may be considered not performed for legal and medical purposes. Document thoroughly and accurately.
EMR-TF-640,Operations,Transport,true_false,Transport destination should be the most appropriate facility for the patient's condition.,TRUE,Not all hospitals provide all services. Trauma patients need trauma centers cardiac patients need cardiac capability. Know your local facilities and transport to appropriate level of care.
EMR-TF-641,Operations,Safety,true_false,Provider safety is the first priority on every call.,TRUE,An injured provider cannot help patients and becomes an additional victim. Scene safety assessment comes first. Never enter unsafe scenes. Provider safety enables patient care.
EMR-TF-642,Operations,Ethics,true_false,Competent adult patients have the right to refuse care even if the decision seems unwise.,TRUE,Autonomy gives competent patients the right to make their own healthcare decisions including refusing care. The provider's role is to ensure informed refusal not to override patient decisions.
EMR-TF-643,Pharmacology,Oxygen,true_false,Oxygen is considered a medication with indications contraindications and side effects.,TRUE,Oxygen is a medication requiring appropriate use. It is indicated for hypoxia and suspected hypoxia. While generally safe high concentrations over time can cause oxygen toxicity. Titrate to patient needs.
EMR-TF-644,Pharmacology,Administration,true_false,The six rights of medication administration help prevent medication errors.,TRUE,Right patient right medication right dose right route right time and right documentation help ensure safe medication administration. Verify these before giving any medication.
EMR-TF-645,Pharmacology,EMR Medications,true_false,EMRs may assist patients with their own prescribed medications in many jurisdictions.,TRUE,Per protocols EMRs can often assist patients with their prescribed medications like bronchodilator inhalers nitroglycerin and epinephrine auto-injectors. Know your local scope and protocols.
EMR-TF-646,Legal,Consent,true_false,Implied consent allows treatment of unconscious patients in emergencies.,TRUE,Implied consent assumes that an unconscious patient would consent to emergency care if able. It allows treatment of patients who cannot give expressed consent due to their condition.
EMR-TF-647,Legal,Consent,true_false,Minors can always refuse medical care regardless of circumstances.,FALSE,Minors generally cannot refuse emergency care. Parents or guardians usually must consent though exceptions exist for emancipated minors and certain situations. Implied consent applies to life-threatening emergencies.
EMR-TF-648,Legal,Negligence,true_false,Negligence requires proving duty breach causation and damages.,TRUE,Four elements must be proven for negligence: the provider had a duty to act that duty was breached the breach caused harm and actual damages resulted. All four elements are required.
EMR-TF-649,Legal,Scope,true_false,Performing skills outside your scope of practice is illegal and potentially dangerous.,TRUE,Scope of practice legally defines what you can do. Exceeding scope puts patients at risk and exposes you to legal liability. Know your scope and stay within it.
EMR-TF-650,Wellness,Stress,true_false,EMS providers should develop healthy coping mechanisms for occupational stress.,TRUE,EMS involves chronic and acute stressors. Healthy coping strategies exercise social support professional help when needed protect against burnout and mental health problems. Self-care is essential.
