emr_id,category,subcategory,question_type,statement,correct_answer,rationale
EMR-TF-064,Legal/Ethics,Good Samaritan,true_false,Good Samaritan laws protect EMRs from liability when they provide care in good faith within their scope of practice.,TRUE,Good Samaritan laws generally protect individuals who provide emergency care in good faith from civil liability. Protection typically requires acting voluntarily not for compensation in good faith and within one's training level. Gross negligence or willful misconduct is not protected.
EMR-TF-065,Legal/Ethics,Good Samaritan,true_false,Good Samaritan laws provide absolute immunity for any actions taken while providing emergency care.,FALSE,Good Samaritan laws have limitations. They generally do not protect against gross negligence reckless behavior or actions outside one's scope of practice. They also may not apply to on-duty personnel who have a duty to act. State laws vary significantly.
EMR-TF-066,Legal/Ethics,Assault and Battery,true_false,Treating a competent patient who has refused treatment could constitute assault and battery.,TRUE,Assault is threatening to touch someone without consent and battery is actually touching them. Treating a competent patient against their expressed wishes could meet the legal definition of assault and battery even if the provider's intent was to help.
EMR-TF-067,Legal/Ethics,Assault and Battery,true_false,Restraining an uncooperative patient is always justified if the provider believes it is necessary for the patient's safety.,FALSE,Physical restraint is only justified in specific circumstances such as when a patient poses an immediate danger to themselves or others. Routine use of restraint on uncooperative patients without proper justification can constitute assault and battery and false imprisonment.
EMR-TF-068,Legal/Ethics,Confidentiality,true_false,HIPAA is a federal law that protects the privacy of patient health information.,TRUE,The Health Insurance Portability and Accountability Act HIPAA establishes national standards for protecting patient health information. It limits who can access patient information and requires safeguards to protect privacy.
EMR-TF-069,Legal/Ethics,Confidentiality,true_false,Patient information can be shared with family members without the patient's permission if the family seems concerned.,FALSE,Patient information is confidential and generally cannot be shared with family members without the patient's permission. Exceptions exist such as when the patient is incapacitated and information is needed for care decisions but casual sharing with concerned family is not permitted.
EMR-TF-070,Legal/Ethics,Confidentiality,true_false,EMRs can discuss interesting cases on social media as long as they do not include the patient's name.,TRUE,FALSE,Posting about patient encounters on social media is a HIPAA violation even without using names. Enough details could allow identification of the patient. Photos of patients or scenes are also prohibited. Social media posts about patient care should be avoided entirely.
EMR-TF-071,Legal/Ethics,Confidentiality,true_false,Mandatory reporting laws require healthcare providers to report certain conditions such as suspected child abuse.,TRUE,Mandatory reporting laws require healthcare providers including EMRs to report certain situations to authorities. These typically include suspected child abuse elder abuse certain infectious diseases gunshot wounds and stab wounds. Failure to report can result in legal consequences.
EMR-TF-072,Legal/Ethics,Advance Directives,true_false,An advance directive is a legal document that expresses a patient's wishes regarding medical treatment if they become unable to make decisions.,TRUE,Advance directives include living wills and healthcare power of attorney documents. They allow competent adults to specify what care they want or do not want if they become unable to make decisions. EMRs must honor valid advance directives.
EMR-TF-073,Legal/Ethics,Advance Directives,true_false,A Do Not Resuscitate DNR order means the patient does not want any medical treatment.,FALSE,A DNR order specifically means the patient does not want CPR if their heart stops. It does not mean they refuse all treatment. A patient with a DNR may still want treatment for injuries illnesses pain and other conditions. They simply do not want resuscitation.
EMR-TF-074,Legal/Ethics,Advance Directives,true_false,EMRs should always attempt resuscitation if any family member requests it regardless of a valid DNR order.,FALSE,Valid DNR orders should be honored even if family members object. The DNR represents the patient's wishes which take precedence over family preferences. However if there is doubt about the validity of a DNR or the patient's wishes err on the side of resuscitation.
EMR-TF-075,Legal/Ethics,Advance Directives,true_false,If an EMR is unsure whether a DNR is valid they should begin resuscitation and seek clarification.,TRUE,When in doubt about the validity or applicability of a DNR the safest approach is to begin resuscitation while seeking clarification. Resuscitation can potentially be stopped if a valid DNR is confirmed but a patient cannot be un-dead if resuscitation was inappropriately withheld.
EMR-TF-076,Legal/Ethics,Scope of Practice,true_false,Scope of practice is determined by state laws and can vary from state to state.,TRUE,Each state has laws and regulations that define the scope of practice for each EMS certification level. What an EMR can legally do in one state may differ from another state. Providers must know the scope of practice for their state.
EMR-TF-077,Legal/Ethics,Scope of Practice,true_false,An EMR who performs a skill outside their scope of practice could face legal consequences even if no harm results.,TRUE,Performing skills outside scope of practice violates state law regardless of outcome. Consequences can include loss of certification civil liability and potentially criminal charges. The fact that no harm occurred does not make the action legal.
EMR-TF-078,Legal/Ethics,Documentation,true_false,Accurate documentation is important for legal protection because if it was not documented it was not done from a legal perspective.,TRUE,In legal proceedings the written record is the primary evidence of what occurred. Care that was provided but not documented may be presumed not to have been provided. Thorough contemporaneous documentation is essential for both patient care and legal protection.
EMR-TF-079,Legal/Ethics,Documentation,true_false,Corrections to documentation should be made by completely blacking out the error so it cannot be read.,FALSE,Errors in documentation should be corrected by drawing a single line through the error initialing and dating the correction then writing the correct information. The original entry should remain readable. Blacking out text suggests an attempt to hide information.
EMR-TF-080,Legal/Ethics,Ethics,true_false,Beneficence is the ethical principle that requires EMRs to act in the patient's best interest.,TRUE,Beneficence means doing good or acting in the patient's best interest. Along with non-maleficence doing no harm autonomy patient self-determination and justice fair treatment these are the four fundamental principles of medical ethics.
EMR-TF-081,Legal/Ethics,Ethics,true_false,Non-maleficence means EMRs should first do no harm to the patient.,TRUE,Non-maleficence is the ethical principle of first do no harm. This means avoiding actions that could harm the patient and weighing the potential benefits of treatment against potential risks. It is one of the oldest principles in medical ethics.
EMR-TF-082,Legal/Ethics,Ethics,true_false,Justice in medical ethics means treating all patients fairly and equally regardless of their ability to pay.,TRUE,Justice refers to fair and equal treatment of all patients. This means providing the same standard of care regardless of race ethnicity socioeconomic status or any other factor. Every patient deserves the same quality of care.
EMR-TF-083,Legal/Ethics,Ethics,true_false,It is acceptable to discriminate in patient care based on the patient's social status or lifestyle choices.,FALSE,All patients deserve equal care regardless of their background. Discrimination based on race religion sexual orientation socioeconomic status or lifestyle choices is unethical and in many cases illegal. Personal opinions must not affect the quality of care provided.
EMR-TF-084,Legal/Ethics,Special Situations,true_false,EMRs are required to report suspected child abuse to the appropriate authorities.,TRUE,EMRs are mandatory reporters of suspected child abuse in all states. If signs or circumstances suggest abuse the EMR must report their concerns to child protective services or law enforcement. Failure to report can result in legal consequences.
EMR-TF-085,Legal/Ethics,Special Situations,true_false,Suspected elder abuse must also be reported by EMRs in most states.,TRUE,Most states require healthcare providers to report suspected elder abuse similar to child abuse reporting requirements. Signs include unexplained injuries poor hygiene malnutrition and fearful behavior around caregivers. Reports are made to adult protective services.
EMR-TF-086,Legal/Ethics,Special Situations,true_false,Crime scene evidence should be preserved when possible without compromising patient care.,TRUE,While patient care is always the priority EMRs should try to preserve evidence when it does not interfere with treatment. This includes minimizing disturbance of the scene avoiding unnecessary cutting through bullet holes or stab wounds and documenting observations.
EMR-TF-087,Legal/Ethics,Special Situations,true_false,EMRs can legally search a patient's belongings without permission if looking for medications or identification.,FALSE,Searching a patient's belongings without permission or a valid reason could violate privacy rights. While providers may need to search for medical information such as medication lists this should be done with permission when possible or only to the extent necessary for patient care.
EMR-TF-088,Legal/Ethics,Special Situations,true_false,An EMR who witnesses another provider engaging in patient abuse has an ethical and legal obligation to report it.,TRUE,Healthcare providers have both ethical and legal obligations to report suspected patient abuse by other providers. Failure to report makes the witness complicit in the abuse. Reports should be made to supervisors regulatory agencies or law enforcement as appropriate.
EMR-TF-089,Legal/Ethics,Death,true_false,EMRs should not initiate resuscitation on patients who show obvious signs of death such as rigor mortis or dependent lividity.,TRUE,Obvious signs of death include rigor mortis stiffening of muscles dependent lividity blood pooling in dependent areas decomposition decapitation or incineration. When these signs are present resuscitation is not indicated and the death should be reported appropriately.
EMR-TF-090,Legal/Ethics,Death,true_false,In most jurisdictions the medical examiner or coroner must be notified of deaths occurring outside the hospital.,TRUE,Deaths occurring outside hospitals especially traumatic deaths or deaths under suspicious circumstances must typically be reported to the medical examiner or coroner. They determine if an investigation or autopsy is needed. Specific reporting requirements vary by jurisdiction.
EMR-TF-091,Legal/Ethics,Liability,true_false,Malpractice refers to professional negligence by a healthcare provider.,TRUE,Malpractice is negligence by a professional in the performance of their duties. It requires proving that the provider had a duty breached the standard of care caused harm to the patient and the patient suffered damages as a result.
EMR-TF-092,Legal/Ethics,Liability,true_false,EMRs can reduce their liability risk by obtaining proper training following protocols and documenting thoroughly.,TRUE,Risk management strategies include maintaining current training and certification following established protocols using good judgment documenting all care provided obtaining appropriate consent and maintaining patient confidentiality.
EMR-TF-093,Legal/Ethics,Liability,true_false,If a patient cannot pay for an ambulance the EMR is not required to provide care.,FALSE,EMTALA the Emergency Medical Treatment and Labor Act requires that patients receive emergency care regardless of ability to pay. EMRs must provide the same standard of care to all patients. Financial considerations cannot affect treatment decisions.
EMR-TF-094,Legal/Ethics,Patient Rights,true_false,Patients have the right to be treated with dignity and respect.,TRUE,Patient rights include being treated with dignity and respect having privacy protected receiving information about their condition participating in treatment decisions having their wishes honored and being free from discrimination.
EMR-TF-095,Legal/Ethics,Patient Rights,true_false,EMRs should explain procedures to patients before performing them when possible.,TRUE,Explaining procedures respects patient autonomy and helps reduce anxiety. Even unconscious patients may be able to hear so providers should explain what they are doing. When immediate lifesaving action is needed explanations can follow the intervention.
EMR-TF-096,Legal/Ethics,Professional Conduct,true_false,EMRs should maintain professional appearance and behavior at all times while on duty.,TRUE,Professional appearance and conduct reflect on the provider and the entire EMS system. Patients and families are more likely to trust and cooperate with providers who appear and act professionally. This includes appropriate dress grooming and interpersonal behavior.
EMR-TF-097,Legal/Ethics,Professional Conduct,true_false,Personal opinions about patients should be included in documentation to give a complete picture.,FALSE,Documentation should be objective and factual. Personal opinions judgments or derogatory comments about patients have no place in medical records. They can be offensive to patients who access their records and can be harmful in legal proceedings.
EMR-TF-098,Legal/Ethics,Professional Conduct,true_false,EMRs should never discuss patient cases in public areas where they might be overheard.,TRUE,Discussing patient cases in public areas such as restaurants or elevators where conversations can be overheard violates patient confidentiality. Even without using names enough details might allow identification. Discussions about patients should occur in private settings.
EMR-TF-099,Legal/Ethics,Organ Donation,true_false,Potential organ donor patients should receive the same quality of care as any other patient.,TRUE,All patients deserve the same standard of care regardless of organ donor status. Treatment decisions should never be influenced by whether a patient is a potential organ donor. Organ donation is only considered after death has been declared.
EMR-TF-100,Legal/Ethics,Research,true_false,Patients must give informed consent before being enrolled in medical research studies.,TRUE,Research involving human subjects requires informed consent. Patients must be told about the study's purpose procedures risks and benefits and must voluntarily agree to participate. There are limited exceptions for certain emergency research with special safeguards.
