id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
11,Medical,Neurological,A patient had stroke symptoms 2 hours ago that resolved after 15 minutes. He now feels fine. This was:,Minor stroke,TIA transient ischemic attack requires urgent evaluation,Resolved no concern,Panic attack,B,TIA: symptoms resolve within 24 hours usually less than 1 hour. Warning for impending stroke. Needs urgent workup.,Paramedic,medium
12,Medical,Neurological,A patient with atrial fibrillation has sudden onset of severe headache followed by unresponsiveness. Suspect:,Ischemic stroke,Hemorrhagic stroke likely from anticoagulation complication,Migraine,Syncope,B,AFib patient on anticoagulation with sudden severe headache suggests intracranial hemorrhage.,Paramedic,medium
13,Medical,Neurological,A patient has left-sided facial droop but can raise both eyebrows equally. This suggests:,Stroke affecting face,Central versus peripheral facial palsy stroke spares forehead,Bell palsy,Normal variant,B,Central facial palsy stroke: forehead spared because of bilateral innervation. Peripheral Bell: entire side affected.,Paramedic,medium
14,Medical,Neurological,A patient in status epilepticus has received lorazepam 4 mg twice. Seizures continue. Next intervention:,More lorazepam,Second-line agent fosphenytoin levetiracetam or phenobarbital,RSI for airway control,Observation,B,Benzodiazepine-refractory status: second-line agents fosphenytoin levetiracetam valproate or phenobarbital.,Paramedic,medium
15,Medical,Neurological,Post-ictal patient has blood glucose of 45 mg/dL. Management:,Treat hypoglycemia first it may have caused the seizure,Wait for patient to wake,Give anticonvulsant,Assume seizure caused hypoglycemia,A,Hypoglycemia causes seizures. Treat glucose immediately as this may be the underlying cause.,Paramedic,medium
16,Medical,Neurological,A patient has headache fever nuchal rigidity and photophobia. Suspected diagnosis and EMS considerations:,Tension headache,Bacterial meningitis requires droplet precautions,Migraine,Encephalitis only,B,Meningitis triad: fever headache neck stiffness. Droplet precautions. Rapid transport for antibiotics.,Paramedic,medium
17,Medical,Neurological,A patient with severe headache has BP 220/130 with papilledema and confusion. This is:,Simple hypertension,Hypertensive encephalopathy,Stroke,Migraine,B,Hypertensive encephalopathy: severe HTN with end-organ damage to brain. May need careful BP reduction.,Paramedic,medium
18,Medical,Toxicology,A patient has pinpoint pupils respiratory rate of 6 and is unresponsive. Suspected overdose and treatment:,Benzodiazepine give flumazenil,Opioid give naloxone and ventilatory support,Stimulant supportive care,Anticholinergic physostigmine,B,Opioid toxidrome: miosis respiratory depression CNS depression. Naloxone and ventilatory support.,Paramedic,medium
19,Medical,Toxicology,After naloxone administration patient becomes combative and wants to leave. He reports using long-acting oxycodone. Concern:,No concern patient is awake,Naloxone duration shorter than opioid re-sedation risk,Patient cured,Withdrawal only,B,Naloxone lasts 30-90 minutes. Long-acting opioids outlast naloxone. Re-sedation and respiratory depression risk.,Paramedic,medium
20,Medical,Toxicology,A patient has tachycardia dilated pupils hyperthermia and agitation after using cocaine. Treatment:,Beta blockers,Benzodiazepines for sedation and cooling measures,Activated charcoal,Naloxone,B,Sympathomimetic toxidrome: benzos for agitation and seizures. Avoid beta blockers unopposed alpha.,Paramedic,medium
21,Medical,Toxicology,Why are beta blockers contraindicated in cocaine toxicity:,They are ineffective,Unopposed alpha stimulation can worsen hypertension and coronary spasm,They cause seizures,They increase cocaine levels,B,Blocking beta leaves alpha vasoconstriction unopposed worsening hypertension and coronary spasm.,Paramedic,medium
22,Medical,Toxicology,A patient has bradycardia hypotension and altered mental status. He takes atenolol. Treatment for beta blocker overdose:,Fluids only,Glucagon IV calcium atropine consider high-dose insulin,Naloxone,Sodium bicarbonate,B,Beta blocker OD: glucagon first line 3-5mg then infusion. Calcium atropine and high-dose insulin also used.,Paramedic,medium
23,Medical,Toxicology,Glucagon works in beta blocker overdose by:,Blocking beta receptors,Increasing cAMP through non-beta receptor mechanism,Reversing bradycardia directly,Neutralizing medication,B,Glucagon activates adenylyl cyclase independently of beta receptors increasing cardiac contractility and rate.,Paramedic,medium
24,Medical,Toxicology,A patient has bradycardia hypotension and hyperglycemia after calcium channel blocker overdose. Treatment includes:,Glucagon only,Calcium chloride high-dose insulin with glucose vasopressors,Atropine only,Magnesium,B,CCB OD: calcium repletes depleted stores. High-dose insulin improves contractility. Vasopressors for BP.,Paramedic,medium
25,Medical,Toxicology,High-dose insulin therapy for CCB overdose typical initial dose:,0.1 units/kg,1 unit/kg bolus then 0.5-1 unit/kg/hour infusion,10 units,100 units,B,High-dose insulin euglycemia HIE: 1 unit/kg bolus then infusion. Must give dextrose to maintain euglycemia.,Paramedic,medium
26,Medical,Toxicology,A patient took an unknown amount of acetaminophen 30 minutes ago. Field treatment:,Activated charcoal if within 1-2 hours,N-acetylcysteine immediately,Gastric lavage,No treatment needed,A,Acetaminophen: activated charcoal may help within 1-2 hours. NAC given at hospital based on levels.,Paramedic,medium
27,Medical,Toxicology,A patient has anticholinergic toxidrome: hot dry skin mydriasis tachycardia delirium urinary retention. Classic description:,Hot as a hare,Hot as a hare dry as a bone blind as a bat mad as a hatter,Cold and clammy,Pinpoint pupils,B,Anticholinergic: hot dry blind mad red as a beet full as a flask. Opposite of cholinergic.,Paramedic,medium
28,Medical,Toxicology,Treatment for severe anticholinergic toxicity with delirium:,Activated charcoal always,Physostigmine in selected cases with monitoring,More anticholinergics,Naloxone,B,Physostigmine 0.5-2mg IV for severe anticholinergic syndrome. Monitor for cholinergic effects.,Paramedic,medium
29,Medical,Toxicology,A farmer has SLUDGE symptoms: salivation lacrimation urination defecation GI distress emesis. Diagnosis:,Anticholinergic,Organophosphate cholinergic poisoning,Opioid,Sympathomimetic,B,SLUDGE or DUMBELS: cholinergic toxidrome from organophosphates carbamates nerve agents.,Paramedic,medium
30,Medical,Toxicology,Treatment for organophosphate poisoning includes:,Physostigmine,Atropine and pralidoxime,Naloxone,Flumazenil,B,Organophosphate: atropine for muscarinic effects pralidoxime 2-PAM to reactivate acetylcholinesterase.,Paramedic,medium
31,Medical,Toxicology,A patient attempted suicide with her tricyclic antidepressant. ECG shows wide QRS. Treatment:,Flumazenil,Sodium bicarbonate,Physostigmine,Activated charcoal only,B,TCA toxicity with wide QRS: sodium bicarbonate 1-2 mEq/kg to narrow QRS. Target pH 7.50-7.55.,Paramedic,medium
32,Medical,Toxicology,A patient with serotonin syndrome has hyperthermia rigidity clonus and altered mental status. Differentiate from NMS by:,Same presentation,Serotonin syndrome has hyperreflexia and rapid onset NMS has bradyreflexia and slow onset,Cannot differentiate,Serotonin has bradycardia,B,Serotonin: rapid onset hyperreflexia clonus from serotonergic drugs. NMS: slow onset rigidity bradyreflexia from dopamine blockers.,Paramedic,medium
33,Medical,Toxicology,Treatment for serotonin syndrome:,Dopamine agonists,Stop serotonergic agents benzos cooling cyproheptadine,Dantrolene,Beta blockers,B,Serotonin syndrome: remove cause benzos for agitation cooling cyproheptadine for severe cases.,Paramedic,medium
34,Medical,Toxicology,A patient has methemoglobinemia from dapsone with SpO2 85% that does not improve with oxygen. Treatment:,More oxygen,Methylene blue 1-2 mg/kg IV,Blood transfusion,Hyperbaric oxygen,B,Methemoglobinemia: methylene blue reduces Fe3+ back to Fe2+ restoring oxygen carrying capacity.,Paramedic,medium
35,Medical,Toxicology,Cyanide poisoning treatment includes:,Methylene blue,Hydroxocobalamin or nitrite/thiosulfate kit,Naloxone,Atropine,B,Cyanide: hydroxocobalamin Cyanokit binds cyanide. Alternative is amyl nitrite sodium nitrite and thiosulfate.,Paramedic,medium
36,Medical,Allergic,A patient has hives difficulty breathing and hypotension after eating shellfish. First-line treatment:,Diphenhydramine IV,Epinephrine 0.3-0.5 mg IM 1:1000,Albuterol,Methylprednisolone,B,Anaphylaxis with respiratory and cardiovascular involvement: epinephrine IM is first-line life-saving treatment.,Paramedic,medium
37,Medical,Allergic,The patient above receives epinephrine but remains hypotensive. Next step:,Repeat IM epinephrine,Epinephrine infusion IV fluids consider IM epinephrine repeat,Diphenhydramine only,Steroids only,B,Refractory anaphylaxis: repeat IM epi consider IV epi infusion aggressive IV fluids.,Paramedic,medium
38,Medical,Allergic,A patient with severe anaphylaxis is on beta blockers and not responding to epinephrine. Consider:,Higher dose epinephrine only,Glucagon 1-2 mg IV,Atropine,Calcium,B,Beta-blocked patient in anaphylaxis: glucagon bypasses blocked beta receptors to improve cardiac output.,Paramedic,medium
39,Medical,Allergic,A patient has angioedema of lips and tongue after starting an ACE inhibitor. Unique feature:,Responds well to epinephrine,Bradykinin-mediated may not respond well to traditional anaphylaxis treatment,Allergic reaction,IgE mediated,B,ACE-I angioedema is bradykinin-mediated not histamine. May not respond to epinephrine antihistamines steroids.,Paramedic,medium
40,Medical,Allergic,Treatment for ACE inhibitor angioedema:,Standard anaphylaxis protocol,Supportive care airway management consider icatibant or FFP,Epinephrine only,Antihistamines only,B,ACE-I angioedema: supportive airway management. Icatibant or FFP may help. Traditional treatments less effective.,Paramedic,medium
41,Medical,Respiratory,A patient with severe asthma has silent chest and is becoming lethargic. SpO2 88%. This indicates:,Improving,Critical airway obstruction and impending respiratory failure,Adequate treatment,Hyperventilation,B,Silent chest with altered mental status indicates critical asthma with impending respiratory arrest.,Paramedic,medium
42,Medical,Respiratory,Management of the critical asthma patient above:,Continue albuterol only,Aggressive bronchodilators IV magnesium consider epinephrine and prepare for intubation,Observation,Discharge,B,Critical asthma: continuous albuterol IV mag 2g epinephrine if severe prepare RSI.,Paramedic,medium
43,Medical,Respiratory,Ketamine is preferred for RSI in severe asthma because:,It is cheapest,It causes bronchodilation,It is faster acting,It has no side effects,B,Ketamine has bronchodilatory properties making it ideal for asthma RSI.,Paramedic,medium
44,Medical,Respiratory,A COPD patient has severe dyspnea wheezing and SpO2 78% on room air. He is alert. Initial management:,Intubate immediately,Controlled oxygen therapy bronchodilators BiPAP,NRB at 15 LPM indefinitely,Withhold oxygen,B,Severe COPD exacerbation: titrate O2 to 88-92% bronchodilators BiPAP if tolerated avoid intubation if possible.,Paramedic,medium
45,Medical,Respiratory,BiPAP settings for COPD exacerbation typically start at:,IPAP 4 EPAP 4,IPAP 10-12 EPAP 4-5,IPAP 20 EPAP 15,IPAP 5 EPAP 10,B,BiPAP initial: IPAP 10-12 cmH2O EPAP 4-5 cmH2O. Adjust based on patient response and comfort.,Paramedic,medium
46,Medical,Respiratory,A patient with COPD has CO2 retention with pH 7.22 and PaCO2 of 88. He is confused but breathing. Management:,Immediate intubation,BiPAP trial if able to protect airway,Let him rest,Increase O2 to 100%,B,Severe COPD with respiratory acidosis: BiPAP trial if patient can cooperate and protect airway. Close monitoring.,Paramedic,medium
47,Medical,Respiratory,A patient has sudden onset dyspnea pleuritic chest pain and tachycardia after long flight. SpO2 92%. Suspected diagnosis:,Asthma,Pulmonary embolism,Pneumonia,Panic attack,B,Classic PE presentation: sudden dyspnea pleuritic pain tachycardia risk factor of immobility.,Paramedic,medium
48,Medical,Respiratory,A massive PE patient has BP 70/40 and altered mental status. Beyond supportive care consider:,Heparin only,Thrombolytics tPA,Aspirin,Beta blockers,B,Massive PE with hemodynamic instability: thrombolytics may be indicated despite bleeding risks.,Paramedic,medium
49,Medical,Respiratory,A patient with spontaneous pneumothorax is stable with mild dyspnea and SpO2 95%. Field management:,Needle decompression,Oxygen observation transport monitor for deterioration,Immediate chest tube,Discharge,B,Simple pneumothorax without tension: oxygen supportive care monitor for tension development.,Paramedic,medium
50,Medical,Infectious,A patient has fever of 103F HR 125 RR 28 BP 80/50 and confusion from UTI. This is:,Simple UTI,Septic shock,Dehydration,Anxiety,B,Sepsis criteria plus hypotension despite fluids equals septic shock.,Paramedic,medium
51,Medical,Infectious,Initial fluid resuscitation for septic shock:,500 mL over 1 hour,30 mL/kg crystalloid within first hour,No fluids,10 mL/kg only,B,Sepsis bundle: 30 mL/kg crystalloid bolus within first hour lactate antibiotics pressors if needed.,Paramedic,medium
52,Medical,Infectious,After 30 mL/kg fluids the septic patient remains hypotensive. Next intervention:,More fluids indefinitely,Vasopressor norepinephrine first-line,Dopamine only,Dobutamine only,B,Fluid-refractory septic shock: norepinephrine is first-line vasopressor per Surviving Sepsis guidelines.,Paramedic,medium
53,Medical,Infectious,A patient has petechial rash fever nuchal rigidity and is deteriorating rapidly. Concern:,Viral illness,Meningococcemia with possible adrenal crisis Waterhouse-Friderichsen,Contact dermatitis,Drug reaction,B,Meningococcemia: petechial purpuric rash with meningitis signs. Can cause adrenal hemorrhage and shock.,Paramedic,medium
54,Medical,Infectious,A patient with HIV has fever cough dyspnea and diffuse bilateral infiltrates. Suspect:,Bacterial pneumonia,Pneumocystis pneumonia PCP,TB,COPD,B,HIV patient with diffuse infiltrates: PCP pneumonia. May also have TB or bacterial pneumonia.,Paramedic,medium
55,Medical,Infectious,A patient has been hiking in the Northeast and has fever bulls-eye rash and joint pain. Suspect:,Rocky Mountain Spotted Fever,Lyme disease,Viral illness,Contact dermatitis,B,Lyme disease: erythema migrans bulls-eye rash after tick bite. Endemic in Northeast.,Paramedic,medium
56,Medical,Behavioral,A patient is agitated diaphoretic hyperthermic and has superhuman strength. He is combative with EMS. Suspect:,Psychiatric emergency,Excited delirium,Drug seeking,Malingering,B,Excited delirium: agitation hyperthermia diaphoresis superhuman strength high mortality risk.,Paramedic,medium
57,Medical,Behavioral,Management of excited delirium:,Physical restraint only,Chemical sedation with ketamine or benzodiazepines cooling,Verbal de-escalation only,Leave patient alone,B,Excited delirium: chemical sedation is priority. Ketamine IM effective. Avoid prolonged physical restraint. Monitor temp.,Paramedic,medium
58,Medical,Behavioral,Why is prolonged prone restraint dangerous in excited delirium:,It is not dangerous,Positional asphyxia and rhabdomyolysis risk,It calms the patient,Standard practice,B,Prone restraint: restricts breathing. Combined with metabolic demand increases sudden death risk.,Paramedic,medium
59,Medical,Behavioral,A patient expresses suicidal ideation with a specific plan and access to means. Risk assessment:,Low risk,High risk requires intervention and transport,Moderate risk,No risk,B,Specific plan with access to means indicates high risk. Do not leave patient alone. Transport for evaluation.,Paramedic,medium
60,Medical,Behavioral,A patient with schizophrenia has torticollis and tongue protrusion after receiving haloperidol. This is:,Allergic reaction,Acute dystonic reaction,Expected effect,Seizure,B,Dystonic reaction from antipsychotics: treat with diphenhydramine 50 mg IV or benztropine.,Paramedic,medium
61,Medical,Environmental,A patient rescued from a house fire has confusion and SpO2 98% on room air. Cherry red skin is noted. Concern:,No concern SpO2 is normal,Carbon monoxide poisoning SpO2 falsely normal,Smoke inhalation only,Burn injury,B,CO poisoning: SpO2 unreliable because CO-Hb reads as oxyhemoglobin. Cherry red skin not reliable sign.,Paramedic,medium
62,Medical,Environmental,Treatment for suspected carbon monoxide poisoning:,Room air,100% oxygen high-flow consider hyperbaric referral,Low flow oxygen,Observation,B,CO poisoning: 100% O2 via NRB reduces CO half-life from 5 hours to 90 minutes. Hyperbaric for severe cases.,Paramedic,medium
63,Medical,Environmental,Indications for hyperbaric oxygen in CO poisoning include:,Any exposure,Loss of consciousness neurological symptoms pregnancy COHb greater than 25%,Headache only,All exposures,B,HBO indicated for LOC neuro symptoms cardiac involvement pregnancy severe levels.,Paramedic,medium
64,Medical,Environmental,A patient from the same fire has singed nasal hair hoarse voice and carbonaceous sputum. Airway management:,Observe only,Early intubation before airway swelling,NRB only,Wait for stridor,B,Inhalation injury signs: early intubation before progressive edema makes it impossible.,Paramedic,medium
65,Medical,Environmental,A patient pulled from cold water has temp of 28C and is in VF. After one shock VF persists. Protocol:,Continue shocking every 2 minutes,Withhold additional shocks and medications until temp greater than 30C,Asystole protocol,Standard ACLS,B,Severe hypothermia: cold heart unresponsive to drugs and shocks. CPR continue but limit interventions until warmer.,Paramedic,medium
66,Medical,Environmental,A patient has been outside in cold weather and has waxy white skin on fingers. They are numb. This is:,Frostnip,Frostbite,Normal cold exposure,Raynaud,B,Frostbite: tissue freezing. Waxy white or gray skin numbness. Severe may have blisters.,Paramedic,medium
67,Medical,Environmental,Field treatment for frostbite when risk of refreezing exists:,Rapid rewarming immediately,Do not rewarm if refreezing likely protect and transport,Apply direct heat,Rub with snow,B,Do not rewarm if refreezing possible. Refreezing causes more damage than delayed rewarming.,Paramedic,medium
68,Medical,Environmental,A patient is confused with HR 40 and temp 29C. He is shivering. Assessment:,Mild hypothermia,Moderate hypothermia,Severe hypothermia,Normal,C,Below 32C 90F is severe hypothermia. Actually shivering often stops below 30C so may be moderate-severe.,Paramedic,medium
69,Medical,Environmental,A hiker at 12000 feet has severe headache ataxia and confusion after rapid ascent. Diagnosis:,Altitude sickness AMS,High altitude cerebral edema HACE,Dehydration,Migraine,B,HACE: severe AMS with ataxia and altered mental status. Life-threatening requires immediate descent.,Paramedic,medium
70,Medical,Environmental,Treatment for HACE:,Acetazolamide only,Immediate descent oxygen dexamethasone,Rest at altitude,Increase fluids only,B,HACE: immediate descent is critical. Oxygen dexamethasone 8mg then 4mg q6h. Portable hyperbaric bag if available.,Paramedic,medium
71,Medical,Renal,A dialysis patient has weakness peaked T waves and widened QRS. Blood pressure is 90/60. Immediate treatment:,Hemodialysis,Calcium chloride 1g IV slow push,Sodium bicarbonate only,Albuterol only,B,Severe hyperkalemia with ECG changes: calcium stabilizes myocardium immediately. Then shift K with insulin glucose albuterol.,Paramedic,medium
72,Medical,Renal,After calcium the hyperkalemic patient remains in wide complex rhythm. Next interventions:,Calcium only,Sodium bicarbonate insulin with glucose albuterol,Dialysis only,Kayexalate only,B,Shift K intracellularly: bicarb pushes K into cells insulin/glucose and albuterol do same.,Paramedic,medium
73,Medical,Renal,A dialysis patient has severe dyspnea with pink frothy sputum and crackles. BP 200/120. Diagnosis and treatment:,Pneumonia,Flash pulmonary edema from fluid overload hypertension,CHF exacerbation,Asthma,B,Dialysis patient with pulmonary edema: missed dialysis fluid overload. Needs dialysis. NTG may help acutely.,Paramedic,medium
74,Medical,Renal,A patient missed dialysis for a week. He is lethargic confused and has asterixis. This is:,Drug overdose,Uremic encephalopathy,Hepatic encephalopathy,Hypoglycemia,B,Uremia: metabolic encephalopathy from renal failure. Asterixis flapping tremor indicates severe uremia.,Paramedic,medium
75,Medical,GI,A patient with cirrhosis has massive hematemesis and altered mental status. BP 70/40. Management:,Observe and transport,IV access large bore fluids protect airway prepare for RSI,NG tube placement,Gastric lavage,B,Variceal bleed: massive hemorrhage high aspiration risk. Large bore IV fluids airway protection rapid transport.,Paramedic,medium
76,Medical,GI,A patient has sudden severe epigastric pain radiating to back with nausea and vomiting. Lipase would likely be:,Normal,Elevated indicating acute pancreatitis,Low,Negative,B,Acute pancreatitis: epigastric pain radiating to back elevated lipase greater than 3x normal.,Paramedic,medium
77,Medical,GI,A patient with severe pancreatitis has hypotension tachycardia and decreased urine output. This indicates:,Mild pancreatitis,Severe pancreatitis with third-spacing and possible necrosis,Improving condition,Chronic pancreatitis,B,Severe pancreatitis: significant third-spacing fluid loss organ dysfunction. High mortality.,Paramedic,medium
78,Medical,GI,A patient has RLQ pain with rebound tenderness fever and elevated WBC. Suspected diagnosis:,Gastritis,Appendicitis,Cholecystitis,Pancreatitis,B,Classic appendicitis: RLQ McBurney point pain fever leukocytosis rebound guarding.,Paramedic,medium
79,Medical,GI,A patient has sudden onset severe abdominal pain with rigid board-like abdomen and absent bowel sounds. Suspected diagnosis:,Constipation,Perforated viscus with peritonitis,Gastritis,IBS,B,Rigid abdomen absent bowel sounds indicates peritonitis likely from perforated ulcer or appendix.,Paramedic,medium
80,Medical,GI,A patient has abdominal pain out of proportion to exam findings with history of atrial fibrillation. Concern:,Anxiety,Mesenteric ischemia,Gastritis,Constipation,B,Pain out of proportion with AFib suggests mesenteric ischemia from arterial embolism. Time critical.,Paramedic,medium
81,Medical,Hematologic,A patient with sickle cell disease has severe pain crisis. Management includes:,NSAIDs only,Oxygen IV fluids opioid analgesics,Aspirin,Blood transfusion in field,B,Sickle cell crisis: oxygen to reduce sickling IV hydration aggressive pain management with opioids.,Paramedic,medium
82,Medical,Hematologic,A sickle cell patient has chest pain dyspnea and fever with new pulmonary infiltrate. This is:,Simple pain crisis,Acute chest syndrome,Pneumonia only,PE,B,Acute chest syndrome: potentially fatal complication. New pulmonary infiltrate with respiratory symptoms.,Paramedic,medium
83,Medical,Hematologic,A patient on warfarin has INR of 8 with no bleeding. Management in consultation with medical control:,Emergency reversal,May not need reversal monitor for bleeding hold warfarin,Continue warfarin,Give vitamin K always,B,Elevated INR without bleeding may not need reversal. Hold warfarin. Reverse if bleeding develops.,Paramedic,medium
84,Medical,Hematologic,A patient has diffuse bleeding from IV sites and mucous membranes. Labs show low platelets elevated PT/PTT and elevated D-dimer. This is:,Hemophilia,Disseminated intravascular coagulation DIC,Warfarin overdose,Vitamin K deficiency,B,DIC: consumptive coagulopathy with bleeding and clotting. Treat underlying cause supportive care.,Paramedic,medium
85,Medical,Endocrine,A patient is confused with coarse dry skin bradycardia and hypothermia. Thyroid history unknown. Suspect:,Hyperthyroidism,Myxedema coma severe hypothyroidism,Sepsis,Drug overdose,B,Myxedema coma: severe hypothyroidism. Hypothermia bradycardia altered mental status respiratory failure.,Paramedic,medium
86,Medical,Endocrine,Treatment for myxedema coma includes:,Active cooling,Passive warming IV fluids possible thyroid hormone steroids,Cooling only,Rapid rewarming,B,Myxedema: gentle rewarming supportive care. May need thyroid hormone and stress-dose steroids.,Paramedic,medium
87,Medical,Endocrine,A patient has high fever tachycardia altered mental status tremor and goiter. Suspect:,Myxedema,Thyroid storm,Heat stroke,Sepsis,B,Thyroid storm: severe hyperthyroidism. High fever tachycardia altered mental status high mortality.,Paramedic,medium
88,Medical,Endocrine,A patient with known Addison disease has hypotension weakness and abdominal pain during an illness. This is:,Simple illness,Adrenal crisis,Dehydration,Sepsis only,B,Adrenal crisis: Addisonian patient under stress. Needs IV fluids and stress-dose steroids hydrocortisone 100mg.,Paramedic,medium
89,Medical,Endocrine,Stress dose steroids for adrenal crisis:,Dexamethasone only,Hydrocortisone 100mg IV or dexamethasone if hydrocortisone unavailable,Prednisone oral,Methylprednisolone only,B,Adrenal crisis: hydrocortisone 100mg IV has mineralocorticoid activity. Dexamethasone if cortisol level needed.,Paramedic,medium
90,Medical,Psychiatric,A patient has gradual onset confusion with visual hallucinations and fluctuating alertness. She has a fever and urinary symptoms. This is:,Dementia,Delirium likely from UTI,Schizophrenia,Depression,B,Delirium: acute confusion from medical cause. UTI common in elderly. Treat underlying cause.,Paramedic,medium
91,Medical,Psychiatric,Differentiating delirium from dementia:,Cannot be done,Delirium has acute onset fluctuating course attention deficit,They are the same,Only by testing,B,Delirium: acute fluctuating inattention medical cause. Dementia: chronic progressive.,Paramedic,medium
92,Medical,Psychiatric,A patient is having a panic attack with hyperventilation and perioral tingling. After calming she is still tachycardic with irregular pulse. Additional workup:,Not needed she had panic attack,Consider cardiac evaluation panic does not cause irregular rhythm,Discharge,Benzos only,B,Panic diagnosis of exclusion. Irregular rhythm needs cardiac evaluation even with panic symptoms.,Paramedic,medium
93,Medical,Obstetric,A pregnant patient at 28 weeks has BP 180/110 headache visual changes and proteinuria. Diagnosis:,Gestational hypertension,Severe preeclampsia,Chronic hypertension,Normal pregnancy,B,Severe preeclampsia: BP 160/110 or greater with severe features headache visual changes etc.,Paramedic,medium
94,Medical,Obstetric,The preeclamptic patient above begins seizing. Treatment:,Diazepam only,Magnesium sulfate 4-6g IV loading dose,Phenytoin,Valium and transport,B,Eclampsia: magnesium sulfate is treatment of choice. 4-6g IV load then 1-2g/hour infusion.,Paramedic,medium
95,Medical,Obstetric,Signs of magnesium toxicity include:,Hypertension,Loss of deep tendon reflexes respiratory depression,Seizures,Hypertension tachycardia,B,Mag toxicity: decreased DTR respiratory depression cardiac arrest. Antidote: calcium gluconate.,Paramedic,medium
96,Medical,Obstetric,A pregnant patient has painless bright red vaginal bleeding at 34 weeks. Suspected diagnosis:,Placental abruption,Placenta previa,Normal bloody show,Threatened miscarriage,B,Placenta previa: painless bright red bleeding from low-lying placenta. Do not perform vaginal exam.,Paramedic,medium
97,Medical,Obstetric,A pregnant patient has painful vaginal bleeding with rigid tender uterus after MVC. Suspected diagnosis:,Placenta previa,Placental abruption,Labor,Uterine rupture,B,Abruption: painful bleeding rigid uterus from placental separation. Trauma is common cause.,Paramedic,medium
98,Medical,Pediatric,A 2-year-old has barking cough inspiratory stridor and is comfortable at rest. Diagnosis and treatment:,Epiglottitis immediate intubation,Croup mild consider dexamethasone,Asthma,Foreign body,B,Croup with stridor only with agitation: mild-moderate. Dexamethasone 0.6 mg/kg. Racemic epi if severe.,Paramedic,medium
99,Medical,Pediatric,A 4-year-old has high fever drooling tripod position and appears toxic. He has stridor at rest. Diagnosis and treatment:,Croup give racemic epinephrine,Epiglottitis minimize agitation prepare for difficult airway,Asthma,Foreign body,B,Epiglottitis: do not agitate. Allow position of comfort. Prepare for surgical airway if complete obstruction.,Paramedic,medium
