id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
41,Medical,Allergic,Histamine release causes:,Vasoconstriction,Vasodilation increased permeability bronchospasm,Decreased heart rate,Decreased secretions,B,Histamine causes vasodilation capillary leak bronchospasm secretions.,AEMT,medium
42,Medical,Allergic,Mild allergic reaction signs include:,Hypotension,Hives itching localized swelling,Stridor,Shock,B,Mild reaction: urticaria pruritus localized angioedema.,AEMT,medium
43,Medical,Allergic,Severe allergic reaction signs include:,Hives only,Respiratory distress hypotension altered mental status,Localized itching,Minor swelling,B,Severe: airway compromise respiratory distress cardiovascular collapse.,AEMT,medium
44,Medical,Allergic,Anaphylaxis is:,Localized reaction,Severe systemic allergic reaction life-threatening,Mild allergy,Contact dermatitis,B,Anaphylaxis is severe rapidly progressing potentially fatal allergic reaction.,AEMT,medium
45,Medical,Allergic,Anaphylaxis can cause death by:,Hives,Airway obstruction and cardiovascular collapse,Itching,Rash,B,Death from airway edema bronchospasm or distributive shock.,AEMT,medium
46,Medical,Allergic,Biphasic anaphylaxis means:,Two allergens,Symptoms may return 1-72 hours later,Two treatments needed,Two patients affected,B,Biphasic: recurrence of symptoms hours after initial resolution.,AEMT,medium
47,Medical,Allergic,After epinephrine for anaphylaxis monitor for:,Complete resolution only,Symptom recurrence respiratory distress,Immediate improvement only,No monitoring needed,B,Monitor closely; symptoms may recur and patient may need repeat dose.,AEMT,medium
48,Medical,Allergic,Common allergens include:,Only peanuts,Foods medications insect stings latex,Only medications,Only bee stings,B,Common triggers: foods nuts shellfish drugs antibiotics stings latex.,AEMT,medium
49,Medical,Allergic,Angioedema is swelling of:,Surface skin only,Deeper tissues including face lips tongue airway,Joints only,Muscles only,B,Angioedema involves deeper dermal and subcutaneous tissues.,AEMT,medium
50,Medical,Allergic,Stridor in allergic reaction indicates:,Lower airway obstruction,Upper airway obstruction requiring immediate treatment,Normal finding,Minor reaction,B,Stridor indicates upper airway edema; emergency requiring epinephrine.,AEMT,medium
51,Medical,Toxicology,Toxicology is the study of:,Normal medications,Poisons and their effects,Allergies,Infections,B,Toxicology studies poisons overdoses and their effects on body.,AEMT,medium
52,Medical,Toxicology,Routes of poisoning include:,Ingestion only,Ingestion inhalation injection absorption,Only injection,Only inhalation,B,Poison routes: ingestion inhalation injection transdermal absorption.,AEMT,medium
53,Medical,Toxicology,When obtaining history of poisoning ask about:,Substance amount time and any treatment,Only the substance,Only the time,Nothing specific,A,WHAT WHEN HOW MUCH any treatments; bring containers to hospital.,AEMT,medium
54,Medical,Toxicology,Poison control center number is:,911,1-800-222-1222,1-800-911-9111,Local hospital,B,National Poison Control Center 1-800-222-1222.,AEMT,medium
55,Medical,Toxicology,Activated charcoal dose for adults is:,10 grams,25-50 grams,100 grams,5 grams,B,Adult activated charcoal 25-50 grams; 1 g/kg for pediatrics.,AEMT,medium
56,Medical,Toxicology,Activated charcoal is contraindicated for:,Recent ingestions,Caustic ingestion altered LOC hydrocarbons,Aspirin overdose,Acetaminophen overdose,B,Contraindicated: caustics acids bases hydrocarbons metals altered LOC.,AEMT,medium
57,Medical,Toxicology,Opioid overdose causes:,Tachycardia and hypertension,Respiratory depression pinpoint pupils CNS depression,Dilated pupils,Seizures primarily,B,Opioid toxidrome: miosis respiratory depression decreased LOC.,AEMT,medium
58,Medical,Toxicology,Naloxone duration is shorter than most opioids meaning:,One dose is always enough,Patient may become re-sedated and need monitoring or repeat dose,No monitoring needed,Drug interactions,B,Naloxone lasts 30-90 minutes; watch for re-sedation.,AEMT,medium
59,Medical,Toxicology,Stimulant overdose signs include:,Pinpoint pupils bradycardia,Dilated pupils tachycardia hypertension agitation,Respiratory depression,Cold skin,B,Stimulants cocaine meth: mydriasis tachycardia HTN hyperthermia agitation.,AEMT,medium
60,Medical,Toxicology,Sedative overdose signs include:,Tachycardia and agitation,Respiratory depression decreased LOC,Dilated pupils,Hypertension,B,Sedative hypnotics: CNS depression respiratory depression hypotension.,AEMT,medium
61,Medical,Toxicology,Alcohol intoxication severe can cause:,Only euphoria,Respiratory depression aspiration hypothermia,Increased awareness,Hypertension,B,Severe intoxication: CNS depression respiratory depression aspiration risk.,AEMT,medium
62,Medical,Toxicology,Alcohol withdrawal can cause:,Only headache,Seizures tremors hallucinations DTs,No serious symptoms,Only nausea,B,Withdrawal can cause tremors seizures hallucinations delirium tremens.,AEMT,medium
63,Medical,Toxicology,Delirium tremens DTs is:,Minor withdrawal,Life-threatening alcohol withdrawal syndrome,Normal finding,Mild tremor,B,DTs is severe withdrawal with confusion agitation hallucinations autonomic instability.,AEMT,medium
64,Medical,Toxicology,Carbon monoxide binds to hemoglobin:,Less readily than oxygen,Much more readily than oxygen,Same as oxygen,Not at all,B,CO has 200-250x greater affinity for Hb than oxygen.,AEMT,medium
65,Medical,Toxicology,Carbon monoxide poisoning source is often:,Outdoor air,Faulty furnace car exhaust fire smoke,Water,Food,B,CO from combustion: furnaces heaters vehicles fire generators.,AEMT,medium
66,Medical,Behavioral,Medical causes of altered behavior include:,None,Hypoglycemia hypoxia head injury drugs,Only psychiatric illness,Only drug use,B,Always consider medical causes: glucose hypoxia trauma infection drugs.,AEMT,medium
67,Medical,Behavioral,Organic causes of behavioral emergency should be:,Ignored,Ruled out before assuming psychiatric cause,Treated psychiatrically,Never considered,B,Always consider medical organic causes that may be treatable.,AEMT,medium
68,Medical,Behavioral,Depression signs may include:,Mania,Sadness hopelessness sleep changes appetite changes,Euphoria,Hyperactivity,B,Depression: persistent sadness hopelessness sleep appetite and energy changes.,AEMT,medium
69,Medical,Behavioral,Suicidal patients should:,Be ignored,Be taken seriously with direct questions about intent,Never be asked about suicide,Be left alone,B,Take seriously ask direct questions about suicidal thoughts plans means.,AEMT,medium
70,Medical,Behavioral,Risk factors for suicide include:,Happiness,Previous attempts depression substance abuse access to means,Youth alone,Stable employment,B,Risks: previous attempts mental illness substance abuse loss of access to weapons.,AEMT,medium
71,Medical,Behavioral,When restraints are used:,Leave patient unmonitored,Monitor continuously especially breathing,Use maximum force,Restrain prone,B,Continuous monitoring; never prone restrain; check circulation breathing.,AEMT,medium
72,Medical,Behavioral,Chemical restraint refers to:,Physical restraints,Medications used to calm agitated patients,Handcuffs,Straps only,B,Chemical restraint uses medications to control agitated behavior.,AEMT,medium
73,Medical,Environmental,Heat cramps are:,Most severe heat illness,Muscle cramps from heat and dehydration,Life-threatening,Always require IV,B,Heat cramps are painful spasms usually from fluid and electrolyte loss.,AEMT,medium
74,Medical,Environmental,Heat cramps treatment:,Rapid cooling,Move to cool area oral fluids rest,IV fluids always,Ignore them,B,Treat with cool environment rest and oral electrolyte fluids.,AEMT,medium
75,Medical,Environmental,Heat exhaustion presents with:,Hot dry skin,Heavy sweating weakness normal or slightly elevated temp,Seizures,Unconsciousness,B,Heat exhaustion: sweating weakness nausea temp usually less than 104F.,AEMT,medium
76,Medical,Environmental,Heat exhaustion treatment:,Active cooling only,Move to cool area remove clothing fluids rest,No treatment needed,Warm fluids,B,Cool environment remove excess clothing oral or IV fluids rest.,AEMT,medium
77,Medical,Environmental,Heat stroke is characterized by:,Heavy sweating,Hot skin often dry altered mental status high temp,Mild symptoms,Normal temperature,B,Heat stroke: core temp greater than 104F altered LOC often no sweating.,AEMT,medium
78,Medical,Environmental,Heat stroke is a:,Minor illness,Life-threatening emergency,Self-limiting condition,Mild condition,B,Heat stroke is true emergency; can cause organ damage death.,AEMT,medium
79,Medical,Environmental,Heat stroke cooling methods include:,Slow cooling,Cold water ice packs evaporative cooling,Warm blankets,No cooling needed,B,Aggressive cooling: cold water immersion ice packs to neck groin axilla.,AEMT,medium
80,Medical,Environmental,Mild hypothermia temperature range:,Below 82°F,90-95°F 32-35°C,Below 80°F,98-100°F,B,Mild hypothermia: 90-95°F; shivering present.,AEMT,medium
81,Medical,Environmental,Moderate hypothermia temperature range:,95-98°F,82-90°F 28-32°C,Below 80°F,70-80°F,B,Moderate hypothermia: 82-90°F; shivering may stop.,AEMT,medium
82,Medical,Environmental,Severe hypothermia temperature range:,90-95°F,Below 82°F 28°C,85-90°F,93-95°F,B,Severe hypothermia: below 82°F; cardiac instability risk.,AEMT,medium
83,Medical,Environmental,Shivering stops in hypothermia when:,Patient warms up,Temperature drops below approximately 86-90°F,Patient is comfortable,Treatment is effective,B,Shivering typically stops around 86-90°F as compensatory mechanisms fail.,AEMT,medium
84,Medical,Environmental,Hypothermia treatment includes:,Active external rewarming always,Remove wet clothing insulate prevent further heat loss,Cold IV fluids,No treatment,B,Remove wet clothes insulate passive rewarming; gentle handling.,AEMT,medium
85,Medical,Environmental,Rough handling of hypothermic patient may cause:,Improved warming,Cardiac arrhythmias,Faster recovery,No problems,B,Rough handling can trigger VF in severely hypothermic patients.,AEMT,medium
86,Medical,Environmental,Frostbite involves:,Only superficial skin,Freezing of tissue,Heat injury,Mild cold exposure,B,Frostbite is actual freezing of tissue causing cell damage.,AEMT,medium
87,Medical,Environmental,Frostbite treatment in field:,Rub with snow,Protect from further injury do not rub or use direct heat,Rapid rewarming,Hot water immersion,B,Protect area do not rub; rewarm only if no refreezing risk.,AEMT,medium
88,Medical,Environmental,Near drowning treatment focuses on:,Abdominal thrusts,Ventilation and oxygenation,Chest thrusts first,Heimlich maneuver,B,Focus on oxygenation ventilation; do not delay for water removal.,AEMT,medium
89,Medical,Environmental,Diving emergencies may include:,Only drowning,Decompression sickness air embolism,Only trauma,No special conditions,B,Diving emergencies: barotrauma decompression sickness arterial gas embolism.,AEMT,medium
90,Medical,Environmental,Decompression sickness bends results from:,Deep breath-hold diving,Nitrogen bubbles forming during rapid ascent,Shallow water,Slow ascent,B,Rapid ascent causes dissolved nitrogen to form bubbles in blood and tissues.,AEMT,medium
91,Medical,Infectious,Universal precautions assume:,Some patients are infectious,All blood and body fluids are potentially infectious,Only bleeding patients are infectious,Only sick patients are infectious,B,Treat all blood and body fluids as potentially infectious.,AEMT,medium
92,Medical,Infectious,Airborne transmission requires:,Contact,Inhalation of small particles that remain suspended,Droplets,Touch,B,Airborne pathogens TB measles chickenpox travel on small particles.,AEMT,medium
93,Medical,Infectious,Droplet transmission requires:,Close contact with respiratory secretions,Airborne particles,Needle sticks,Surface contact,A,Droplets larger particles travel short distance require close contact.,AEMT,medium
94,Medical,Infectious,N95 respirator is used for:,All patients,Airborne precautions TB,Droplet precautions only,No specific use,B,N95 filters airborne particles; used for TB suspected and other airborne diseases.,AEMT,medium
95,Medical,Infectious,TB tuberculosis is transmitted by:,Contact,Airborne route,Food,Water,B,TB spreads through airborne droplet nuclei from coughing.,AEMT,medium
96,Medical,Infectious,Hepatitis B is transmitted by:,Airborne route,Blood and body fluids,Food,Casual contact,B,Hepatitis B transmitted through blood sexual contact perinatal.,AEMT,medium
97,Medical,Infectious,HIV is transmitted by:,Casual contact,Blood sexual contact perinatal,Airborne route,Mosquito bites,B,HIV transmission: blood body fluids sexual contact mother to child.,AEMT,medium
98,Medical,Infectious,After exposure to blood or body fluids:,Ignore it,Wash immediately report and seek evaluation,Wait until end of shift,No action needed,B,Immediately wash exposed area report incident seek medical evaluation.,AEMT,medium
99,Medical,Infectious,Signs of sepsis include:,Localized infection only,Fever tachycardia tachypnea altered mental status hypotension,Bradycardia,Normal vital signs,B,Sepsis: systemic response to infection with vital sign abnormalities and organ dysfunction.,AEMT,medium
