emr_id,category,subcategory,question_type,statement,correct_answer,rationale
EMR-TF-184,Airway,Oxygen Safety,true_false,Oxygen supports combustion and should be kept away from open flames and sparks.,TRUE,While oxygen itself does not burn it greatly accelerates combustion. Materials that would smolder in room air can burst into flame in an oxygen-enriched environment. Keep oxygen away from flames sparks and heat sources.
EMR-TF-185,Airway,Oxygen Safety,true_false,Oxygen cylinders should be stored lying flat to prevent them from falling.,FALSE,Oxygen cylinders should be stored upright and secured to prevent falling. A falling cylinder can damage the valve potentially causing the cylinder to become a dangerous projectile if the valve breaks.
EMR-TF-186,Airway,Pulse Oximetry,true_false,Pulse oximetry measures the percentage of hemoglobin saturated with oxygen.,TRUE,Pulse oximetry SpO2 uses light absorption to measure the percentage of hemoglobin molecules carrying oxygen. Normal SpO2 is 94-100% on room air. Values below 94% indicate hypoxia requiring supplemental oxygen.
EMR-TF-187,Airway,Pulse Oximetry,true_false,Pulse oximetry is always accurate and has no limitations.,FALSE,Pulse oximetry can be inaccurate with poor perfusion excessive movement carbon monoxide poisoning dark nail polish severe anemia and hypothermia. It also measures saturation not oxygen delivery to tissues.
EMR-TF-188,Airway,Pulse Oximetry,true_false,Carbon monoxide poisoning may show normal or high SpO2 readings despite severe hypoxia.,TRUE,Pulse oximeters cannot distinguish between oxyhemoglobin and carboxyhemoglobin. A patient with severe CO poisoning may have a normal SpO2 reading while their tissues are starving for oxygen. Clinical assessment is essential.
EMR-TF-189,Airway,Choking,true_false,The universal sign of choking is clutching the throat with one or both hands.,TRUE,The universal choking sign of hands to throat indicates airway obstruction and should prompt immediate action. A choking victim who cannot speak cough or breathe needs immediate intervention.
EMR-TF-190,Airway,Choking,true_false,Abdominal thrusts Heimlich maneuver are used to relieve choking in conscious adults and children over one year of age.,TRUE,Abdominal thrusts create artificial coughing by forcing air up through the trachea to expel foreign objects. This technique is used for conscious choking victims over one year old who cannot cough speak or breathe.
EMR-TF-191,Airway,Choking,true_false,Back blows and chest thrusts are used to relieve choking in infants under one year of age.,TRUE,Infants under one year receive alternating back blows and chest thrusts rather than abdominal thrusts. Abdominal thrusts can damage infant internal organs. Give 5 back blows then 5 chest thrusts repeating until object is expelled.
EMR-TF-192,Airway,Choking,true_false,If a choking victim becomes unconscious you should immediately begin CPR.,TRUE,When a choking victim becomes unconscious begin CPR starting with chest compressions. Compressions may help dislodge the obstruction. Look in the mouth before each breath attempt and remove any visible object. Do not perform blind finger sweeps.
EMR-TF-193,Airway,Choking,true_false,Blind finger sweeps should be performed in unconscious choking victims to locate and remove the object.,FALSE,Blind finger sweeps are not recommended as they can push the object deeper into the airway. Only remove objects you can see. Begin CPR and look in the mouth before each ventilation attempt.
EMR-TF-194,Airway,Choking,true_false,A patient with partial airway obstruction who is coughing forcefully should receive abdominal thrusts immediately.,FALSE,A patient who is coughing effectively has air exchange and may be able to clear the obstruction themselves. Encourage continued coughing and do not interfere. Intervene with thrusts only if coughing becomes ineffective or the patient cannot breathe.
EMR-TF-195,Airway,Special Situations,true_false,Patients with tracheostomies breathe through the stoma in their neck not through the nose and mouth.,TRUE,A tracheostomy is a surgical opening in the trachea. Patients with tracheostomies breathe through this stoma. Some patients with laryngectomy total removal of larynx cannot breathe through their nose or mouth at all.
EMR-TF-196,Airway,Special Situations,true_false,Ventilation for a patient with a tracheostomy should be provided through the stoma not the mouth.,TRUE,For tracheostomy patients ventilate through the stoma using a pediatric mask or special adapter. For total laryngectomy patients seal the mouth and nose to prevent air leak as all breathing is through the stoma.
EMR-TF-197,Airway,Special Situations,true_false,Suctioning the tracheostomy tube can help clear mucus that is obstructing the airway.,TRUE,Mucus plugging is common in tracheostomy patients. Suctioning the tracheostomy tube can clear secretions and restore airway patency. Use appropriate suction catheters and sterile technique when possible.
EMR-TF-198,Airway,Respiratory Distress,true_false,Tripod position sitting upright leaning forward with hands on knees is commonly assumed by patients in respiratory distress.,TRUE,Tripod position maximizes the mechanical advantage of breathing muscles especially the diaphragm. Patients instinctively assume this position when in respiratory distress. Allow them to remain in position of comfort.
EMR-TF-199,Airway,Respiratory Distress,true_false,Use of accessory muscles in the neck indicates increased work of breathing and respiratory distress.,TRUE,Accessory muscles including the sternocleidomastoid scalenes and intercostals are not normally used for quiet breathing at rest. Their visible use indicates the patient is working hard to breathe and may be in respiratory distress.
EMR-TF-200,Airway,Respiratory Distress,true_false,Nasal flaring and intercostal retractions in children are signs of respiratory distress.,TRUE,Nasal flaring widening of nostrils and retractions visible pulling in between ribs or above the clavicles indicate increased work of breathing in children. These are important signs of respiratory distress requiring intervention.
