id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
15,Trauma,Spine,A patient with high cervical spine injury C3 is at immediate risk for:,Lower extremity paralysis only,Respiratory failure from diaphragm paralysis,Autonomic dysreflexia,Neurogenic bladder,B,C3-C5 innervates diaphragm. Injury above C3 causes immediate respiratory failure.,Paramedic,medium
16,Trauma,Spine,A quadriplegic patient has severe headache BP 220/120 HR 50 and flushing above injury level. This is:,Hypertensive emergency,Autonomic dysreflexia,Stroke,Unrelated hypertension,B,Autonomic dysreflexia: severe HTN bradycardia headache flushing sweating above injury from noxious stimulus below.,Paramedic,medium
17,Trauma,Spine,Treatment for autonomic dysreflexia:,Lay flat lower BP aggressively,Sit upright identify and remove stimulus,Give epinephrine,Lower head,B,Dysreflexia: sit up lowers BP. Find and remove stimulus typically full bladder or fecal impaction.,Paramedic,medium
18,Trauma,Spine,A patient dove into shallow water and cannot move arms or legs. C-spine precautions and what unique consideration:,Standard immobilization only,Immobilize in water with inline stabilization float to rigid surface,Remove from water immediately,Start CPR in water,B,Diving injury: suspect cervical fracture. Stabilize in water float to backboard remove maintaining alignment.,Paramedic,medium
19,Trauma,Spine,NEXUS criteria suggest C-spine imaging unnecessary if:,Mechanism is high risk,No midline tenderness no focal deficit no intoxication no distracting injury normal alertness,Patient requests clearance,Any fall patient,B,NEXUS: 5 criteria must be absent to clinically clear cervical spine without imaging.,Paramedic,medium
20,Trauma,Spine,A patient meets NEXUS low-risk criteria but has mechanism of high-speed MVC with rollover. You should:,Clear the spine,Maintain immobilization despite NEXUS due to high-risk mechanism,Follow NEXUS only,Let patient decide,B,High-risk mechanism may override clinical criteria. When in doubt immobilize.,Paramedic,medium
21,Trauma,Chest,A patient has respiratory distress absent breath sounds on right tracheal deviation to left JVD and hypotension. Diagnosis and treatment:,Simple pneumothorax observe,Tension pneumothorax immediate needle decompression,Hemothorax chest tube,Cardiac tamponade pericardiocentesis,B,Tension pneumothorax signs: immediate needle decompression 2nd ICS MCL or 4-5th ICS MAL.,Paramedic,medium
22,Trauma,Chest,After needle decompression of tension pneumothorax the patient improves but 10 minutes later symptoms recur. You should:,Transport without further treatment,Repeat decompression or place finger thoracostomy,Needle was ineffective,Diagnose different problem,B,Tension recurrence: repeat decompression at different site or convert to finger thoracostomy.,Paramedic,medium
23,Trauma,Chest,Needle decompression with standard 2-inch catheter fails. Most likely reason:,Wrong diagnosis,Chest wall thickness exceeds needle length,Improper location,No pneumothorax present,B,Obese or muscular patients may have chest wall thickness exceeding standard needle length.,Paramedic,medium
24,Trauma,Chest,A patient with multiple rib fractures has paradoxical chest movement and severe respiratory distress. Treatment includes:,Splint ribs with sandbags,Positive pressure ventilation oxygen pain control consider intubation,Bind the chest,Splint externally only,B,Flail chest: problem is underlying contusion. PPV splints internally. Pain control assists breathing.,Paramedic,medium
25,Trauma,Chest,An open chest wound is making a sucking sound. Proper management:,Cover with regular gauze,Occlusive dressing sealed on three sides,Leave wound open,Cover all four sides,B,Sucking chest wound: three-sided occlusive allows air out prevents air in.,Paramedic,medium
26,Trauma,Chest,After covering an open chest wound patient develops increasing respiratory distress and hypotension. You should:,Secure dressing tighter,Burp or lift one side of dressing to release potential tension,Add more dressings,Remove all dressings,B,Tension developing under occlusive: release one side to vent air then reapply if needed.,Paramedic,medium
27,Trauma,Chest,A patient has massive hemothorax with estimated 2L blood loss into chest. Field management includes:,Chest tube insertion,Oxygen IV fluids rapid transport needle decompression will not help,Needle decompression,Autotransfusion in field,B,Massive hemothorax: needs chest tube and possibly surgery. Field care is supportive with rapid transport.,Paramedic,medium
28,Trauma,Chest,A restrained driver hit steering wheel. He has sternal fracture and hypotension. You should suspect:,Rib fracture only,Myocardial contusion or great vessel injury,Simple pneumothorax,Pulmonary contusion only,B,Sternal fracture with hypotension: high suspicion for cardiac contusion or great vessel injury.,Paramedic,medium
29,Trauma,Chest,Traumatic aortic disruption most commonly occurs at:,Ascending aorta,Aortic isthmus just distal to left subclavian,Descending abdominal aorta,Aortic arch,B,Deceleration injury: aortic isthmus at ligamentum arteriosum is most common rupture site.,Paramedic,medium
30,Trauma,Chest,Signs suggesting traumatic aortic injury include:,Narrow mediastinum,Widened mediastinum difference in upper extremity BP,Elevated diaphragm,Clear lung fields,B,Aortic injury: widened mediastinum BP differential loss of aortic knob on CXR.,Paramedic,medium
31,Trauma,Abdomen,A patient has left upper quadrant pain and referred pain to left shoulder after blunt abdominal trauma. Most likely injury:,Liver laceration,Splenic injury with diaphragm irritation Kehr sign,Kidney injury,Bowel rupture,B,Kehr sign: left shoulder pain from blood irritating diaphragm. Classic for splenic injury.,Paramedic,medium
32,Trauma,Abdomen,A patient has right upper quadrant tenderness with hypotension and abdominal rigidity after MVC. Likely diagnosis:,Spleen injury,Liver laceration with hemorrhage,Kidney injury,Bladder rupture,B,RUQ tenderness with hemorrhagic shock suggests liver injury.,Paramedic,medium
33,Trauma,Abdomen,A belted patient in frontal MVC has abdominal bruising in seat belt pattern and diffuse tenderness. High concern for:,Superficial bruising only,Hollow viscus injury and lumbar spine fracture Chance fracture,Liver injury only,No significant injury,B,Seat belt sign: high association with bowel injury and lumbar Chance fracture.,Paramedic,medium
34,Trauma,Abdomen,A patient has abdominal evisceration with bowel visible. Proper management:,Replace organs and cover,Cover with moist sterile dressing then dry dressing do not replace,Cover with dry dressing only,Leave exposed,B,Evisceration: moist sterile dressing to prevent drying cover with dry dressing keep patient warm.,Paramedic,medium
35,Trauma,Abdomen,An impaled knife is in the left upper quadrant. Management:,Remove to assess injury,Stabilize in place control bleeding around object rapid transport,Push object through,Shorten the object,B,Impaled objects: stabilize in place. Removal may cause uncontrolled hemorrhage.,Paramedic,medium
36,Trauma,Abdomen,A male patient has pelvic instability gross hematuria and blood at urethral meatus. You should:,Insert Foley catheter,Avoid urethral catheterization suspect urethral injury,Insert catheter to monitor output,Irrigate bladder,B,Blood at meatus indicates urethral injury. Catheterization may complete the tear.,Paramedic,medium
37,Trauma,Abdomen,A patient with pelvic fracture has estimated blood loss of 2 liters and continuing hemorrhage. Field management:,Aggressive crystalloid to normalize BP,Pelvic binder permissive hypotension TXA,MAST trousers,No treatment available,B,Pelvic hemorrhage: binder to close pelvis permissive hypotension SBP 80-90 TXA within 3 hours.,Paramedic,medium
38,Trauma,Abdomen,Permissive hypotension in penetrating trauma targets:,SBP 120,SBP 80-90 or palpable radial pulse,SBP 60,Normal BP always,B,Permissive hypotension: maintain minimum perfusion SBP 80-90 until surgical hemorrhage control.,Paramedic,medium
39,Trauma,Abdomen,A pregnant patient at 34 weeks has vaginal bleeding and abdominal pain after MVC. Uterus is rigid and tender. Suspect:,Placenta previa,Placental abruption,Normal pregnancy changes,Labor,B,Trauma in pregnancy with painful bleeding rigid uterus suggests abruption.,Paramedic,medium
40,Trauma,Abdomen,The pregnant patient above has fetal heart rate of 90 bpm decreased from baseline. This indicates:,Normal finding,Fetal distress from abruption,Fetal demise,Measurement error,B,FHR less than 110 especially decreased from baseline suggests fetal distress.,Paramedic,medium
41,Trauma,Hemorrhage,A trauma patient has BP 70/40 HR 140 cool pale skin and confusion. Estimated blood loss is:,Class I less than 15%,Class II 15-30%,Class III 30-40%,Class IV greater than 40%,D,Class IV: greater than 40% loss with marked hypotension tachycardia confusion.,Paramedic,medium
42,Trauma,Hemorrhage,Tranexamic acid TXA in trauma is indicated when:,Any trauma,Significant hemorrhage or risk given within 3 hours of injury,All bleeding,After 6 hours of injury,B,TXA within 3 hours of injury for significant hemorrhage.,Paramedic,medium
43,Trauma,Hemorrhage,TXA dosing for trauma:,500 mg IV,1 gram IV over 10 minutes,2 grams IV push,100 mg IV,B,TXA: 1 gram IV over 10 minutes.,Paramedic,medium
44,Trauma,Hemorrhage,A patient with traumatic amputation of the leg has tourniquet in place. During transport you notice continued oozing. You should:,Remove tourniquet and apply direct pressure,Tighten existing tourniquet or add second tourniquet proximal,Loosen tourniquet,Observe only,B,Inadequate tourniquet: tighten or add second proximal to first.,Paramedic,medium
45,Trauma,Hemorrhage,A junctional wound to the groin is bleeding heavily. Best hemorrhage control:,Tourniquet to thigh,Wound packing with hemostatic gauze and direct pressure,Pressure point only,Elevation,B,Junctional hemorrhage: pack wound deeply with hemostatic agent and maintain direct pressure.,Paramedic,medium
46,Trauma,Hemorrhage,Hemostatic agents work by:,Direct vasoconstriction,Concentrating clotting factors or activating coagulation cascade,Cooling the wound,Absorbing blood,B,Hemostatic agents contain kaolin or other agents activating clotting.,Paramedic,medium
47,Trauma,Hemorrhage,Damage control resuscitation includes:,Aggressive crystalloid resuscitation,Limited crystalloid early blood products permissive hypotension,Crystalloid only,No fluid resuscitation,B,DCR: limit crystalloid use early blood products 1:1:1 ratio permissive hypotension until surgical control.,Paramedic,medium
48,Trauma,Hemorrhage,The lethal triad in trauma refers to:,Hypoxia hypotension hypothermia,Hypothermia acidosis coagulopathy,Head chest abdomen,Airway breathing circulation,B,Lethal triad: hypothermia acidosis coagulopathy each worsens the others.,Paramedic,medium
49,Trauma,Hemorrhage,Prevention of hypothermia in trauma patient includes:,Active cooling,Remove wet clothes warm environment warm fluids blankets,Expose completely throughout transport,No intervention needed,B,Prevent hypothermia: remove wet clothes warm environment warm IV fluids blankets.,Paramedic,medium
50,Trauma,Burns,A patient has circumferential full-thickness burns to both legs. Primary concern:,Pain management,Compartment syndrome and compromised circulation,Infection,Fluid loss only,B,Circumferential full-thickness burns: eschar cannot expand causing compartment syndrome.,Paramedic,medium
51,Trauma,Burns,A patient in house fire has facial burns singed nasal hair and carbonaceous sputum. Stridor is developing. You should:,Observe airway,Consider early intubation before complete airway obstruction,High-flow oxygen only,Nebulized albuterol,B,Inhalation injury with developing stridor: early intubation before edema makes it impossible.,Paramedic,medium
52,Trauma,Burns,Parkland formula for burn resuscitation:,2 mL/kg/%BSA in 24 hours,4 mL/kg/%BSA half in first 8 hours from time of burn,1 L per hour,No formula needed,B,Parkland: 4 mL x kg x %BSA. Half in first 8 hours from burn time.,Paramedic,medium
53,Trauma,Burns,A 70 kg patient has 40% BSA burn. Total 24-hour fluid requirement is:,5600 mL,11200 mL,2800 mL,16800 mL,B,4 mL x 70 kg x 40% = 11200 mL in 24 hours.,Paramedic,medium
54,Trauma,Burns,An electrical burn victim has entrance wound on hand and exit wound on foot. Concerns include:,Surface burns only,Cardiac arrhythmias internal burns muscle damage rhabdomyolysis,Minor injury,Entrance wound only,B,Electrical burns: current travels through body causing cardiac dysrhythmias internal burns rhabdomyolysis.,Paramedic,medium
55,Trauma,Burns,A patient with electrical injury has no pulse. ECG shows VF. This is most likely from:,High voltage,Alternating current causing ventricular fibrillation,Direct current,Lightning,B,AC current causes VF. Defibrillation indicated.,Paramedic,medium
56,Trauma,Burns,A chemical burn to the eye. First priority:,Identify the chemical,Copious irrigation for at least 20 minutes,Neutralize the agent,Cover the eye,B,Chemical eye burn: immediate continuous irrigation. Do not delay to identify or neutralize.,Paramedic,medium
57,Trauma,Burns,An alkali burn to the skin:,Causes less damage than acid,Penetrates deeper and causes ongoing damage liquefactive necrosis,Is less serious,Neutralizes quickly,B,Alkali causes liquefactive necrosis penetrating deeper than acids.,Paramedic,medium
58,Trauma,Burns,A patient has white phosphorus burns. Unique treatment consideration:,Water causes explosion,Keep particles moist as they ignite when dry,Standard burn care only,Neutralize with acid,B,White phosphorus ignites in air. Keep moist remove visible particles.,Paramedic,medium
59,Trauma,Burns,A patient has hydrofluoric acid burn to the hand. After irrigation what additional treatment:,Standard burn care,Calcium gluconate topical or injection,Neutralize with alkali,No additional care,B,HF acid: fluoride binds calcium. Calcium gluconate treats this.,Paramedic,medium
60,Trauma,Pediatric,A 4-year-old in MVC has a large head wound and is unresponsive. Unique consideration compared to adults:,Same management,Children compensate longer then decompensate rapidly,Less blood loss from scalp,No C-spine concerns,B,Children maintain BP longer then crash suddenly. Hypotension is very late sign.,Paramedic,medium
61,Trauma,Pediatric,A 6-year-old pedestrian struck has femur deformity and HR 160 BP 90/60. This represents:,Normal vital signs,Compensated shock with tachycardia normal BP,Decompensated shock,No shock present,B,Child normal BP with significant tachycardia indicates compensated shock.,Paramedic,medium
62,Trauma,Pediatric,Hypotension in a child less than 10 years old is SBP less than:,90 mmHg,70 plus 2 times age in years,60 mmHg,100 mmHg,B,Pediatric hypotension: less than 70 plus 2x age.,Paramedic,medium
63,Trauma,Pediatric,A child has multiple bruises at different stages of healing and an adult story that does not match injuries. Concern:,Clotting disorder,Non-accidental trauma child abuse,Active child,Single incident,B,Injuries inconsistent with history different healing stages concerning for abuse.,Paramedic,medium
64,Trauma,Pediatric,Unique consideration for pediatric spinal immobilization:,Adult techniques apply,Padding under shoulders due to large occiput to maintain neutral position,No immobilization needed,Head padding always,B,Large pediatric head causes cervical flexion on flat board. Shoulder padding maintains neutral.,Paramedic,medium
65,Trauma,Geriatric,An 80-year-old on blood thinners fell and has altered mental status but normal vital signs and no external injury. Most likely concern:,Minor fall,Intracranial hemorrhage despite minimal mechanism,No injury,Stroke unrelated,B,Anticoagulated elderly: can have significant intracranial bleeding from minor trauma.,Paramedic,medium
66,Trauma,Geriatric,Same patient has INR of 4.2 and develops signs of herniation. Specific treatment beyond standard care:,No specific treatment,Reversal of anticoagulation with vitamin K and 4-factor PCC,Continue anticoagulation,Aspirin,B,Anticoagulated with intracranial bleed: emergent reversal with vitamin K and PCC.,Paramedic,medium
67,Trauma,Geriatric,An elderly patient has rib fractures from fall. Major concern is:,Pain only,Pneumonia from splinting and respiratory complications,Hemothorax,Flail chest always,B,Elderly rib fractures: high morbidity from pain splinting atelectasis and pneumonia.,Paramedic,medium
68,Trauma,Geriatric,An elderly patient with baseline dementia falls and has GCS 13 with confusion. Assessment challenge is:,No challenge,Determining new neurological deficit versus baseline,Always intubate,Always CT scan,B,Baseline dementia makes neurological assessment difficult.,Paramedic,medium
69,Trauma,Blast,A patient near an explosion has no external injuries but has severe respiratory distress and hemoptysis. Suspect:,Inhalation injury,Primary blast lung injury,Secondary blast injury,Tension pneumothorax,B,Blast lung: primary injury to air-filled organs.,Paramedic,medium
70,Trauma,Blast,Management of blast lung injury:,High pressure ventilation,Careful ventilation avoid high pressures consider pneumothorax,Standard care,Aggressive fluids,B,Blast lung: fragile lungs prone to barotrauma.,Paramedic,medium
71,Trauma,Blast,A patient from an explosion has multiple small penetrating wounds and fractures. This is:,Primary blast injury,Secondary blast injury from projectiles and debris,Tertiary blast injury,Quaternary blast injury,B,Secondary blast: fragments and debris cause penetrating injuries.,Paramedic,medium
72,Trauma,Blast,A patient was thrown by blast and found 30 feet from explosion site. This is:,Primary injury,Secondary injury,Tertiary blast injury from being thrown,Quaternary injury,C,Tertiary blast: body thrown by blast wave.,Paramedic,medium
73,Trauma,Blast,Quaternary blast injuries include:,Pressure waves,Burns crush injuries inhalation,Fragment wounds,Body displacement,B,Quaternary: all other injuries from blast including burns crush inhalation.,Paramedic,medium
74,Trauma,Penetrating,A patient has GSW to the right chest with exit wound posteriorly. You should assess for:,Single wound track,Multiple organ involvement both chest and abdomen,Chest only,No assessment needed,B,Thoracoabdominal penetrating: projectile may traverse diaphragm.,Paramedic,medium
75,Trauma,Penetrating,A patient with stab wound to left chest at nipple level has JVD hypotension and muffled heart sounds. Diagnosis and treatment:,Tension pneumothorax needle decompress,Cardiac tamponade rapid transport pericardiocentesis if available,Hemothorax,Simple pneumothorax,B,Penetrating chest with Beck triad is tamponade.,Paramedic,medium
76,Trauma,Penetrating,An unstable patient with abdominal GSW has an 8-minute transport to trauma center. Management priority:,Complete assessment,Rapid transport with minimal scene time,Establish two large-bore IVs before transport,Full immobilization,B,Penetrating abdominal trauma with instability: load and go.,Paramedic,medium
77,Trauma,Penetrating,A patient has GSW to neck with expanding hematoma. Airway is currently patent but voice is hoarse. Management:,Observe only,Early airway management before complete obstruction,Tracheostomy,Bag-mask ventilation,B,Expanding neck hematoma with voice changes: early controlled intubation.,Paramedic,medium
78,Trauma,Penetrating,Zone II of the neck is:,Base of skull to angle of mandible,Angle of mandible to cricoid cartilage,Cricoid to clavicles,Posterior neck only,B,Zone II: cricoid to angle of mandible.,Paramedic,medium
79,Trauma,Penetrating,Penetrating trauma to Zone I of neck cricoid to clavicles is concerning because:,Easy surgical access,Difficult surgical access with great vessels and thoracic structures,Less vascular,Not serious,B,Zone I: thoracic inlet contains great vessels trachea esophagus.,Paramedic,medium
80,Trauma,Environmental,A patient pulled from cold water is unresponsive with no pulse. Core temperature is 24C. Management:,Pronounce death,Begin CPR with modified protocols continue resuscitation during rewarming,Standard ACLS,Do not resuscitate,B,Severe hypothermia: not dead until warm and dead.,Paramedic,medium
81,Trauma,Environmental,Same hypothermic patient has VF. After one shock there is no conversion. Next action:,Continue shocking every 2 minutes,Withhold additional shocks until core temp greater than 30C continue CPR,Maximum joules immediately,Amiodarone bolus,B,Hypothermia with VF: one shock then withhold until greater than 30C.,Paramedic,medium
82,Trauma,Environmental,Active core rewarming techniques include:,Blankets only,Warm IV fluids warm humidified oxygen peritoneal lavage,External warm packs only,No active rewarming,B,Active core rewarming: warm IV 43C warm humidified O2.,Paramedic,medium
83,Trauma,Environmental,A heat stroke patient has temperature 106F and is seizing. Priority treatment:,Antipyretics,Rapid active cooling and seizure management,IV fluids only,Observation,B,Heat stroke: medical emergency. Rapid cooling.,Paramedic,medium
84,Trauma,Environmental,Target temperature for heat stroke cooling:,Normal 98.6F,102F or 39C then slow cooling to prevent overshoot,95F,104F,B,Cool rapidly to about 102F then slow to prevent rebound hypothermia.,Paramedic,medium
85,Trauma,Environmental,A diver surfaced too quickly and has joint pain confusion and skin mottling. Diagnosis:,Hypothermia,Decompression sickness the bends,Barotrauma,Air embolism,B,DCS: nitrogen bubbles form with rapid ascent.,Paramedic,medium
86,Trauma,Environmental,Treatment for decompression sickness:,Oxygen and fluids,High-flow oxygen and transport for hyperbaric treatment,Return to depth,Observation,B,DCS: 100% O2 IV fluids transport for recompression.,Paramedic,medium
87,Trauma,Environmental,A patient was struck by lightning and is found unresponsive not breathing with no pulse. Unique management consideration:,Do not resuscitate,Reverse triage resuscitate pulseless patients first,Standard triage,Burn care only,B,Lightning MCI: reverse triage. Resuscitate pulseless first.,Paramedic,medium
88,Trauma,Environmental,Lightning strike injuries commonly cause:,Burns only,Cardiac arrest from asystole respiratory arrest burns,Electrocution pattern,No cardiac effects,B,Lightning causes instant depolarization with asystole and respiratory arrest.,Paramedic,medium
89,Trauma,Special,A pregnant trauma patient at 36 weeks should be positioned:,Supine,Left lateral tilt or manual uterine displacement,Right lateral tilt,Prone,B,Pregnant greater than 20 weeks: left lateral tilt 15-30 degrees.,Paramedic,medium
90,Trauma,Special,A pregnant trauma patient has no pulse. Gestational age is 32 weeks. If no ROSC in 4-5 minutes consider:,Terminating resuscitation,Perimortem cesarean delivery,Standard CPR only,Transport only,B,Perimortem cesarean: at 4-5 minutes if no ROSC in pregnancy greater than 20 weeks.,Paramedic,medium
91,Trauma,Special,A patient with burns was in a meth lab explosion. Additional concern beyond burns:,No additional concerns,Chemical contamination toxicity and potential for secondary contamination,Burn care sufficient,Drug charges,B,Meth lab: chemical hazards toxic fumes.,Paramedic,medium
92,Trauma,Special,An obese patient 400 lbs has multisystem trauma. Specific challenges include:,Same as normal weight,Airway difficulty medication dosing equipment limitations assessment challenges,Fewer injuries due to padding,No challenges,B,Obese trauma: difficult airway and assessment dosing challenges equipment weight limits.,Paramedic,medium
93,Trauma,Special,A patient with hemophilia has obvious deformity to his arm. Concern beyond the obvious fracture:,No additional concern,Significant hemorrhage from minor trauma due to clotting disorder,Less bleeding than normal,Faster healing,B,Hemophilia: minor trauma can cause massive hemorrhage.,Paramedic,medium
94,Trauma,Special,A patient on Xarelto rivaroxaban has intracranial hemorrhage. Reversal agent:,Vitamin K,Andexanet alfa or 4-factor PCC,Protamine,FFP only,B,Rivaroxaban Xa inhibitor: reversed with andexanet alfa or 4-factor PCC.,Paramedic,medium
95,Trauma,MCI,At an MCI using START triage a patient is not breathing. After opening airway patient remains apneic. Triage category:,Red - Immediate,Black - Deceased or expectant,Yellow - Delayed,Green - Minor,B,START: not breathing after airway maneuver equals black.,Paramedic,medium
96,Trauma,MCI,At same MCI a patient has respiratory rate of 32 capillary refill of 4 seconds and follows commands. Triage category:,Red - Immediate,Yellow - Delayed,Green - Minor,Black - Deceased,A,START: breathing RR greater than 30 or cap refill greater than 2 equals red.,Paramedic,medium
97,Trauma,MCI,JumpSTART triage differs from START primarily in:,Adult application,Assessment of pediatric respiratory effort and breathing interventions,No difference,Hospital use,B,JumpSTART: pediatric version includes rescue breathing for apneic child with pulse.,Paramedic,medium
98,Trauma,Tactical,In a tactical situation care under fire priorities are:,Full patient assessment,Return fire move to cover control life-threatening hemorrhage only,Airway management,IV access,B,Care Under Fire: suppress threat move to cover tourniquet if needed.,Paramedic,medium
99,Trauma,Tactical,TCCC emphasizes hemorrhage control with tourniquets because:,Only available equipment,Hemorrhage is leading preventable cause of death in combat,Easier than direct pressure,Protocol requirement,B,TCCC: uncontrolled hemorrhage is most common preventable death.,Paramedic,medium
