id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
30,Cardiovascular,Assessment,Dependent edema in cardiac patient indicates:,Left heart failure,Right heart failure with venous congestion,Dehydration,Normal finding,B,Peripheral edema results from right heart failure and venous congestion.,AEMT,medium
31,Cardiovascular,ECG,Lead II is commonly used because:,It is easiest to apply,It usually shows clear P waves and QRS,It is the only lead needed,It shows V-fib best,B,Lead II typically shows upright P waves and clear QRS morphology.,AEMT,medium
32,Cardiovascular,ECG,The PR interval represents:,Ventricular depolarization,Time from atrial depolarization to ventricular depolarization,Ventricular repolarization,Atrial repolarization,B,PR interval is time from beginning of P wave to beginning of QRS.,AEMT,medium
33,Cardiovascular,ECG,Normal PR interval is:,0.04-0.08 seconds,0.12-0.20 seconds,0.24-0.32 seconds,0.40 seconds,B,Normal PR interval 0.12-0.20 seconds or 3-5 small boxes.,AEMT,medium
34,Cardiovascular,ECG,Prolonged PR interval greater than 0.20 seconds indicates:,Normal conduction,First-degree AV block,Bundle branch block,Atrial fibrillation,B,PR greater than 0.20 seconds indicates delayed AV conduction first-degree block.,AEMT,medium
35,Cardiovascular,ECG,Normal QRS duration is:,Less than 0.04 seconds,0.06-0.10 seconds,0.12-0.20 seconds,Greater than 0.20 seconds,B,Normal QRS 0.06-0.10 seconds or less than 3 small boxes.,AEMT,medium
36,Cardiovascular,ECG,Wide QRS greater than 0.12 seconds may indicate:,Normal conduction,Ventricular origin or bundle branch block,Atrial problem,Normal variant,B,Wide QRS suggests ventricular origin or conduction abnormality like BBB.,AEMT,medium
37,Cardiovascular,ECG,Artifact on ECG can be caused by:,Good electrode contact,Patient movement loose electrodes interference,Proper technique,Slow paper speed,B,Artifact from movement loose leads electrical interference muscle tremor.,AEMT,medium
38,Cardiovascular,ECG,A regular rhythm has:,Varying R-R intervals,Consistent R-R intervals,No P waves,Wide QRS complexes,B,Regular rhythm has consistent spacing between R waves.,AEMT,medium
39,Cardiovascular,ECG,An irregular rhythm has:,Consistent R-R intervals,Varying R-R intervals,Normal P waves always,Narrow QRS always,B,Irregular rhythm has inconsistent spacing between R waves.,AEMT,medium
40,Cardiovascular,ECG,Heart rate can be calculated by:,Counting P waves only,Counting R waves in 6 seconds times 10,Counting T waves,Measuring PR interval,B,Count R waves in 6-second strip multiply by 10 for rate per minute.,AEMT,medium
41,Cardiovascular,Arrhythmias,Sinus arrhythmia is:,Pathological condition,Normal variation in rate with breathing,Dangerous rhythm,Requiring treatment,B,Sinus arrhythmia is normal; rate varies with respiration faster on inspiration.,AEMT,medium
42,Cardiovascular,Arrhythmias,Premature atrial contractions PACs appear as:,Wide bizarre QRS,Early beat with abnormal P wave usually narrow QRS,Absent P waves,Regular rhythm,B,PACs are early beats from atria; abnormal P wave usually narrow QRS.,AEMT,medium
43,Cardiovascular,Arrhythmias,Premature ventricular contractions PVCs appear as:,Narrow QRS with P wave,Wide bizarre QRS without preceding P wave,Normal beats,Absent QRS,B,PVCs are early wide QRS complexes without associated P wave.,AEMT,medium
44,Cardiovascular,Arrhythmias,Frequent PVCs may be significant if:,They are rare,Patient is symptomatic or has cardiac disease,Patient feels fine,They are unifocal,B,PVCs concerning if frequent symptomatic or in setting of cardiac disease.,AEMT,medium
45,Cardiovascular,Arrhythmias,Atrial fibrillation has:,Regular rhythm,Irregularly irregular rhythm with fibrillatory baseline,Regular P waves,Slow rate always,B,AFib is irregularly irregular with no discrete P waves.,AEMT,medium
46,Cardiovascular,Arrhythmias,Atrial flutter typically has:,Irregular rhythm,Regular rhythm with sawtooth flutter waves,Absent P waves,Wide QRS,B,Flutter shows sawtooth pattern at 250-350 bpm often with regular ventricular response.,AEMT,medium
47,Cardiovascular,Arrhythmias,Supraventricular tachycardia SVT rate is typically:,60-100 bpm,150-250 bpm,Less than 60 bpm,300-400 bpm,B,SVT typically 150-250 bpm regular narrow complex.,AEMT,medium
48,Cardiovascular,Arrhythmias,Ventricular tachycardia is defined as:,Any fast rhythm,Three or more ventricular beats at rate greater than 100,Any wide complex,Atrial tachycardia,B,VT is 3 or more consecutive ventricular beats at greater than 100 bpm.,AEMT,medium
49,Cardiovascular,Arrhythmias,Ventricular fibrillation appears as:,Organized wide complexes,Chaotic disorganized electrical activity,Regular rhythm,Flat line,B,VF is chaotic with no identifiable P QRS or T waves.,AEMT,medium
50,Cardiovascular,Arrhythmias,Asystole requires confirmation in:,One lead,Multiple leads,Only Lead II,Only Lead I,B,Confirm asystole in multiple leads to rule out fine VF or lead disconnect.,AEMT,medium
51,Cardiovascular,Cardiac Arrest,Shockable rhythms in cardiac arrest are:,Asystole and PEA,VF and pulseless VT,All rhythms,Sinus bradycardia,B,Shockable rhythms are VF and pulseless VT.,AEMT,medium
52,Cardiovascular,Cardiac Arrest,Non-shockable rhythms in cardiac arrest are:,VF and VT,Asystole and PEA,All tachycardias,All bradycardias,B,Non-shockable are asystole and PEA; treat with CPR and medications.,AEMT,medium
53,Cardiovascular,Cardiac Arrest,AED analyzes rhythm and:,Always shocks,Advises shock only for VF or VT,Shocks all rhythms,Never advises shock,B,AED analyzes and advises shock only for shockable rhythms.,AEMT,medium
54,Cardiovascular,Cardiac Arrest,After AED delivers shock:,Check pulse immediately,Resume CPR immediately for 2 minutes,Wait 1 minute,Stop resuscitation,B,Resume CPR immediately after shock; do not delay for pulse check.,AEMT,medium
55,Cardiovascular,Cardiac Arrest,CPR should be interrupted:,Every 30 seconds for pulse checks,Only for rhythm analysis defibrillation and advanced care,Never,Every minute,B,Minimize interruptions; pause only for necessary interventions.,AEMT,medium
56,Cardiovascular,Cardiac Arrest,Chest compression fraction should be at least:,40%,60% ideally greater than 80%,100%,20%,B,Compression fraction should be at least 60% ideally greater than 80%.,AEMT,medium
57,Cardiovascular,Cardiac Arrest,Complete chest recoil between compressions:,Is not important,Allows heart to refill with blood,Decreases blood flow,Slows compressions,B,Full recoil allows venous return and cardiac filling between compressions.,AEMT,medium
58,Cardiovascular,Cardiac Arrest,Compression depth for children is:,1 inch,About 2 inches or one-third chest depth,3 inches,Same as infant,B,Child compression depth about 2 inches or one-third AP diameter.,AEMT,medium
59,Cardiovascular,Cardiac Arrest,Compression depth for infants is:,0.5 inch,1.5 inches or one-third chest depth,2 inches,2.5 inches,B,Infant compression depth about 1.5 inches or one-third AP diameter.,AEMT,medium
60,Cardiovascular,Cardiac Arrest,Two-thumb technique for infant CPR:,Uses two fingers,Encircles chest with hands thumbs on sternum,Is not recommended,Uses one hand,B,Two-thumb encircling hands preferred for two-rescuer infant CPR.,AEMT,medium
61,Cardiovascular,ACS,Angina pectoris is chest pain from:,Heart attack,Temporary myocardial ischemia without infarction,Pericarditis,Musculoskeletal,B,Angina is reversible ischemic chest pain without permanent heart damage.,AEMT,medium
62,Cardiovascular,ACS,Stable angina occurs:,At rest,With predictable exertion and resolves with rest or NTG,Randomly,Only at night,B,Stable angina is predictable with exertion relieved by rest or nitroglycerin.,AEMT,medium
63,Cardiovascular,ACS,Unstable angina is concerning because:,It is predictable,It is new worsening or occurs at rest,It always resolves,It is not serious,B,Unstable angina is unpredictable new at rest or worsening; high risk for MI.,AEMT,medium
64,Cardiovascular,ACS,STEMI stands for:,ST Elevation Myocardial Infarction,Stable Total MI Emergency,Standard Treatment MI,ST Extended MI,A,STEMI is ST-Elevation Myocardial Infarction indicating acute coronary occlusion.,AEMT,medium
65,Cardiovascular,ACS,NSTEMI stands for:,Non-ST Elevation Myocardial Infarction,New Standard Treatment MI,Normal ST MI,No ST MI,A,NSTEMI is Non-ST Elevation MI with positive biomarkers but no ST elevation.,AEMT,medium
66,Cardiovascular,ACS,Time-sensitive treatment for STEMI includes:,Rest only,Rapid transport for PCI within 90 minutes,Observation,Delayed treatment acceptable,B,STEMI requires rapid reperfusion; goal door-to-balloon 90 minutes.,AEMT,medium
67,Cardiovascular,ACS,ACS symptoms in women may include:,Only classic chest pain,Fatigue nausea back pain shortness of breath without chest pain,Same as men always,No symptoms,B,Women often have atypical symptoms fatigue nausea dyspnea back pain.,AEMT,medium
68,Cardiovascular,ACS,ACS symptoms in diabetics may be:,Always classic,Atypical or silent due to neuropathy,More severe,Never present,B,Diabetics may have silent or atypical MI due to autonomic neuropathy.,AEMT,medium
69,Cardiovascular,ACS,Nitroglycerin relieves angina by:,Increasing heart rate,Dilating coronary arteries and reducing preload,Increasing blood pressure,Increasing contractility,B,NTG dilates veins reducing preload and dilates coronary arteries.,AEMT,medium
70,Cardiovascular,ACS,Aspirin in ACS works by:,Pain relief only,Inhibiting platelet aggregation,Dilating vessels,Reducing heart rate,B,Aspirin irreversibly inhibits platelet cyclooxygenase reducing clot formation.,AEMT,medium
71,Cardiovascular,Heart Failure,Left ventricular failure causes backup of blood into:,Systemic veins,Pulmonary circulation,Right atrium,Liver,B,LV failure causes pulmonary congestion leading to pulmonary edema.,AEMT,medium
72,Cardiovascular,Heart Failure,Right ventricular failure causes backup of blood into:,Lungs,Systemic venous circulation,Left atrium,Aorta,B,RV failure causes systemic venous congestion peripheral edema JVD.,AEMT,medium
73,Cardiovascular,Heart Failure,Crackles in CHF result from:,Bronchospasm,Fluid in the alveoli,Thick secretions,Airway obstruction,B,Crackles rales from fluid in alveoli due to increased pulmonary capillary pressure.,AEMT,medium
74,Cardiovascular,Heart Failure,Pink frothy sputum indicates:,Bronchitis,Severe pulmonary edema,Pneumonia,Asthma,B,Pink frothy sputum indicates severe pulmonary edema with capillary leakage.,AEMT,medium
75,Cardiovascular,Heart Failure,Hepatomegaly in CHF indicates:,Left heart failure,Right heart failure with hepatic congestion,Liver disease unrelated,Normal finding,B,Enlarged liver from RV failure causing hepatic venous congestion.,AEMT,medium
76,Cardiovascular,Heart Failure,Sacral edema may be seen in:,Ambulatory patients,Bedridden patients with CHF,All CHF patients,Never in CHF,B,Bedridden patients develop sacral edema due to dependent position.,AEMT,medium
77,Cardiovascular,Heart Failure,Acute CHF exacerbation treatment priorities:,Lay flat give fluids,Position upright oxygen reduce preload,IV fluids,Exercise,B,Sit upright give O2 consider NTG to reduce preload; reduce work of breathing.,AEMT,medium
78,Cardiovascular,Heart Failure,CHF patients should NOT receive:,Oxygen,Excessive IV fluids,Nitroglycerin,Positioning upright,B,Avoid fluid boluses in CHF; will worsen pulmonary edema.,AEMT,medium
79,Cardiovascular,Shock Types,Hypovolemic shock is caused by:,Infection,Loss of blood or fluid volume,Heart failure,Spinal injury,B,Hypovolemic shock from blood loss hemorrhage or fluid loss dehydration burns.,AEMT,medium
80,Cardiovascular,Shock Types,Cardiogenic shock is caused by:,Blood loss,Pump failure of the heart,Vasodilation,Spinal injury,B,Cardiogenic shock from MI or other cause of heart pump failure.,AEMT,medium
81,Cardiovascular,Shock Types,Obstructive shock is caused by:,Blood loss,Mechanical obstruction to blood flow,Infection,Allergic reaction,B,Obstructive shock from PE tension pneumothorax cardiac tamponade.,AEMT,medium
82,Cardiovascular,Shock Types,Septic shock is a type of:,Obstructive shock,Distributive shock,Cardiogenic shock,Hypovolemic shock,B,Septic shock is distributive from infection-induced vasodilation.,AEMT,medium
83,Cardiovascular,Shock Types,Anaphylactic shock is a type of:,Cardiogenic shock,Distributive shock,Obstructive shock,Hypovolemic shock,B,Anaphylaxis causes distributive shock from vasodilation and capillary leak.,AEMT,medium
84,Cardiovascular,Shock Types,Neurogenic shock is a type of:,Cardiogenic shock,Distributive shock,Obstructive shock,Hypovolemic shock,B,Neurogenic is distributive from loss of sympathetic vascular tone.,AEMT,medium
85,Cardiovascular,Shock Types,Psychogenic shock is:,True shock,Fainting not true shock,Distributive shock,Cardiogenic shock,B,Psychogenic shock fainting is transient loss of consciousness not true shock.,AEMT,medium
86,Cardiovascular,Shock Management,Trendelenburg position for shock:,Is always indicated,Is no longer routinely recommended,Is required for all shock,Improves breathing,B,Trendelenburg not routinely recommended; may compromise breathing.,AEMT,medium
87,Cardiovascular,Shock Management,IV access in shock is important for:,Documentation,Fluid resuscitation and medication administration,Monitoring only,Blood draws,B,IV access allows fluid boluses and medications in shock management.,AEMT,medium
88,Cardiovascular,Shock Management,Fluid bolus for pediatric shock:,5 mL/kg,10-20 mL/kg,50 mL/kg,100 mL/kg,B,Pediatric shock bolus 10-20 mL/kg crystalloid; reassess and repeat.,AEMT,medium
89,Cardiovascular,Shock Management,Reassessment after fluid bolus should include:,Blood pressure only,Vital signs mental status perfusion,Heart rate only,Respiratory rate only,B,Reassess BP HR mental status capillary refill skin signs after bolus.,AEMT,medium
90,Cardiovascular,Shock Management,Signs of improvement after fluid bolus:,Increased heart rate,Improved BP improved mental status improved perfusion,Decreased blood pressure,Worsening color,B,Improving: better BP HR decreasing mental status and perfusion improving.,AEMT,medium
91,Cardiovascular,Special Topics,Cardiac tamponade treatment in field:,Pericardiocentesis,Supportive care rapid transport,Needle decompression,Fluid restriction,B,Field treatment is supportive; rapid transport for definitive care.,AEMT,medium
92,Cardiovascular,Special Topics,Electrical alternans on ECG may indicate:,Normal variant,Pericardial effusion with tamponade,Hyperkalemia,Hypokalemia,B,Electrical alternans suggests large pericardial effusion with heart swinging.,AEMT,medium
93,Cardiovascular,Special Topics,Hypertensive crisis blood pressure is typically:,Greater than 140/90,Greater than 180/120 with symptoms,Greater than 120/80,Any elevated BP,B,Hypertensive crisis is BP greater than 180/120 with signs of end-organ damage.,AEMT,medium
94,Cardiovascular,Special Topics,Aortic dissection risk factors include:,Young age,Hypertension Marfan syndrome,Low blood pressure,Female gender,B,Dissection risks: chronic HTN Marfan syndrome bicuspid aortic valve.,AEMT,medium
95,Cardiovascular,Special Topics,Aortic dissection pain is often described as:,Pressure,Tearing or ripping radiating to back,Burning,Dull ache,B,Dissection causes sudden severe tearing pain often radiating to back.,AEMT,medium
96,Cardiovascular,Special Topics,Treatment for suspected aortic dissection:,Raise blood pressure,Keep calm manage pain avoid increasing BP,Fluid bolus,Strenuous activity,B,Minimize BP elevation; pain control gentle handling rapid transport.,AEMT,medium
97,Cardiovascular,Pediatric,Normal heart rate for newborn:,60-100 bpm,120-160 bpm,80-120 bpm,150-200 bpm,B,Newborn normal HR 120-160 bpm.,AEMT,medium
98,Cardiovascular,Pediatric,Normal heart rate for toddler:,60-100 bpm,90-150 bpm,120-180 bpm,150-200 bpm,B,Toddler normal HR 90-150 bpm.,AEMT,medium
99,Cardiovascular,Pediatric,Bradycardia in infants requiring CPR is HR less than:,100 bpm,60 bpm with poor perfusion,80 bpm,40 bpm,B,Infant HR less than 60 with poor perfusion despite oxygenation and ventilation needs CPR.,AEMT,medium
