id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
11,Cardiology,ECG Advanced,Osborn waves are associated with:,Hyperthermia,Hypothermia,Hyperkalemia,Hypercalcemia,B,Osborn J waves: positive deflection at J point in hypothermia.,Paramedic,medium
12,Cardiology,ECG Advanced,Peaked T waves on ECG suggest:,Hypokalemia,Hyperkalemia,Hypocalcemia,Hypomagnesemia,B,Hyperkalemia: peaked T then prolonged PR wide QRS loss of P sine wave VF.,Paramedic,medium
13,Cardiology,ECG Advanced,Flattened T waves and U waves suggest:,Hyperkalemia,Hypokalemia,Hypercalcemia,Hypermagnesemia,B,Hypokalemia: flat T prominent U ST depression prolonged QT.,Paramedic,medium
14,Cardiology,ECG Advanced,Short QT interval is seen with:,Hypokalemia,Hypercalcemia,Hypocalcemia,Hypomagnesemia,B,Hypercalcemia shortens QT interval.,Paramedic,medium
15,Cardiology,ECG Advanced,Digitalis effect on ECG shows:,ST elevation,Downsloping ST depression scooped appearance,Peaked T waves,Delta waves,B,Digitalis effect: scooped ST Salvador Dali moustache not necessarily toxicity.,Paramedic,medium
16,Cardiology,ECG Advanced,Digitalis toxicity arrhythmias include:,Only sinus tachycardia,PVCs atrial tachycardia with block bidirectional VT,Only AFib,Only first degree block,B,Dig toxicity: PVCs bigeminy atrial tach with block bidirectional VT.,Paramedic,medium
17,Cardiology,ECG Advanced,Narrow complex PEA suggests:,Primary cardiac cause,Mechanical cause hypovolemia PE tamponade,VF,Asystole,B,Narrow PEA: organized activity suggests mechanical cause not primary cardiac.,Paramedic,medium
18,Cardiology,ECG Advanced,Wide complex PEA suggests:,Mechanical obstruction,Metabolic hyperK acidosis or primary cardiac,Hypovolemia,Hypoxia only,B,Wide PEA: hyperkalemia acidosis drug toxicity primary cardiac.,Paramedic,medium
19,Cardiology,ECG Advanced,Epsilon wave is associated with:,WPW,ARVC arrhythmogenic RV cardiomyopathy,Brugada,Long QT,B,Epsilon wave: small deflection after QRS in ARVC right precordial leads.,Paramedic,medium
20,Cardiology,ACS Advanced,Wellens syndrome indicates:,Completed MI,Critical LAD stenosis,Normal variant,Pericarditis,B,Wellens: biphasic or deep inverted T V2-V3 critical LAD high risk.,Paramedic,medium
21,Cardiology,ACS Advanced,De Winter T waves indicate:,Normal variant,Proximal LAD occlusion STEMI equivalent,Pericarditis,Hyperkalemia,B,De Winter: ST depression J point upsloping tall T V1-V6 LAD STEMI equivalent.,Paramedic,medium
22,Cardiology,ACS Advanced,Sgarbossa criteria identify STEMI in:,Normal ECG,LBBB or paced rhythm,AFib,WPW,B,Sgarbossa: identify STEMI in LBBB which obscures ST changes.,Paramedic,medium
23,Cardiology,ACS Advanced,Posterior MI is suggested by:,ST elevation V1-V3,ST depression V1-V3 with tall R waves,ST elevation II III aVF,ST depression I aVL,B,Posterior MI: ST depression V1-V3 tall R reciprocal; confirm V7-V9.,Paramedic,medium
24,Cardiology,ACS Advanced,RV MI is diagnosed with:,Standard 12-lead,Right-sided V4R showing ST elevation,Posterior leads,Left-sided leads,B,RV infarct: V4R ST elevation greater than 1mm diagnostic.,Paramedic,medium
25,Cardiology,ACS Advanced,RV infarction treatment differs:,Aggressive diuresis,Preload dependent fluids avoid nitrates diuretics,Higher nitrates,Standard STEMI,B,RV MI: preload dependent give fluids avoid nitrates diuretics morphine.,Paramedic,medium
26,Cardiology,ACS Advanced,NSTEMI troponin positive indicates:,No injury,Myocardial injury without ST elevation,Completed Q MI,Stable angina,B,NSTEMI: positive troponin myocardial necrosis without STEMI criteria.,Paramedic,medium
27,Cardiology,ACS Advanced,Killip classification stratifies:,ECG changes,Heart failure severity and prognosis,Troponin,Pain,B,Killip: I no HF II rales III pulmonary edema IV cardiogenic shock.,Paramedic,medium
28,Cardiology,ACS Advanced,Cardiogenic shock mortality:,Less than 10%,10-20%,40-50%,Greater than 90%,C,Cardiogenic shock mortality 40-50% even with intervention.,Paramedic,medium
29,Cardiology,Arrhythmias Advanced,Ashman phenomenon explains:,Aberrant conduction after long-short cycle in AFib,All wide in AFib are VT,Regular rhythm AFib,AFib conversion,A,Ashman: aberrant after long-short cycle appears wide RBBB pattern.,Paramedic,medium
30,Cardiology,Arrhythmias Advanced,AVNRT involves reentry in:,SA node,AV node dual pathways,Ventricle,Atrium only,B,AVNRT: fast and slow pathways in AV node reentry.,Paramedic,medium
31,Cardiology,Arrhythmias Advanced,AVRT uses:,AV node only,AV node and accessory pathway,SA node,Bundle branches,B,AVRT: accessory pathway WPW and AV node for reentry.,Paramedic,medium
32,Cardiology,Arrhythmias Advanced,Orthodromic AVRT conducts:,Down accessory up AV node,Down AV node up accessory pathway,AV node only,Accessory only,B,Orthodromic: antegrade AV node retrograde accessory; narrow complex.,Paramedic,medium
33,Cardiology,Arrhythmias Advanced,Antidromic AVRT conducts:,Down AV up accessory,Down accessory pathway up AV node,AV node only,Bidirectional,B,Antidromic: antegrade accessory retrograde AV; wide maximally preexcited.,Paramedic,medium
34,Cardiology,Arrhythmias Advanced,VT is favored over SVT aberrancy if:,Narrow QRS,AV dissociation concordance fusion/capture beats,Irregular,Adenosine response,B,VT: AV dissociation fusion capture concordance extreme axis.,Paramedic,medium
35,Cardiology,Arrhythmias Advanced,Capture beats indicate:,SVT aberrancy,VT with AV dissociation,AFib,WPW,B,Capture: narrow QRS during wide tachycardia proves AV dissociation confirms VT.,Paramedic,medium
36,Cardiology,Arrhythmias Advanced,Fusion beats indicate:,SVT,VT with partial capture,Normal,Aberrancy,B,Fusion: intermediate morphology confirms VT.,Paramedic,medium
37,Cardiology,Arrhythmias Advanced,Concordance in VT means:,Varying morphology,All precordial QRS same direction,Alternating,Normal R progression,B,Concordance: all V1-V6 same direction positive or negative suggests VT.,Paramedic,medium
38,Cardiology,Arrhythmias Advanced,Uncertain wide complex treat as:,Give diltiazem,VT with amiodarone or cardioversion,Give adenosine,Give digoxin,B,Uncertain: treat as VT safer; avoid AV nodal blockers.,Paramedic,medium
39,Cardiology,Arrhythmias Advanced,Bidirectional VT classic for:,WPW,Digitalis toxicity,Hyperkalemia,Hypokalemia,B,Bidirectional VT: alternating axis dig toxicity catecholaminergic polymorphic VT.,Paramedic,medium
40,Cardiology,Arrhythmias Advanced,AIVR rate is:,20-40 bpm,40-100 bpm,100-150 bpm,Greater than 150,B,AIVR: 40-100 bpm often reperfusion usually benign.,Paramedic,medium
41,Cardiology,Arrhythmias Advanced,AIVR post-MI indicates:,Worsening ischemia,Reperfusion,Complete block,Need pacing,B,AIVR in MI context usually reperfusion benign.,Paramedic,medium
42,Cardiology,Arrhythmias Advanced,R on T phenomenon:,Normal,PVC on T wave potentially triggering VF,R on P,T inversion,B,R on T: PVC during vulnerable period can trigger VF.,Paramedic,medium
43,Cardiology,Arrhythmias Advanced,Polymorphic VT normal QT treatment:,Magnesium,Beta blockers anti-ischemic therapy,Amiodarone only,Observation,B,Polymorphic VT normal QT: usually ischemic treat ischemia beta blockers.,Paramedic,medium
44,Cardiology,Arrhythmias Advanced,Torsades treatment:,Amiodarone,Magnesium and pacing,Procainamide,Lidocaine,B,Torsades: magnesium overdrive pacing avoid drugs prolonging QT.,Paramedic,medium
45,Cardiology,Arrhythmias Advanced,Electrical storm definition:,Single VF,3 or more VT/VF in 24 hours,Any tachycardia,AFib RVR,B,Electrical storm: 3 or more sustained VT/VF in 24 hours.,Paramedic,medium
46,Cardiology,Heart Blocks,High grade AV block is:,First degree,Two or more consecutive P waves not conducted,Mobitz I,Complete,B,High grade: 2 or more consecutive blocked P waves some conduction remains.,Paramedic,medium
47,Cardiology,Heart Blocks,2:1 block Mobitz type determined by:,QRS width and atropine response,PR only,QT,T waves,A,2:1 block: narrow QRS lengthening PR suggests I; wide QRS suggests II.,Paramedic,medium
48,Cardiology,Heart Blocks,Atropine may worsen block if:,AV node disease,Sinus rate increases but infranodal block worsens,SA node,BBB,B,Atropine: increases sinus rate if infranodal block can worsen.,Paramedic,medium
49,Cardiology,Heart Blocks,TCP capture confirmed by:,Spike only,Spike followed by wide QRS and pulse,Comfort,BP only,B,TCP capture: pacing spike wide QRS AND palpable pulse.,Paramedic,medium
50,Cardiology,Heart Blocks,LBBB criteria:,RSR prime V1,Wide QRS broad R I aVL V5-V6 deep S V1-V3,Short PR,Narrow QRS,B,LBBB: wide QRS broad notched R lateral leads deep S V1-V3.,Paramedic,medium
51,Cardiology,Heart Blocks,RBBB criteria:,RSR prime rabbit ears V1 wide QRS,Broad R V5-V6,Deep Q,Short PR,A,RBBB: RSR prime V1 V2 wide slurred S I V6 QRS greater than 0.12.,Paramedic,medium
52,Cardiology,Heart Blocks,New LBBB in chest pain:,Benign,Possible STEMI requiring urgent intervention,Chronic,Pericarditis,B,New LBBB in ACS is STEMI equivalent urgent cath.,Paramedic,medium
53,Cardiology,Heart Blocks,Bifascicular block is:,RBBB alone,RBBB plus LAFB or LPFB,Complete block,First degree,B,Bifascicular: RBBB plus left anterior or posterior fascicular block.,Paramedic,medium
54,Cardiology,Heart Failure,BNP suggesting HF:,50,100-400 depending on setting,1000,10,B,BNP greater than 100 suggests HF acute; NT-proBNP greater than 300-450.,Paramedic,medium
55,Cardiology,Heart Failure,ADHF treatment goals:,Increase preload,Reduce preload afterload improve oxygenation,Increase afterload,Fluid resuscitation,B,ADHF: reduce preload nitrates diuretics afterload oxygenation CPAP.,Paramedic,medium
56,Cardiology,Heart Failure,Nitroprusside works by:,Venodilation only,Arterial and venous dilation,Positive inotropy,Increase preload,B,Nitroprusside: balanced arterial venous dilation reduces preload afterload.,Paramedic,medium
57,Cardiology,Heart Failure,Dobutamine mechanism:,Alpha agonist,Beta-1 agonist increasing contractility,Vasodilator,Diuretic,B,Dobutamine: beta-1 increases contractility CO some beta-2 vasodilation.,Paramedic,medium
58,Cardiology,Heart Failure,Milrinone mechanism:,Beta agonist,PDE-3 inhibitor inodilator,Alpha agonist,CCB,B,Milrinone: PDE-3 inhibitor increases contractility vasodilation.,Paramedic,medium
59,Cardiology,Heart Failure,Flash pulmonary edema caused by:,Chronic HF,Acute HTN crisis or acute MR,Volume overload,Slow decompensation,B,Flash edema: sudden onset acute HTN acute MR ACS.,Paramedic,medium
60,Cardiology,Heart Failure,CPAP in pulmonary edema:,Increases preload,Reduces preload improves oxygenation,Bronchodilation,Sedation,A,CPAP: positive pressure reduces preload recruits alveoli.,Paramedic,medium
61,Cardiology,Shock,Cardiogenic shock triad:,Hypotension tachy fever,Hypotension elevated filling pressures decreased CO,JVD muffled hypotension,Brady HTN AMS,B,Cardiogenic: low BP low CO high filling pressures PCWP greater than 18.,Paramedic,medium
62,Cardiology,Shock,PE obstructive shock causes:,Low right pressures,Elevated right pressures low left filling,Bilateral elevated,Normal,B,PE: RV overload decreased LV preload from obstruction.,Paramedic,medium
63,Cardiology,Shock,Septic shock early shows:,High SVR,Low SVR high CO warm shock,High filling,Low CO initially,B,Septic early: vasodilation low SVR high CO; late cold shock.,Paramedic,medium
64,Cardiology,Shock,SvO2 in cardiogenic shock:,High greater than 70%,Low less than 65%,Normal 70%,Variable,B,Low SvO2: tissues extracting more O2 due to poor delivery.,Paramedic,medium
65,Cardiology,Shock,IABP timing:,Inflates systole,Inflates diastole deflates before systole,Continuous,With breath,B,IABP: diastole inflation augments coronary; systole deflation reduces afterload.,Paramedic,medium
66,Cardiology,Pericardial,Friction rub components:,Single,Three components diaphragm leaning forward,Two only,Diastole only,B,Friction rub: three components atrial systole ventricular systole early diastole.,Paramedic,medium
67,Cardiology,Pericardial,Pericarditis ECG:,ST elevation contiguous,Diffuse ST elevation PR depression,Reciprocal depression,Q waves,B,Pericarditis: diffuse concave ST elevation PR depression no reciprocal.,Paramedic,medium
68,Cardiology,Pericardial,Large effusion ECG:,Tall QRS,Electrical alternans low voltage,ST elevation,Peaked T,B,Large effusion: low voltage electrical alternans.,Paramedic,medium
69,Cardiology,Pericardial,Tamponade causes hypotension by:,MI,Impaired diastolic filling,Arrhythmia,Vasodilation,B,Tamponade: pericardial fluid compresses impairs diastolic filling.,Paramedic,medium
70,Cardiology,Pericardial,Pulsus paradoxus greater than 10:,Normal,Tamponade or severe asthma,HTN,Hypotension,B,Pulsus paradoxus: SBP drop greater than 10 inspiration tamponade severe asthma.,Paramedic,medium
71,Cardiology,Valvular,Acute aortic regurgitation presents:,Chronic tolerated,Sudden severe pulmonary edema shock,Gradual dyspnea,Palpitations,B,Acute AR: sudden volume overload no compensation severe edema shock.,Paramedic,medium
72,Cardiology,Valvular,Acute MR from papillary rupture:,Gradual,Sudden severe pulmonary edema new murmur,Diastolic murmur,No murmur,B,Acute MR: sudden regurgitation flash edema holosystolic murmur.,Paramedic,medium
73,Cardiology,Valvular,Severe AS with hypotension:,Give nitrates,Avoid vasodilators maintain preload,Diuretics,Aggressive fluids,B,Severe AS: fixed CO avoid vasodilators cautious fluids.,Paramedic,medium
74,Cardiology,Valvular,HCM murmur increases with:,Squatting,Valsalva and standing,Lying down,Hand grip,B,HCM: increases decreased preload Valsalva standing; decreases squatting.,Paramedic,medium
75,Cardiology,Special,Cocaine chest pain differs:,Standard ACS,Avoid beta blockers give benzos,More beta blockers,No aspirin,B,Cocaine: benzos nitrates aspirin; avoid beta blockers unopposed alpha risk.,Paramedic,medium
76,Cardiology,Special,Commotio cordis mechanism:,Blunt injury,VF from impact during vulnerable window,Contusion,Aortic rupture,B,Commotio cordis: impact during T wave 20ms causes VF.,Paramedic,medium
77,Cardiology,Special,Commotio cordis treatment:,CPR only,Immediate defibrillation,Pericardiocentesis,Chest tube,B,Commotio cordis VF: immediate defibrillation critical.,Paramedic,medium
78,Cardiology,Special,Cardiac contusion may cause:,No effects,Arrhythmias wall motion abnormalities troponin elevation,Bradycardia only,Immediate arrest always,B,Contusion: arrhythmias PVCs conduction wall motion troponin.,Paramedic,medium
79,Cardiology,Special,Dialysis patient arrest:,Standard ACLS,Calcium and consider emergent dialysis,Bicarb only,Defib only,B,Dialysis arrest: assume hyperK calcium emergent dialysis if available.,Paramedic,medium
80,Cardiology,Special,Pacemaker arrest:,Cannot defib,Can defib pads away from generator,TCP only,No CPR,B,Pacemaker: can defib pads 1 inch from device AP ok CPR safe.,Paramedic,medium
81,Cardiology,Special,ICD firing inappropriately:,Leave alone,Magnet over device inhibits,Remove ICD,Defib patient,B,Inappropriate shocks: magnet inhibits transport interrogation.,Paramedic,medium
82,Cardiology,Special,Pregnancy arrest positioning:,Supine only,Left lateral tilt or manual displacement,Right tilt,Prone,B,Pregnant arrest: manual left uterine displacement relieves IVC compression.,Paramedic,medium
83,Cardiology,Special,Perimortem cesarean timing:,Never,Within 4-5 min if greater than 20 weeks,After 30 min,Hospital only,B,Perimortem cesarean: 4-5 min fundus at umbilicus improves maternal resuscitation.,Paramedic,medium
84,Cardiology,Special,Hypothermic arrest:,Defib once hold until rewarmed,Standard ACLS,No defib,Warm first,A,Severe hypothermia: limit shocks until core greater than 30C not dead until warm dead.,Paramedic,medium
85,Cardiology,Special,Drowning arrest:,Immediate defib,Ventilation priority then ACLS,Abdominal thrusts,Heimlich,B,Drowning: hypoxic arrest prioritize oxygenation ventilation.,Paramedic,medium
86,Cardiology,Special,Electrocution AC current:,Asystole,VF more likely,Always PEA,Always sinus,B,AC: more likely VF; DC more likely asystole.,Paramedic,medium
87,Cardiology,Special,Lightning arrest differs:,Always fatal,Respiratory arrest may precede give breaths,Only VF,No treatment,B,Lightning: respiratory paralysis leads to hypoxic arrest if untreated.,Paramedic,medium
88,Cardiology,Calculations,Drip rate mcg/kg/min to mL/hr requires:,Weight only,Weight concentration and desired dose,Concentration only,None,B,Drip rate: need patient weight drug concentration desired dose.,Paramedic,medium
89,Cardiology,Calculations,Double the dopamine from 5 to 10 mcg/kg/min:,Half the rate,Double the rate,Same rate,Stop infusion,B,Double dose double rate for same concentration.,Paramedic,medium
90,Cardiology,Calculations,If 400mg dopamine in 250mL concentration is:,0.4 mg/mL,1.6 mg/mL,4 mg/mL,16 mg/mL,B,400mg/250mL = 1.6 mg/mL = 1600 mcg/mL.,Paramedic,medium
91,Cardiology,Advanced,Push dose epinephrine for hypotension:,1 mg IV push,10-20 mcg IV every 2-5 min,100 mcg IV push,1 mcg IV,B,Push dose epi: 10-20 mcg IV every 2-5 min bridge to infusion.,Paramedic,medium
92,Cardiology,Advanced,Prepare push dose epi from 1:10000:,Give full 10 mL,1 mL of 1:10000 equals 100 mcg give 1-2 mL,Give 0.1 mL,Give 5 mL,B,1:10000 = 100 mcg/mL give 1-2 mL = 100-200 mcg or dilute further.,Paramedic,medium
93,Cardiology,Advanced,Calcium chloride vs gluconate:,Same calcium content,Chloride 3x more elemental calcium,Gluconate more calcium,No difference,B,CaCl 3x elemental calcium requires central line ideally; gluconate peripheral ok.,Paramedic,medium
94,Cardiology,Advanced,Levophed concentration 4mg/250mL:,4 mcg/mL,8 mcg/mL,16 mcg/mL,32 mcg/mL,C,4mg/250mL = 4000mcg/250mL = 16 mcg/mL.,Paramedic,medium
95,Cardiology,Advanced,Norepinephrine 0.1 mcg/kg/min for 80kg concentration 16 mcg/mL:,15 mL/hr,30 mL/hr,60 mL/hr,120 mL/hr,B,80kg x 0.1 = 8 mcg/min; 8/16 = 0.5 mL/min x 60 = 30 mL/hr.,Paramedic,medium
96,Cardiology,Advanced,End-tidal CO2 during CPR less than 10:,Good compressions,Poor compressions or low CO,ROSC,Hyperventilation,B,EtCO2 less than 10: inadequate compressions or severe low cardiac output.,Paramedic,medium
97,Cardiology,Advanced,EtCO2 suddenly rises to 40 during CPR:,Equipment failure,Likely ROSC check pulse,Hyperventilation,Esophageal intubation,B,Sudden sustained EtCO2 rise suggests ROSC check rhythm pulse.,Paramedic,medium
98,Cardiology,Advanced,Compression fraction goal:,40%,60%,80% or greater,100%,C,Compression fraction: greater than 80% ideal minimize interruptions.,Paramedic,medium
99,Cardiology,Advanced,Minimize preshock pause to:,30 seconds,10 seconds,Less than 5 seconds ideal,1 minute,C,Preshock pause: minimize ideally less than 5 seconds improves outcomes.,Paramedic,medium
