emr_id,category,subcategory,question_type,statement,correct_answer,rationale
EMR-TF-015,EMS Systems,PPE,true_false,Hand washing is unnecessary if gloves were worn during patient care.,FALSE,Hand washing or use of alcohol-based hand sanitizer is essential even after wearing gloves. Gloves can have microscopic tears or become contaminated during removal. Proper hand hygiene before and after all patient contacts is a fundamental infection control practice.
EMR-TF-016,EMS Systems,Stress Management,true_false,Critical incident stress debriefing CISD is a process designed to help emergency responders cope with the emotional impact of traumatic calls.,TRUE,CISD is a structured group discussion that typically occurs within 24-72 hours after a critical incident. It allows responders to process their experiences share reactions and receive support. It is one component of a comprehensive critical incident stress management program.
EMR-TF-017,EMS Systems,Stress Management,true_false,Showing emotional reactions to difficult calls is a sign of weakness and unprofessionalism in EMS providers.,FALSE,Emotional reactions to traumatic calls are normal and healthy. Suppressing emotions can lead to burnout PTSD and other mental health problems. Acknowledging and processing emotions through appropriate channels is a sign of self-awareness not weakness.
EMR-TF-018,EMS Systems,Stress Management,true_false,Signs of burnout in EMS providers can include chronic fatigue irritability decreased job satisfaction and withdrawal from colleagues.,TRUE,Burnout is a state of physical emotional and mental exhaustion caused by prolonged stress. EMS providers are at high risk due to exposure to trauma irregular schedules and high-stress situations. Recognizing signs of burnout early allows for intervention before more serious problems develop.
EMR-TF-019,EMS Systems,Stress Management,true_false,Post-traumatic stress disorder PTSD only affects EMS providers who witness deaths and has no other causes.,FALSE,PTSD can result from many types of traumatic experiences including but not limited to witnessing death. Other triggers can include caring for severely injured children violent incidents line-of-duty injuries or cumulative exposure to stressful calls over time.
EMR-TF-020,EMS Systems,Workforce Safety,true_false,Back injuries are among the most common injuries sustained by EMS personnel.,TRUE,Back injuries particularly lower back injuries are extremely common in EMS due to heavy lifting awkward positioning during patient care and working in confined spaces. Proper lifting techniques and use of lifting aids are essential for prevention.
EMR-TF-021,EMS Systems,Workforce Safety,true_false,When lifting a patient the power lift technique uses the legs to lift while keeping the back straight.,TRUE,The power lift or squat lift uses the strong muscles of the legs and buttocks to lift while keeping the back straight and the weight close to the body. This technique reduces strain on the back and decreases the risk of injury.
EMR-TF-022,EMS Systems,Workforce Safety,true_false,It is acceptable to lift a heavy patient alone if no one else is available to help.,FALSE,Heavy patients should never be lifted alone. If assistance is not immediately available wait for additional help or use mechanical lifting devices. Attempting to lift beyond your capability puts both you and the patient at risk for injury.
EMR-TF-023,EMS Systems,Workforce Safety,true_false,The safest way to lift is to bend at the waist and use your back muscles.,FALSE,Bending at the waist to lift places extreme stress on the lower back and is a primary cause of back injuries. The correct technique is to bend at the knees and hips keeping the back straight and lifting with the leg muscles.
EMR-TF-024,EMS Systems,Workforce Safety,true_false,When carrying a patient on a stretcher partners should be at the same height to distribute weight evenly.,TRUE,Partners of significantly different heights create an uneven load distribution with more weight on the lower partner. When possible partners should be of similar height or height-adjustable stretchers should be used to distribute the load evenly.
EMR-TF-025,EMS Systems,Workforce Safety,true_false,Emergency vehicle crashes are a leading cause of death for EMS personnel.,TRUE,Emergency vehicle collisions are one of the leading causes of EMS provider deaths. Contributing factors include high-speed response failure to wear seatbelts fatigue and distracted driving. Safe driving practices are essential regardless of call urgency.
EMR-TF-026,EMS Systems,Workforce Safety,true_false,Seatbelts should be worn at all times when the ambulance is in motion regardless of the call urgency.,TRUE,Seatbelts significantly reduce the risk of injury and death in vehicle crashes. All personnel should be properly restrained whenever the ambulance is moving. An unrestrained provider who is injured or killed cannot help the patient.
EMR-TF-027,EMS Systems,Workforce Safety,true_false,Using lights and sirens exempts the ambulance from all traffic laws.,FALSE,Emergency vehicles using lights and sirens are granted certain privileges but are not exempt from all traffic laws. Drivers must still operate with due regard for safety and can be held liable for crashes. They must ensure intersections are clear before proceeding.
EMR-TF-028,EMS Systems,Communication,true_false,Clear and accurate communication between EMS providers and hospital staff is essential for continuity of patient care.,TRUE,Effective communication ensures important patient information is passed between care providers. Verbal reports should be organized clear and concise covering chief complaint assessment findings vital signs treatments provided and patient response.
EMR-TF-029,EMS Systems,Communication,true_false,The phonetic alphabet is used in EMS radio communications to ensure letters are clearly understood.,TRUE,The phonetic alphabet such as Alpha Bravo Charlie is used to spell words clearly over radio when there may be interference or background noise. This prevents confusion between similar-sounding letters like B and D or M and N.
EMR-TF-030,EMS Systems,Communication,true_false,Patient information can be freely discussed over public radio frequencies without concern for privacy.,FALSE,Patient information is protected by HIPAA and should be kept confidential. Radio communications should use minimal patient identifiers and avoid unnecessary personal details. Names and sensitive information should be communicated by phone when possible.
EMR-TF-031,EMS Systems,Documentation,true_false,The patient care report PCR is a legal document that records all assessment findings and care provided.,TRUE,The PCR is both a medical and legal document. It becomes part of the patient's permanent medical record and can be used in court proceedings. Accurate complete and objective documentation is essential for continuity of care and legal protection.
EMR-TF-032,EMS Systems,Documentation,true_false,If you forgot to document something at the time of the call you should never add it later.,FALSE,Late entries or addendums can and should be made to document important information that was inadvertently omitted. However late entries must be clearly marked as such with the date and time of the addition and should never alter or falsify the original record.
EMR-TF-033,EMS Systems,Documentation,true_false,Using medical abbreviations in documentation is always preferred over writing out complete words.,FALSE,While some standard abbreviations are acceptable unclear or non-standard abbreviations can lead to confusion and errors. Documentation should be clear enough that anyone reading it can understand what occurred. When in doubt write it out.
EMR-TF-034,EMS Systems,Documentation,true_false,Falsifying or altering a patient care report is illegal and can result in criminal charges.,TRUE,Falsifying medical records is illegal and constitutes fraud. It can result in criminal charges loss of certification civil liability and termination. If an error is made on a report it should be corrected using proper procedures not concealed.
EMR-TF-035,EMS Systems,Documentation,true_false,The time a treatment was given is not important as long as you document that it was given.,FALSE,Exact times of assessments interventions and changes in patient condition are critically important for medical and legal purposes. They establish a timeline of care help receiving providers understand the patient's course and may be important in legal proceedings.
EMR-TF-036,EMS Systems,Ethics,true_false,Patient autonomy means that competent adult patients have the right to refuse treatment even if refusal may result in death.,TRUE,Patient autonomy is a fundamental ethical principle. Competent adult patients have the legal right to refuse any treatment even life-saving treatment. Responders must ensure the patient understands the risks document the refusal and have the patient sign a refusal form.
EMR-TF-037,EMS Systems,Ethics,true_false,EMRs should always be honest with patients about their condition and care even when the news is bad.,TRUE,Honesty and truthfulness veracity are ethical obligations. Patients have a right to know their condition and treatment options. While information should be delivered with compassion deceiving patients violates their trust and autonomy.
EMR-TF-038,EMS Systems,Ethics,true_false,Confidentiality means patient information can be shared with anyone involved in the patient's care.,TRUE,Patient information can be shared with other healthcare providers who need the information to care for the patient. This is permitted under HIPAA for treatment purposes. However information should only be shared on a need-to-know basis and not with uninvolved parties.
EMR-TF-039,EMS Systems,Scope of Practice,true_false,An EMR's scope of practice defines which skills they are legally permitted to perform.,TRUE,Scope of practice is determined by state laws and regulations and defines what procedures and interventions each certification level can perform. Working outside scope of practice can result in legal consequences even if the provider has been trained to perform the skill.
EMR-TF-040,EMS Systems,Scope of Practice,true_false,EMRs can give patients any medication as long as they believe it will help.,FALSE,EMRs have a very limited scope of practice regarding medications. They can typically only assist patients with their own prescribed medications such as epinephrine auto-injectors nitroglycerin and inhalers and may give oral glucose or aspirin per protocol.
EMR-TF-041,EMS Systems,Scope of Practice,true_false,An EMR can start an IV line if they have been trained to do so in a continuing education class.,FALSE,Skills must be within the scope of practice for the certification level regardless of additional training. IVs are within the AEMT and Paramedic scope but not EMR or EMT scope. Taking a class does not change your legal scope of practice.
EMR-TF-042,EMS Systems,Dispatch,true_false,The 911 emergency number provides access to police fire and EMS services in most areas of the United States.,TRUE,The 911 system is the universal emergency number in the US providing public access to emergency services. Enhanced 911 E911 systems can identify the caller's location automatically which is essential when callers cannot provide their address.
EMR-TF-043,EMS Systems,Dispatch,true_false,Emergency medical dispatchers EMDs can provide pre-arrival instructions to callers including CPR guidance.,TRUE,EMDs are trained to provide pre-arrival instructions to callers while help is en route. This can include CPR instructions choking relief bleeding control and childbirth assistance. These instructions have been shown to improve patient outcomes.
EMR-TF-044,EMS Systems,Response,true_false,All EMS calls require emergency response with lights and sirens.,FALSE,Many EMS calls do not require emergency response. Dispatch protocols and provider discretion determine response mode. Unnecessary lights and siren use increases crash risk and does not significantly improve response times for non-critical calls.
EMR-TF-045,EMS Systems,Response,true_false,The response time is the interval from when a 911 call is received until EMS arrives on scene.,TRUE,Response time is a key performance measure in EMS tracking how quickly help reaches the patient. It begins when the call is received at the 911 center and ends when units arrive at the patient's location.
EMR-TF-046,EMS Systems,Transfer of Care,true_false,When transferring care to higher-level providers a verbal report should be given summarizing the patient's condition and care provided.,TRUE,A verbal handoff report is essential for continuity of care. It should include patient identification chief complaint history physical findings vital signs treatments given and patient response. This ensures no important information is lost during the transfer.
EMR-TF-047,EMS Systems,Transfer of Care,true_false,Once you have transferred care of a patient to hospital staff you are no longer responsible for any aspect of their care.,TRUE,Once care has been formally transferred to hospital staff and they have accepted responsibility for the patient the prehospital provider's active role in care ends. However documentation must still be completed and concerns should be communicated during handoff.
EMR-TF-048,EMS Systems,Training,true_false,EMRs are required to complete continuing education to maintain their certification.,TRUE,Most states require EMRs to complete continuing education CE hours to maintain certification. This ensures providers stay current with evolving medical knowledge and skills. National Registry also requires CE for recertification.
EMR-TF-049,EMS Systems,Training,true_false,EMR training typically includes CPR AED airway management bleeding control and patient assessment.,TRUE,EMR training covers fundamental lifesaving skills including CPR and AED use basic airway management including OPA NPA and BVM ventilation bleeding control oxygen administration splinting and patient assessment techniques.
EMR-TF-050,EMS Systems,Public Health,true_false,EMS providers play an important role in public health by reporting infectious disease exposures and injury patterns.,TRUE,EMS contributes to public health through reporting requirements mandatory reporting of certain conditions and participation in disease surveillance systems. This information helps public health officials identify outbreaks and injury prevention opportunities.
