id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
37,Pharmacology,Dosing,Albuterol nebulizer dose for asthma:,0.5 mg,1.25 mg,2.5 mg,5 mg,C,Albuterol 2.5 mg nebulized every 20 min x3 or continuous for severe asthma.,Paramedic,medium
38,Pharmacology,Dosing,Albuterol MDI dose with spacer:,2-4 puffs,4-8 puffs,10-12 puffs,1 puff,B,Albuterol MDI 4-8 puffs with spacer equivalent to nebulizer treatment.,Paramedic,medium
39,Pharmacology,Dosing,Ipratropium nebulizer dose:,0.25 mg,0.5 mg,1 mg,2 mg,B,Ipratropium 0.5 mg nebulized often combined with albuterol.,Paramedic,medium
40,Pharmacology,Dosing,Methylprednisolone dose for asthma/COPD:,40-60 mg IV,125 mg IV,250 mg IV,500 mg IV,B,Methylprednisolone 125 mg IV or equivalent corticosteroid for asthma/COPD exacerbation.,Paramedic,medium
41,Pharmacology,Dosing,Diphenhydramine dose for allergic reaction:,12.5 mg IV/IM,25-50 mg IV/IM,100 mg IV/IM,200 mg IV/IM,B,Diphenhydramine 25-50 mg IV/IM/PO for allergic reactions.,Paramedic,medium
42,Pharmacology,Dosing,Epinephrine dose for anaphylaxis IM:,0.1 mg IM,0.3-0.5 mg IM of 1:1000,1 mg IM,0.01 mg IM,B,Anaphylaxis: epinephrine 0.3-0.5 mg IM of 1:1000 in lateral thigh; repeat every 5-15 min.,Paramedic,medium
43,Pharmacology,Dosing,Epinephrine infusion for anaphylactic shock:,1-4 mcg/min IV,10-20 mcg/min IV,100 mcg/min IV,1 mg/min IV,A,Anaphylactic shock: epinephrine infusion 1-4 mcg/min titrated to effect.,Paramedic,medium
44,Pharmacology,Dosing,Nitroglycerin sublingual dose:,0.2 mg SL,0.4 mg SL every 3-5 min,1 mg SL,2 mg SL,B,Nitroglycerin 0.4 mg SL every 3-5 min x3 max if SBP greater than 90.,Paramedic,medium
45,Pharmacology,Dosing,Nitroglycerin infusion starting rate:,5-10 mcg/min,50-100 mcg/min,200 mcg/min,500 mcg/min,A,NTG infusion start 5-10 mcg/min titrate to effect; max usually 200 mcg/min.,Paramedic,medium
46,Pharmacology,Dosing,Aspirin dose for ACS:,81 mg chewed,162-325 mg chewed,500 mg chewed,650 mg chewed,B,ASA 162-325 mg chewed for ACS unless contraindicated.,Paramedic,medium
47,Pharmacology,Dosing,Heparin bolus dose for ACS:,1000 units IV,60 units/kg IV max 4000 units,10000 units IV,100 units/kg IV,B,Heparin 60 units/kg IV bolus max 4000 units then 12 units/kg/hr infusion for ACS.,Paramedic,medium
48,Pharmacology,Dosing,Diltiazem dose for rate control:,0.125 mg/kg IV,0.25 mg/kg IV over 2 min,0.5 mg/kg IV,1 mg/kg IV,B,Diltiazem 0.25 mg/kg IV over 2 min; repeat 0.35 mg/kg in 15 min if needed.,Paramedic,medium
49,Pharmacology,Dosing,Metoprolol dose for rate control:,1-2 mg IV,5 mg IV every 5 min x3,25 mg IV push,50 mg IV,B,Metoprolol 5 mg IV slow push every 5 min to max 15 mg.,Paramedic,medium
50,Pharmacology,Dosing,Labetalol dose for hypertensive emergency:,5 mg IV,10-20 mg IV,100 mg IV push,200 mg IV,B,Labetalol 10-20 mg IV over 2 min; may double dose every 10 min to max 300 mg.,Paramedic,medium
51,Pharmacology,Mechanisms,Epinephrine works by stimulating:,Alpha and beta receptors,Only alpha receptors,Only beta receptors,Dopamine receptors,A,Epinephrine: alpha-1 vasoconstriction beta-1 increased HR/contractility beta-2 bronchodilation.,Paramedic,medium
52,Pharmacology,Mechanisms,Adenosine terminates SVT by:,Blocking sodium channels,Slowing conduction through AV node,Direct cardioversion,Blocking potassium channels,B,Adenosine causes transient AV nodal block interrupting reentry circuits.,Paramedic,medium
53,Pharmacology,Mechanisms,Amiodarone is classified as a:,Class I antiarrhythmic,Class II antiarrhythmic,Class III antiarrhythmic,Class IV antiarrhythmic,C,Amiodarone Class III potassium channel blocker but has effects of all 4 classes.,Paramedic,medium
54,Pharmacology,Mechanisms,Lidocaine mechanism of action:,Potassium channel blocker,Sodium channel blocker,Calcium channel blocker,Beta blocker,B,Lidocaine Class IB sodium channel blocker stabilizes cardiac membranes.,Paramedic,medium
55,Pharmacology,Mechanisms,Atropine works by:,Stimulating muscarinic receptors,Blocking muscarinic receptors,Stimulating nicotinic receptors,Blocking beta receptors,B,Atropine: competitive antagonist at muscarinic receptors; increases HR by blocking vagal tone.,Paramedic,medium
56,Pharmacology,Mechanisms,Dopamine at low doses primarily stimulates:,Alpha receptors,Beta-1 receptors,Dopamine receptors,Beta-2 receptors,C,Low dose dopamine 1-5 mcg/kg/min stimulates dopaminergic receptors.,Paramedic,medium
57,Pharmacology,Mechanisms,Norepinephrine primarily stimulates:,Alpha-1 and beta-1 receptors,Beta-2 receptors only,Dopamine receptors,Muscarinic receptors,A,Norepinephrine: potent alpha-1 vasoconstriction with beta-1 cardiac effects.,Paramedic,medium
58,Pharmacology,Mechanisms,Naloxone reverses opioids by:,Stimulating opioid receptors,Competitive antagonism at opioid receptors,Metabolizing opioids,Blocking dopamine receptors,B,Naloxone: competitive antagonist at mu kappa and delta opioid receptors.,Paramedic,medium
59,Pharmacology,Mechanisms,Flumazenil reverses benzodiazepines by:,Stimulating GABA receptors,Competitive antagonism at GABA-A benzodiazepine site,Metabolizing benzodiazepines,Blocking glutamate,B,Flumazenil: competitive antagonist at benzodiazepine binding site on GABA-A receptor.,Paramedic,medium
60,Pharmacology,Mechanisms,Albuterol causes bronchodilation by:,Blocking muscarinic receptors,Stimulating beta-2 receptors,Blocking histamine,Stimulating alpha receptors,B,Albuterol: selective beta-2 agonist causing bronchial smooth muscle relaxation.,Paramedic,medium
61,Pharmacology,Mechanisms,Ipratropium causes bronchodilation by:,Stimulating beta-2 receptors,Blocking muscarinic receptors,Blocking histamine,Stimulating alpha receptors,B,Ipratropium: anticholinergic blocking vagally-mediated bronchoconstriction.,Paramedic,medium
62,Pharmacology,Mechanisms,Succinylcholine is what type of neuromuscular blocker:,Non-depolarizing,Depolarizing,Competitive,Reversible with neostigmine,B,Succinylcholine: depolarizing NMB causes initial fasciculations then paralysis.,Paramedic,medium
63,Pharmacology,Mechanisms,Rocuronium is what type of neuromuscular blocker:,Depolarizing,Non-depolarizing competitive,Irreversible,Causes fasciculations,B,Rocuronium: non-depolarizing competitive NMB; reversible with sugammadex.,Paramedic,medium
64,Pharmacology,Mechanisms,Calcium in hyperkalemia works by:,Lowering potassium levels,Stabilizing cardiac membrane,Increasing potassium excretion,Blocking potassium channels,B,Calcium stabilizes myocardial cell membrane but does not lower serum potassium.,Paramedic,medium
65,Pharmacology,Mechanisms,Sodium bicarbonate in hyperkalemia works by:,Direct potassium binding,Shifting potassium intracellularly via alkalosis,Increasing renal excretion,Blocking potassium channels,B,Bicarbonate causes alkalosis shifting potassium into cells.,Paramedic,medium
66,Pharmacology,Mechanisms,Insulin in hyperkalemia works by:,Increasing renal excretion,Shifting potassium intracellularly,Binding potassium,Blocking potassium channels,B,Insulin activates Na-K-ATPase shifting potassium into cells; give with glucose.,Paramedic,medium
67,Pharmacology,Mechanisms,Nitroglycerin reduces cardiac workload by:,Increasing heart rate,Venodilation reducing preload,Increasing contractility,Blocking calcium channels,B,NTG: primarily venodilation reducing preload; at higher doses arterial dilation reduces afterload.,Paramedic,medium
68,Pharmacology,Mechanisms,Morphine in CHF helps by:,Increasing contractility,Venodilation anxiolysis reduced preload,Direct cardiac effects,Increasing heart rate,B,Morphine: venodilation reduces preload; anxiolysis reduces catecholamine release.,Paramedic,medium
69,Pharmacology,Mechanisms,Furosemide works by:,Blocking sodium reabsorption in loop of Henle,Blocking aldosterone,Increasing GFR,Direct vasodilation only,A,Furosemide: loop diuretic blocks Na-K-2Cl cotransporter in ascending loop of Henle.,Paramedic,medium
70,Pharmacology,Mechanisms,Magnesium in torsades works by:,Blocking sodium channels,Stabilizing cardiac membrane and suppressing EADs,Direct cardioversion,Increasing potassium,B,Magnesium stabilizes membrane and suppresses early afterdepolarizations in torsades.,Paramedic,medium
71,Pharmacology,Contraindications,Adenosine is contraindicated in:,SVT,Second or third degree heart block,Sinus tachycardia,All narrow complex tachycardias,B,Adenosine contraindicated in 2nd/3rd degree block sick sinus syndrome asthma.,Paramedic,medium
72,Pharmacology,Contraindications,Succinylcholine is contraindicated in:,Difficult airway,Hyperkalemia and burns greater than 24 hours,All RSI situations,Short procedures,B,Succinylcholine contraindicated: hyperkalemia burns/crush greater than 24 hrs denervation malignant hyperthermia history.,Paramedic,medium
73,Pharmacology,Contraindications,Nitroglycerin is contraindicated with:,Hypertension,Sildenafil within 24-48 hours,Chest pain,Sinus tachycardia,B,NTG contraindicated with PDE5 inhibitors sildenafil 24 hrs tadalafil 48 hrs due to severe hypotension.,Paramedic,medium
74,Pharmacology,Contraindications,Morphine is contraindicated in:,Chest pain,Hypotension and respiratory depression,All ACS,Anxiety,B,Morphine contraindicated in hypotension severe respiratory depression head injury.,Paramedic,medium
75,Pharmacology,Contraindications,Beta blockers are contraindicated in:,Hypertension,Decompensated heart failure and severe bradycardia,All cardiac patients,Tachycardia,B,Beta blockers contraindicated in decompensated HF severe bradycardia hypotension cocaine toxicity.,Paramedic,medium
76,Pharmacology,Contraindications,Calcium channel blockers are contraindicated in:,Atrial fibrillation,WPW with atrial fibrillation,SVT,Hypertension,B,CCBs contraindicated in WPW with AFib wide complex tachycardia hypotension severe HF.,Paramedic,medium
77,Pharmacology,Contraindications,Flumazenil is contraindicated in:,All benzodiazepine overdoses,Chronic benzodiazepine use and seizure history,Respiratory depression,Altered mental status,B,Flumazenil contraindicated in chronic benzo use TCA ingestion seizure risk.,Paramedic,medium
78,Pharmacology,Contraindications,Naloxone should be used cautiously in:,All opioid overdoses,Chronic opioid users due to withdrawal,Respiratory depression,Altered mental status,B,Titrate naloxone in chronic users to avoid severe withdrawal; precipitated withdrawal not life-threatening but distressing.,Paramedic,medium
79,Pharmacology,Contraindications,Aspirin is contraindicated in:,ACS,Active GI bleeding and aspirin allergy,All chest pain,Hypertension,B,ASA contraindicated in active bleeding aspirin/NSAID allergy severe liver disease.,Paramedic,medium
80,Pharmacology,Contraindications,Atropine is ineffective in:,Sinus bradycardia,Heart transplant patients,All bradycardias,First degree block,B,Atropine ineffective in transplanted hearts due to denervation; use direct-acting agents.,Paramedic,medium
81,Pharmacology,Interactions,Combining opioids and benzodiazepines increases risk of:,Hypertension,Respiratory depression,Tachycardia,Hyperglycemia,B,Opioid plus benzodiazepine: synergistic respiratory depression.,Paramedic,medium
82,Pharmacology,Interactions,Epinephrine with beta blockers may cause:,Enhanced bronchodilation,Unopposed alpha stimulation and hypertensive crisis,Hypotension,Bradycardia,B,Epi with beta blockade: unopposed alpha causing severe hypertension and reflex bradycardia.,Paramedic,medium
83,Pharmacology,Interactions,MAOIs interact with sympathomimetics causing:,Hypotension,Hypertensive crisis,Bradycardia,Respiratory depression,B,MAOIs prevent catecholamine breakdown; sympathomimetics can cause hypertensive crisis.,Paramedic,medium
84,Pharmacology,Interactions,Calcium and digoxin interaction:,No interaction,Calcium increases digoxin toxicity risk,Calcium reverses digoxin,Digoxin blocks calcium,B,IV calcium with digoxin can precipitate fatal arrhythmias; use cautiously.,Paramedic,medium
85,Pharmacology,Interactions,Amiodarone increases levels of:,Aspirin,Warfarin and digoxin,Heparin,Morphine,B,Amiodarone inhibits CYP450 increasing warfarin and digoxin levels.,Paramedic,medium
86,Pharmacology,Pediatric,Pediatric epinephrine dose for cardiac arrest:,0.01 mg/kg of 1:10000 IV,0.1 mg/kg of 1:1000 IV,1 mg IV regardless of weight,0.001 mg/kg IV,A,Pediatric arrest: epinephrine 0.01 mg/kg IV/IO of 1:10000 or 0.1 mg/kg ET of 1:1000.,Paramedic,medium
87,Pharmacology,Pediatric,Pediatric epinephrine dose for anaphylaxis IM:,0.01 mg/kg of 1:1000 IM max 0.3-0.5 mg,0.1 mg/kg IM,1 mg IM,0.001 mg/kg IM,A,Pediatric anaphylaxis: epinephrine 0.01 mg/kg IM of 1:1000 max 0.3 mg child 0.5 mg adolescent.,Paramedic,medium
88,Pharmacology,Pediatric,Pediatric amiodarone dose for VF/pVT:,1 mg/kg IV,5 mg/kg IV/IO,10 mg/kg IV,15 mg/kg IV,B,Pediatric VF/pVT: amiodarone 5 mg/kg IV/IO may repeat twice to max 15 mg/kg.,Paramedic,medium
89,Pharmacology,Pediatric,Pediatric adenosine first dose:,0.05 mg/kg IV,0.1 mg/kg IV rapid push max 6 mg,0.2 mg/kg IV,1 mg/kg IV,B,Pediatric SVT: adenosine 0.1 mg/kg max 6 mg; second dose 0.2 mg/kg max 12 mg.,Paramedic,medium
90,Pharmacology,Pediatric,Pediatric atropine dose for bradycardia:,0.01 mg/kg IV,0.02 mg/kg IV min 0.1 mg max 0.5 mg child,0.1 mg/kg IV,0.5 mg/kg IV,B,Pediatric bradycardia: atropine 0.02 mg/kg IV min dose 0.1 mg max 0.5 mg child 1 mg adolescent.,Paramedic,medium
91,Pharmacology,Pediatric,Pediatric dextrose dose for hypoglycemia:,D50 1 mL/kg,D25 2-4 mL/kg or D10 5 mL/kg,D50 2 mL/kg,D10 1 mL/kg,B,Pediatric hypoglycemia: D25 2-4 mL/kg IV or D10 5 mL/kg; avoid D50 in young children.,Paramedic,medium
92,Pharmacology,Pediatric,Pediatric naloxone dose:,0.01 mg/kg IV,0.1 mg/kg IV/IM/IN,1 mg/kg IV,0.001 mg/kg IV,B,Pediatric opioid reversal: naloxone 0.1 mg/kg IV/IM/IN max 2 mg.,Paramedic,medium
93,Pharmacology,Pediatric,Pediatric midazolam dose for seizures:,0.05 mg/kg IM,0.1-0.2 mg/kg IM/IV/IN,0.5 mg/kg IM,1 mg/kg IM,B,Pediatric seizures: midazolam 0.1-0.2 mg/kg IM/IV/IN max 10 mg.,Paramedic,medium
94,Pharmacology,Pediatric,Pediatric fluid bolus for shock:,5 mL/kg,10-20 mL/kg crystalloid,50 mL/kg,100 mL/kg,B,Pediatric shock: 10-20 mL/kg crystalloid bolus; reassess and repeat PRN.,Paramedic,medium
95,Pharmacology,Calculations,A 70 kg patient needs dopamine at 10 mcg/kg/min with 400 mg in 250 mL bag rate is:,15 mL/hr,26 mL/hr,52 mL/hr,105 mL/hr,B,70 kg x 10 mcg/kg/min = 700 mcg/min; 400mg/250mL = 1600 mcg/mL; 700/1600 x 60 = 26.25 mL/hr.,Paramedic,medium
96,Pharmacology,Calculations,How many mg of epinephrine in 10 mL of 1:10000:,0.1 mg,1 mg,10 mg,0.01 mg,B,1:10000 = 0.1 mg/mL; 10 mL x 0.1 mg/mL = 1 mg total.,Paramedic,medium
97,Pharmacology,Calculations,A 100 kg patient needs lidocaine 1.5 mg/kg from 2% solution volume needed:,3.75 mL,7.5 mL,15 mL,75 mL,B,100 kg x 1.5 mg/kg = 150 mg; 2% = 20 mg/mL; 150/20 = 7.5 mL.,Paramedic,medium
98,Pharmacology,Calculations,D50W contains how many grams of dextrose per 50 mL:,10 grams,25 grams,50 grams,100 grams,B,D50 = 50% dextrose = 0.5 g/mL; 50 mL x 0.5 = 25 grams.,Paramedic,medium
99,Pharmacology,Calculations,Convert 150 mcg/min to mg/hr:,0.9 mg/hr,9 mg/hr,90 mg/hr,0.09 mg/hr,B,150 mcg/min x 60 min = 9000 mcg/hr = 9 mg/hr.,Paramedic,medium
100,Pharmacology,Calculations,A patient weighs 176 lbs their weight in kg is:,60 kg,70 kg,80 kg,90 kg,C,176 lbs / 2.2 = 80 kg.,Paramedic,medium
