emr_id,category,subcategory,question_type,statement,correct_answer,rationale
EMR-TF-311,Medical,Stroke,true_false,Stroke symptoms typically develop gradually over several days.,FALSE,Stroke symptoms typically develop suddenly often within seconds to minutes. Sudden onset of neurological symptoms is a hallmark of stroke. Gradual onset over days suggests other conditions. Time of symptom onset is critical information.
EMR-TF-312,Medical,Stroke,true_false,One-sided weakness or paralysis is a common sign of stroke.,TRUE,Hemiparesis weakness or hemiplegia paralysis affecting one side of the body is a classic stroke sign. The affected side is opposite to the brain hemisphere affected because nerve pathways cross. Facial droop is often on the same side as body weakness.
EMR-TF-313,Medical,Stroke,true_false,Slurred speech or difficulty speaking can indicate a stroke.,TRUE,Aphasia difficulty with language and dysarthria slurred speech are common stroke symptoms. The patient may have trouble speaking understanding speech reading or writing depending on which brain area is affected.
EMR-TF-314,Medical,Stroke,true_false,Time of stroke symptom onset is critical information because treatments must be given within a limited time window.,TRUE,Clot-dissolving medications for ischemic stroke are only effective and safe within hours of symptom onset typically 3-4.5 hours. Documenting when symptoms started or when the patient was last known to be normal is essential for treatment decisions.
EMR-TF-315,Medical,Stroke,true_false,High blood pressure should be treated aggressively in the field for stroke patients.,FALSE,Blood pressure is often elevated during stroke as the body tries to maintain brain perfusion. Field treatment of hypertension in stroke patients is generally not recommended as lowering BP may worsen brain ischemia. Hospital evaluation determines appropriate BP management.
EMR-TF-316,Medical,Seizures,true_false,A seizure is caused by abnormal electrical activity in the brain.,TRUE,Seizures result from sudden uncontrolled electrical discharge in the brain. This can cause a range of symptoms from brief staring spells to full-body convulsions depending on which brain areas are involved and how the activity spreads.
EMR-TF-317,Medical,Seizures,true_false,During a generalized tonic-clonic seizure the patient may have muscle rigidity followed by rhythmic jerking movements.,TRUE,Tonic-clonic or grand mal seizures have two phases. The tonic phase involves sustained muscle contraction and rigidity. The clonic phase involves rhythmic jerking movements. The patient is unconscious and may bite their tongue or become incontinent.
EMR-TF-318,Medical,Seizures,true_false,Objects should be placed in a seizing patient's mouth to prevent them from swallowing their tongue.,FALSE,Never put anything in a seizing patient's mouth. People cannot swallow their tongues. Objects in the mouth can break teeth cause injury or be aspirated. Protect the patient from injury but do not restrain or put objects in the mouth.
EMR-TF-319,Medical,Seizures,true_false,Seizure management includes protecting the patient from injury and maintaining the airway after the seizure stops.,TRUE,During seizures protect the patient from hitting objects but do not restrain. After the seizure position on side to protect airway as secretions are common. Monitor breathing as respiratory depression can occur. Most seizures stop on their own.
EMR-TF-320,Medical,Seizures,true_false,The postictal state is a period of confusion and drowsiness that follows a seizure.,TRUE,After a generalized seizure patients experience a postictal state characterized by confusion drowsiness headache and gradual recovery. This can last minutes to hours. Patients may not remember the seizure and may be combative during recovery.
EMR-TF-321,Medical,Seizures,true_false,Status epilepticus is a seizure lasting more than 5 minutes or multiple seizures without regaining consciousness between them.,TRUE,Status epilepticus is a medical emergency. Prolonged seizure activity can cause brain damage hyperthermia and death. Seizures lasting more than 5 minutes are unlikely to stop on their own and require emergency medication and transport.
EMR-TF-322,Medical,Seizures,true_false,All seizure patients should be transported for medical evaluation even if they appear to recover completely.,TRUE,First-time seizures require evaluation to determine the cause. Known seizure patients who have typical seizures may refuse transport but should be encouraged to seek evaluation. Prolonged or unusual seizures always require transport.
EMR-TF-323,Medical,Allergic Reactions,true_false,Anaphylaxis is a severe life-threatening allergic reaction that can cause airway swelling and shock.,TRUE,Anaphylaxis is a systemic allergic reaction involving multiple body systems. It can cause airway obstruction from swelling cardiovascular collapse hypotension and death within minutes. It requires immediate treatment with epinephrine.
EMR-TF-324,Medical,Allergic Reactions,true_false,Common triggers for anaphylaxis include foods medications and insect stings.,TRUE,Common anaphylaxis triggers include foods especially peanuts tree nuts shellfish medications especially antibiotics and NSAIDs insect stings especially bee and wasp and latex. Some patients have anaphylaxis with no identifiable trigger.
EMR-TF-325,Medical,Allergic Reactions,true_false,Signs of anaphylaxis include hives itching swelling difficulty breathing and hypotension.,TRUE,Anaphylaxis affects multiple systems. Skin signs include hives flushing and itching. Respiratory signs include throat tightness stridor and wheezing. Cardiovascular signs include tachycardia and hypotension. GI symptoms include nausea vomiting and cramping.
EMR-TF-326,Medical,Allergic Reactions,true_false,Epinephrine is the first-line treatment for anaphylaxis.,TRUE,Epinephrine reverses all the life-threatening effects of anaphylaxis. It causes bronchodilation reduces airway swelling and increases blood pressure. It should be given immediately for anaphylaxis. Antihistamines are adjunct therapy not first-line.
EMR-TF-327,Medical,Allergic Reactions,true_false,An epinephrine auto-injector is administered by injection into the outer thigh.,TRUE,EpiPen and similar auto-injectors are designed for intramuscular injection into the lateral thigh. They can be given through clothing if needed. Hold in place for 10 seconds to ensure complete delivery. Massage the site afterward.
EMR-TF-328,Medical,Allergic Reactions,true_false,After receiving epinephrine for anaphylaxis patients should be monitored because symptoms can return.,TRUE,Epinephrine effects last 15-20 minutes and symptoms can return as it wears off called biphasic anaphylaxis. Patients need continued monitoring and transport even if symptoms improve. Additional epinephrine doses may be needed.
EMR-TF-329,Medical,Allergic Reactions,true_false,A mild allergic reaction with only hives and no breathing difficulty does not require treatment.,FALSE,Even mild allergic reactions should be monitored as they can progress to anaphylaxis. While a patient with only hives may not need epinephrine they should be monitored closely and may benefit from antihistamines. Transport is recommended.
EMR-TF-330,Medical,Poisoning,true_false,Poisoning can occur through ingestion inhalation injection and absorption.,TRUE,Routes of toxic exposure include ingestion eating or drinking inhalation breathing injection such as drug use or envenomation and absorption through skin or mucous membranes. Route affects onset time and appropriate decontamination.
EMR-TF-331,Medical,Poisoning,true_false,Activated charcoal should be given for all poisoning cases.,FALSE,Activated charcoal is only effective for certain ingested toxins and is contraindicated in many situations including altered mental status caustic ingestions and hydrocarbons. Poison control guidance should direct its use. It is not universal treatment.
EMR-TF-332,Medical,Poisoning,true_false,Poison Control Center can be reached at 1-800-222-1222 in the United States.,TRUE,The national Poison Control Center number 1-800-222-1222 connects callers to regional poison centers 24/7. They provide guidance on toxicity treatment and need for medical evaluation. This resource should be used for all poisoning cases.
EMR-TF-333,Medical,Poisoning,true_false,Inducing vomiting is recommended for most poisoning cases.,FALSE,Inducing vomiting is rarely recommended and can be harmful. It is contraindicated for caustics petroleum products and patients with altered consciousness. Vomiting can cause aspiration or re-expose the esophagus to caustic substances. Follow poison control guidance.
EMR-TF-334,Medical,Poisoning,true_false,Carbon monoxide poisoning can occur from car exhaust generators or faulty heating systems.,TRUE,Carbon monoxide is produced by incomplete combustion of fuels. Sources include vehicle exhaust gas-powered generators furnaces water heaters and grills used indoors. CO is odorless and colorless making it particularly dangerous.
EMR-TF-335,Medical,Poisoning,true_false,Pulse oximetry reliably detects carbon monoxide poisoning.,FALSE,Standard pulse oximetry cannot distinguish between hemoglobin bound to oxygen and hemoglobin bound to carbon monoxide. CO-poisoned patients may have normal or falsely elevated SpO2 readings despite severe hypoxia. Clinical suspicion is essential.
EMR-TF-336,Medical,Poisoning,true_false,Treatment for carbon monoxide poisoning includes high-flow oxygen.,TRUE,High-flow oxygen is essential for CO poisoning. Oxygen displaces CO from hemoglobin and speeds its elimination. All suspected CO exposure patients should receive 100% oxygen via non-rebreather mask. Severe cases may need hyperbaric oxygen therapy.
EMR-TF-337,Medical,Respiratory Emergencies,true_false,Asthma causes narrowing of the airways resulting in wheezing and difficulty breathing.,TRUE,Asthma involves bronchospasm inflammation and mucus production in the airways causing narrowing and airflow obstruction. Wheezing dyspnea and cough are characteristic. Attacks can range from mild to life-threatening.
EMR-TF-338,Medical,Respiratory Emergencies,true_false,Patients having an asthma attack often sit upright and use accessory muscles to breathe.,TRUE,Asthma patients instinctively sit upright or lean forward tripod position to maximize breathing capacity. Accessory muscle use indicates significant airway obstruction. Inability to speak in sentences indicates severe distress.
EMR-TF-339,Medical,Respiratory Emergencies,true_false,Prescribed bronchodilator inhalers can help relieve asthma symptoms.,TRUE,Bronchodilators like albuterol relax airway smooth muscle relieving bronchospasm. EMRs can assist patients with their own prescribed inhalers per protocol. Multiple doses may be needed for severe attacks.
EMR-TF-340,Medical,Respiratory Emergencies,true_false,COPD includes chronic bronchitis and emphysema.,TRUE,Chronic Obstructive Pulmonary Disease encompasses chronic bronchitis inflammation and excess mucus in bronchi and emphysema destruction of alveoli. Both cause progressive airflow limitation. COPD is usually caused by smoking.
EMR-TF-341,Medical,Respiratory Emergencies,true_false,Patients with COPD may have a barrel-shaped chest from chronic air trapping.,TRUE,Long-standing COPD causes air trapping and lung hyperinflation resulting in an increased anterior-posterior chest diameter called barrel chest. These patients often breathe through pursed lips and may use accessory muscles even at rest.
EMR-TF-342,Medical,Abdominal Emergencies,true_false,Abdominal pain can be caused by problems with organs inside or outside the abdominal cavity.,TRUE,Abdominal pain can originate from GI organs liver spleen kidneys reproductive organs or even from outside the abdomen such as heart attack pneumonia or diabetic ketoacidosis. Location and character help identify the source.
EMR-TF-343,Medical,Abdominal Emergencies,true_false,Right lower quadrant pain is the classic location for appendicitis.,TRUE,Appendicitis typically begins as periumbilical pain that migrates to the right lower quadrant over several hours. Point tenderness at McBurney's point two-thirds from umbilicus to anterior superior iliac spine is classic.
EMR-TF-344,Medical,Abdominal Emergencies,true_false,Patients with abdominal pain should be given food and water if they are hungry or thirsty.,FALSE,Patients with abdominal pain should be kept NPO nothing by mouth because they may need surgery. Food and water in the stomach increases aspiration risk during anesthesia. Allow only small sips of water if absolutely necessary for medications.
EMR-TF-345,Medical,Abdominal Emergencies,true_false,Position of comfort for abdominal pain patients is usually lying on their side with knees drawn up.,TRUE,Drawing the knees up flexes the hip and relaxes the abdominal muscles reducing pain. Most patients with abdominal pain are most comfortable on their side or back with knees bent. Allow the patient to find their most comfortable position.
EMR-TF-346,Medical,Behavioral Emergencies,true_false,A behavioral emergency exists when a patient's behavior becomes a threat to themselves or others.,TRUE,Behavioral emergencies occur when mental health conditions substance use or other factors cause behavior that endangers the patient or others. These situations require careful assessment de-escalation techniques and sometimes physical or chemical restraint.
EMR-TF-347,Medical,Behavioral Emergencies,true_false,Medical conditions like hypoglycemia head injury and hypoxia can cause behavioral changes that mimic psychiatric emergencies.,TRUE,Always consider medical causes for altered behavior. Hypoglycemia hypoxia head injury infections medications and toxins can all cause psychiatric-like symptoms. Medical causes must be ruled out before assuming a psychiatric cause.
EMR-TF-348,Medical,Behavioral Emergencies,true_false,Patients experiencing suicidal thoughts should be taken seriously and transported for evaluation.,TRUE,All suicidal statements or gestures should be taken seriously. Patients need psychiatric evaluation to assess risk and provide appropriate intervention. Do not leave suicidal patients alone. Remove access to weapons or medications if safely possible.
EMR-TF-349,Medical,Behavioral Emergencies,true_false,Physical restraint should be the first intervention for agitated patients.,FALSE,Physical restraint should be a last resort after verbal de-escalation techniques have failed. Restraint carries risks including injury positional asphyxia and psychological trauma. Try to establish rapport and use calm verbal techniques first.
EMR-TF-350,Medical,Behavioral Emergencies,true_false,When dealing with a behavioral emergency provider safety is the top priority.,TRUE,Provider safety must come first in behavioral emergencies. Maintain safe distance have an exit strategy do not turn your back and request law enforcement if there is any threat of violence. You cannot help the patient if you become a victim.
